localizationDistV,localizationDistA,localizationEccentricity
32.99999994000006,65.12499982999978,6.5
15.124999169999917,115.50000084000008,-6.5
8.374999670000163,117.50000044000026,-13.0
25.250000440000168,94.50000032999975,13.0
14.000000939999588,113.6249996100001,19.1
23.37500016999991,71.24999983000004,-19.1
1.3750005600001813,59.00000044000004,0.0
