localizationDistV,localizationDistA,localizationEccentricity
4.374999940000299,18.625000170000206,6.5
36.9999991699997,60.37499915999972,-6.5
41.87499967000032,149.12500044,-13.0
17.875000440000054,3.1249996700001814,13.0
43.12500094000004,104.62500038999995,19.1
63.875000170000185,74.49999982999974,-19.1
8.375000560000297,14.375000440000205,0.0
