localizationDistV,localizationDistA,localizationEccentricity
9.125000060000072,136.24999982999967,6.5
3.499999169999959,239.62499915999993,-6.5
39.49999967000005,333.7500004399996,-13.0
13.499999560000395,184.25000033000012,13.0
18.999999060000295,33.99999960999969,19.1
49.125000170000376,367.87499983000026,-19.1
10.25000056000029,208.3750004399998,0.0
