localizationDistV,localizationDistA,localizationEccentricity
7.625000059999659,37.49999983000015,6.5
19.49999917000004,1.2500008399999252,-6.5
7.874999669999885,17.250000439999916,-13.0
8.250000440000367,79.24999966999991,13.0
5.750000939999618,20.87500038999998,19.1
20.8750001700002,33.750000170000014,-19.1
3.500000559999894,2.624999560000014,0.0
