localizationDistV,localizationDistA,localizationEccentricity
10.374999939999858,44.24999982999971,6.5
26.749999169999874,119.74999915999979,-6.5
14.87499967,206.8750004400002,-13.0
4.249999559999869,20.125000329999736,13.0
46.125000939999616,22.500000389999833,19.1
16.125000170000078,206.8749998299997,-19.1
2.1250005600005983,51.62500044000035,0.0
