wordList,condition,conditionCode,audioFile,trialType,corrFlash,corrBeeps,f1Start,f2Start,f3Start,f4Start,b1Start,b2Start,b3Start,b4Start,f1Color,f2Color,f3Color,f4Color,b1Vol,b2Vol,b3Vol,b4Vol,crossColor,crossContrast,firstResp,wordPresentation.thisRepN,wordPresentation.thisTrialN,wordPresentation.thisN,wordPresentation.thisIndex,flashPractice.thisRepN,flashPractice.thisTrialN,flashPractice.thisN,flashPractice.thisIndex,beepPractice.thisRepN,beepPractice.thisTrialN,beepPractice.thisN,beepPractice.thisIndex,practiceLoops.thisRepN,practiceLoops.thisTrialN,practiceLoops.thisN,practiceLoops.thisIndex,overarchingBreak.thisRepN,overarchingBreak.thisTrialN,overarchingBreak.thisN,overarchingBreak.thisIndex,SIFI_VisualTrials.thisRepN,SIFI_VisualTrials.thisTrialN,SIFI_VisualTrials.thisN,SIFI_VisualTrials.thisIndex,SIFI_AudTrials.thisRepN,SIFI_AudTrials.thisTrialN,SIFI_AudTrials.thisN,SIFI_AudTrials.thisIndex,SifiLoops.thisRepN,SifiLoops.thisTrialN,SifiLoops.thisN,SifiLoops.thisIndex,welcomeTxt.started,welcomeTxt.stopped,goOnAndStart.keys,goOnAndStart.rt,goOnAndStart.started,goOnAndStart.stopped,helloWordTest.started,helloWordTest.stopped,key_resp_14.keys,key_resp_14.rt,key_resp_14.started,key_resp_14.stopped,preWordFixCross.started,preWordFixCross.stopped,wordText_2.started,wordText_2.stopped,wordListTime,text_7.started,text_7.stopped,text_8.started,text_8.stopped,helloInstr.started,helloInstr.stopped,beginPractPress.keys,beginPractPress.rt,beginPractPress.started,beginPractPress.stopped,text_4.started,text_4.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,practiceTypeHeader.started,practiceTypeHeader.stopped,fillInText.started,fillInText.stopped,firstResponseQ,flashCondition,flashCode,crossSetup.started,crossSetup.stopped,gratP1.started,gratP1.stopped,gratP2.started,gratP2.stopped,gratP3.started,gratP3.stopped,gratP4.started,gratP4.stopped,practiceBeep1.started,practiceBeep1.stopped,practiceBeeps2.started,practiceBeeps2.stopped,practiceBeeps3.started,practiceBeeps3.stopped,practiceBeeps4.started,practiceBeeps4.stopped,text_2.started,text_2.stopped,Border_1V.started,Border_1V.stopped,Border_2V.started,Border_2V.stopped,Border_3V.started,Border_3V.stopped,Border_4V.started,Border_4V.stopped,R1GeneralPrompt_3.started,R1GeneralPrompt_3.stopped,flashPromptTxt_2.started,flashPromptTxt_2.stopped,mouseClick1Vis.x,mouseClick1Vis.y,mouseClick1Vis.leftButton,mouseClick1Vis.midButton,mouseClick1Vis.rightButton,mouseClick1Vis.time,mouseClick1Vis.clicked_name,mouseClick1Vis.started,mouseClick1Vis.stopped,clickCounter,flashClick,flashRespNum,key_resp_12.keys,key_resp_12.rt,key_resp_12.started,key_resp_12.stopped,polygonVis_F1.started,polygonVis_F1.stopped,polygonVis_F2.started,polygonVis_F2.stopped,polygonVis_F3.started,polygonVis_F3.stopped,polygonVis_F4.started,polygonVis_F4.stopped,flashVisOpt1.started,flashVisOpt1.stopped,flashVisOpt2.started,flashVisOpt2.stopped,flashVisOpt3.started,flashVisOpt3.stopped,flashVisOpt4.started,flashVisOpt4.stopped,flashPic.started,flashPic.stopped,rollingOnVis.started,rollingOnVis.stopped,text_5.started,text_5.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,Border_1A.started,Border_1A.stopped,Border_2A.started,Border_2A.stopped,Border_3A.started,Border_3A.stopped,Border_4A.started,Border_4A.stopped,R1GeneralPrompt_4.started,R1GeneralPrompt_4.stopped,beepPrompt_uniAud.started,beepPrompt_uniAud.stopped,mouseClickAudB.x,mouseClickAudB.y,mouseClickAudB.leftButton,mouseClickAudB.midButton,mouseClickAudB.rightButton,mouseClickAudB.time,mouseClickAudB.clicked_name,mouseClickAudB.started,mouseClickAudB.stopped,beepClick,beepRespNum,key_resp_13.keys,key_resp_13.rt,key_resp_13.started,key_resp_13.stopped,polygonAud_B1.started,polygonAud_B1.stopped,polygonAud_B2.started,polygonAud_B2.stopped,polygonAud_B3.started,polygonAud_B3.stopped,polygonAud_B4.started,polygonAud_B4.stopped,beepAudOpt1.started,beepAudOpt1.stopped,beepAudOpt2.started,beepAudOpt2.stopped,beepAudOpt3.started,beepAudOpt3.stopped,beepAudOpt4.started,beepAudOpt4.stopped,speakerPic.started,speakerPic.stopped,rollingOnAud.started,rollingOnAud.stopped,text_6.started,text_6.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,Border_0F.started,Border_0F.stopped,Border_1F.started,Border_1F.stopped,Border_2F.started,Border_2F.stopped,Border_3F.started,Border_3F.stopped,Border_0B.started,Border_0B.stopped,Border_1B.started,Border_1B.stopped,Border_2B.started,Border_2B.stopped,Border_3B.started,Border_3B.stopped,R1GeneralPrompt_2.started,R1GeneralPrompt_2.stopped,flashPromptTxt.started,flashPromptTxt.stopped,beepPromptTxt.started,beepPromptTxt.stopped,mouseClick1.x,mouseClick1.y,mouseClick1.leftButton,mouseClick1.midButton,mouseClick1.rightButton,mouseClick1.time,mouseClick1.clicked_name,mouseClick1.started,mouseClick1.stopped,mouseClickB.x,mouseClickB.y,mouseClickB.leftButton,mouseClickB.midButton,mouseClickB.rightButton,mouseClickB.time,mouseClickB.clicked_name,mouseClickB.started,mouseClickB.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,polygonF0.started,polygonF0.stopped,polygonF2.started,polygonF2.stopped,polygonF3.started,polygonF3.stopped,polygonF1.started,polygonF1.stopped,polygonB0.started,polygonB0.stopped,polygonB1.started,polygonB1.stopped,polygonB2.started,polygonB2.stopped,polygonB3.started,polygonB3.stopped,flashOpt0.started,flashOpt0.stopped,flashOpt1.started,flashOpt1.stopped,flashOpt2.started,flashOpt2.stopped,flashOpt3.started,flashOpt3.stopped,beepOpt0.started,beepOpt0.stopped,beepOpt1.started,beepOpt1.stopped,beepOpt2.started,beepOpt2.stopped,beepOpt3.started,beepOpt3.stopped,flashPicBisen.started,flashPicBisen.stopped,beepPicBisen.started,beepPicBisen.stopped,rollingOn.started,rollingOn.stopped,goToTask.started,goToTask.stopped,spaceToStart.keys,spaceToStart.rt,spaceToStart.started,spaceToStart.stopped,flashGoGo.started,flashGoGo.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,grat1.started,grat1.stopped,grat2.started,grat2.stopped,grat3.started,grat3.stopped,grat4.started,grat4.stopped,b1Test.started,b1Test.stopped,b2Test.started,b2Test.stopped,b3Test.started,b3Test.stopped,b4Test.started,b4Test.stopped,text.started,text.stopped,beepGoGo.started,beepGoGo.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,bisenGoGo.started,bisenGoGo.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,breatheBro.started,breatheBro.stopped,image.started,image.stopped,moveOnTxt.started,moveOnTxt.stopped,keysToMoveOn.keys,keysToMoveOn.rt,keysToMoveOn.started,keysToMoveOn.stopped,topAppTxt.started,topAppTxt.stopped,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,2F0B,10,,,2,0,9,15,20,21,0,6,12,18,0,0,1,1,0,0,0,0,white,1,f,,,,,,,,,,,,,,,,,1,0,1,0,1,4,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,2F0B,10,779.1422174830223,None,,,,,,,,,,,,,,,,,,,781.0928430850036,None,781.0928430850036,None,781.0928430850036,None,781.0928430850036,None,781.0928430850036,None,781.0928430850036,None,[-0.037760416666666664],[-0.009114583333333334],[1],[0],[0],[0.359108898031991],['polygonVis_F2'],0.0075749377137981355,None,0,['polygonVis_F2'],2,space,0.07080496998969465,781.4529489150154,None,781.0928430850036,None,781.0928430850036,None,781.0928430850036,None,781.0928430850036,None,781.0928430850036,None,781.0928430850036,None,781.0928430850036,None,781.0928430850036,None,781.0928430850036,None,781.0928430850036,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779.9325413440238,779.9424526740331,779.9925292489934,780.0025264590513,780.0425288240076,780.0525263299933,780.0525263299933,780.0624945480376,779.8423590806954,None,779.9023903517111,None,779.9624690467201,None,780.0225183897012,None,780.0624945480376,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,001,2023_Feb_14_1759,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,99.97565396217166,
,4F0B,20,,,4,0,0,6,12,18,0,6,12,18,0,0,0,0,0,0,0,0,white,1,f,,,,,,,,,,,,,,,,,1,0,1,0,1,5,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,4F0B,20,781.5529734000447,None,,,,,,,,,,,,,,,,,,,783.463706672017,None,783.463706672017,None,783.463706672017,None,783.463706672017,None,783.463706672017,None,783.463706672017,None,[0.11979166666666667],[-0.020833333333333332],[1],[0],[0],[0.33984733797842637],['polygonVis_F3'],0.0077487906673923135,None,0,['polygonVis_F3'],3,space,0.12798476597527042,783.8037764379987,None,783.463706672017,None,783.463706672017,None,783.463706672017,None,783.463706672017,None,783.463706672017,None,783.463706672017,None,783.463706672017,None,783.463706672017,None,783.463706672017,None,783.463706672017,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.2531861180323,782.2631464340375,782.3131711730384,782.3231351840077,782.3732578729978,782.3831729810336,782.4332886240445,782.4431695070234,782.2531535907358,None,782.3131685826986,None,782.3732351857063,None,782.4331824057329,None,782.4431695070234,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,001,2023_Feb_14_1759,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,99.97565396217166,
,1F0B,5,,,1,0,12,19,20,21,0,6,12,18,0,1,1,1,0,0,0,0,white,1,b,,,,,,,,,,,,,,,,,1,0,1,0,1,6,14,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,1F0B,5,783.983664968051,None,,,,,,,,,,,,,,,,,,,785.9343658800353,None,785.9343658800353,None,785.9343658800353,None,785.9343658800353,None,785.9343658800353,None,785.9343658800353,None,"[-0.2994791666666667, -0.2565104166666667]","[0.010416666666666666, 0.013020833333333334]","[1, 1]","[0, 0]","[0, 0]","[0.5483741979696788, 0.7785202140221372]",['polygonVis_F1'],0.007088161713909358,None,0,['polygonVis_F1'],1,space,0.1471533749718219,786.7046096230042,None,785.9343658800353,None,785.9343658800353,None,785.9343658800353,None,785.9343658800353,None,785.9343658800353,None,785.9343658800353,None,785.9343658800353,None,785.9343658800353,None,785.9343658800353,None,785.9343658800353,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.8037896430469,784.8137927630451,784.8740692680003,784.8839483740157,784.8839483740157,784.893872708024,784.893872708024,784.9039186110022,784.6837643457286,None,784.7438166017121,None,784.8037813047006,None,784.8638136327093,None,784.9039186110022,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,001,2023_Feb_14_1759,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,99.97565396217166,
,2F0B,10,,,2,0,9,15,20,21,0,6,12,18,0,0,1,1,0,0,0,0,white,1,b,,,,,,,,,,,,,,,,,1,0,1,0,1,7,15,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,2F0B,10,786.8845632820157,None,,,,,,,,,,,,,,,,,,,788.834924440016,None,788.834924440016,None,788.834924440016,None,788.834924440016,None,788.834924440016,None,788.834924440016,None,"[-0.16536458333333334, -0.09114583333333333]","[0.006510416666666667, 0.006510416666666667]","[1, 1]","[0, 0]","[0, 0]","[0.12830297101754695, 0.4585276780417189]",['polygonVis_F2'],0.007164516719058156,None,0,['polygonVis_F2'],2,space,0.10851647797971964,789.2952471770113,None,788.834924440016,None,788.834924440016,None,788.834924440016,None,788.834924440016,None,788.834924440016,None,788.834924440016,None,788.834924440016,None,788.834924440016,None,788.834924440016,None,788.834924440016,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.6747252360219,787.684646911046,787.7347554480075,787.7446461220388,787.7847113930038,787.7947470110375,787.7947470110375,787.8047039530356,787.5847103347362,None,787.6446746497124,None,787.7047644927109,None,787.7647341047007,None,787.8047039530356,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,001,2023_Feb_14_1759,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,99.97565396217166,
,0F4B,4,,,0,4,0,6,12,18,0,6,12,18,1,1,1,1,1,1,1,1,white,1,b,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0F4B,4,791.7057772450498,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.6263387540239,None,793.6263387540239,None,793.6263387540239,None,793.6263387540239,None,793.6263387540239,None,793.6263387540239,None,[0.07161458333333333],[0.02734375],[1],[0],[0],[0.5981043609790504],['polygonAud_B3'],0.006118839723058045,None,['polygonAud_B3'],3,space,0.11883299995679408,794.2369209690369,None,793.6263387540239,None,793.6263387540239,None,793.6263387540239,None,793.6263387540239,None,793.6263387540239,None,793.6263387540239,None,793.6263387540239,None,793.6263387540239,None,793.6263387540239,None,793.6263387540239,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792.4060416470165,792.4159751349944,792.4662115279934,792.4761025560438,792.5262590520433,792.5360666380147,792.5860196150024,792.5961975069949,792.4060166077281,None,792.4660088697158,None,792.5260574077431,None,792.5860621077184,None,792.5961975069949,None,789.445323277032,None,space,2.0325872860266827,789.635241319018,None,,,,,,,,,,,,,,,,,,,,,,,,,19,001,2023_Feb_14_1759,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,99.97565396217166,
,0F1B,1,,,0,1,0,6,12,18,12,19,20,21,1,1,1,1,1,0,0,0,white,1,b,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0F1B,1,794.4066597640049,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.3273645660374,None,796.3273645660374,None,796.3273645660374,None,796.3273645660374,None,796.3273645660374,None,796.3273645660374,None,[-0.078125],[0.029947916666666668],[1],[0],[0],[0.2790812309831381],['polygonAud_B2'],0.007646740705240518,None,['polygonAud_B2'],2,space,0.05249653599457815,796.607238599041,None,796.3273645660374,None,796.3273645660374,None,796.3273645660374,None,796.3273645660374,None,796.3273645660374,None,796.3273645660374,None,796.3273645660374,None,796.3273645660374,None,796.3273645660374,None,796.3273645660374,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.1069714259938,795.1168855460128,795.1669476340176,795.1768994860468,795.2270587040111,795.2369101300137,795.2870275060413,795.296869605023,795.2267902307387,None,795.2970269477403,None,795.3068690467219,None,795.316930499702,None,795.296869605023,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,001,2023_Feb_14_1759,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,99.97565396217166,
,0F3B,3,,,0,3,0,6,12,18,5,11,17,20,1,1,1,1,1,1,1,0,white,1,b,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0F3B,3,796.7073295559967,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798.6277869650512,None,798.6277869650512,None,798.6277869650512,None,798.6277869650512,None,798.6277869650512,None,798.6277869650512,None,[0.02734375],[0.022135416666666668],[1],[0],[0],[1.7901633970323019],['polygonAud_B3'],0.00765138870337978,None,['polygonAud_B3'],3,space,0.6894085520179942,800.418465202034,None,798.6277869650512,None,798.6277869650512,None,798.6277869650512,None,798.6277869650512,None,798.6277869650512,None,798.6277869650512,None,798.6277869650512,None,798.6277869650512,None,798.6277869650512,None,798.6277869650512,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797.4074239340262,797.4174170790357,797.4675707340357,797.4774883339996,797.5275325160474,797.5374061160255,797.5876679090434,797.5975984540419,797.4574430016976,None,797.5175020907366,None,797.5774009617337,None,797.6075978957408,None,797.5975984540419,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,001,2023_Feb_14_1759,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,99.97565396217166,
,0F4B,4,,,0,4,0,6,12,18,0,6,12,18,1,1,1,1,1,1,1,1,white,1,f,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,0F4B,4,801.138683207042,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803.0591761630494,None,803.0591761630494,None,803.0591761630494,None,803.0591761630494,None,803.0591761630494,None,803.0591761630494,None,[0.20703125],[0.009114583333333334],[1],[0],[0],[0.38834744499763474],['polygonAud_B4'],0.007102406641934067,None,['polygonAud_B4'],4,space,0.10808075702516362,803.4396821320406,None,803.0591761630494,None,803.0591761630494,None,803.0591761630494,None,803.0591761630494,None,803.0591761630494,None,803.0591761630494,None,803.0591761630494,None,803.0591761630494,None,803.0591761630494,None,803.0591761630494,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801.8387826670078,801.848734699015,801.8988148640492,801.9087264669943,801.9588456480415,801.96883621905,802.0188604180003,802.0288129220135,801.8387029597245,None,801.8987187647319,None,801.9587465897378,None,802.0187784166949,None,802.0288129220135,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,001,2023_Feb_14_1759,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,99.97565396217166,
,0F3B,3,,,0,3,0,6,12,18,5,11,17,20,1,1,1,1,1,1,1,0,white,1,f,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,0F3B,3,803.599348643038,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805.519895178033,None,805.519895178033,None,805.519895178033,None,805.519895178033,None,805.519895178033,None,805.519895178033,None,[0.0859375],[0.010416666666666666],[1],[0],[0],[0.37882562703453004],['polygonAud_B3'],0.007565838692244142,None,['polygonAud_B3'],3,space,0.1277630309923552,805.8600016220007,None,805.519895178033,None,805.519895178033,None,805.519895178033,None,805.519895178033,None,805.519895178033,None,805.519895178033,None,805.519895178033,None,805.519895178033,None,805.519895178033,None,805.519895178033,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804.2994540969958,804.3095066960086,804.3594727760064,804.3694291650318,804.4195083850063,804.4295354009955,804.479571894044,804.4895191920223,804.3494902827254,None,804.4094387487451,None,804.4695350687427,None,804.4995186337212,None,804.4895191920223,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,001,2023_Feb_14_1759,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,99.97565396217166,
,0F1B,1,,,0,1,0,6,12,18,12,19,20,21,1,1,1,1,1,0,0,0,white,1,f,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,0F1B,1,806.0301321709994,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.9505207660259,None,807.9505207660259,None,807.9505207660259,None,807.9505207660259,None,807.9505207660259,None,807.9505207660259,None,[-0.10546875],[0.020833333333333332],[1],[0],[0],[0.2686951470095664],['polygonAud_B2'],0.0076927756308577955,None,['polygonAud_B2'],2,space,0.07323421101318672,808.2105496500153,None,807.9505207660259,None,807.9505207660259,None,807.9505207660259,None,807.9505207660259,None,807.9505207660259,None,807.9505207660259,None,807.9505207660259,None,807.9505207660259,None,807.9505207660259,None,807.9505207660259,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.7302802930353,806.7401273380383,806.7900824010139,806.8001221410232,806.8501520410064,806.8601276710397,806.9101183030289,806.9201662330306,806.8501440757129,None,806.9201177447278,None,806.9301656747296,None,806.9401110177453,None,806.9201662330306,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,001,2023_Feb_14_1759,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,99.97565396217166,
,0F2B,2,,,0,2,0,6,12,18,9,15,20,21,1,1,1,1,1,1,0,0,white,1,b,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,6,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0F2B,2,808.3306540640187,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810.251124900009,None,810.251124900009,None,810.251124900009,None,810.251124900009,None,810.251124900009,None,810.251124900009,None,[-0.09635416666666667],[0.024739583333333332],[1],[0],[0],[0.21893476601690054],['polygonAud_B2'],0.007694637635722756,None,['polygonAud_B2'],2,space,0.11811497603775933,810.4616667530499,None,810.251124900009,None,810.251124900009,None,810.251124900009,None,810.251124900009,None,810.251124900009,None,810.251124900009,None,810.251124900009,None,810.251124900009,None,810.251124900009,None,810.251124900009,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809.0307447750238,809.0407493310049,809.0907894970151,809.1007912060013,809.1507758719963,809.1608715820475,809.2109073250322,809.2208413170301,809.1207819847216,None,809.1807230667503,None,809.2308407587291,None,809.2408885167272,None,809.2208413170301,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,001,2023_Feb_14_1759,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,99.97565396217166,
,0F2B,2,,,0,2,0,6,12,18,9,15,20,21,1,1,1,1,1,1,0,0,white,1,f,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,0F2B,2,810.611314784037,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812.5317397210165,None,812.5317397210165,None,812.5317397210165,None,812.5317397210165,None,812.5317397210165,None,812.5317397210165,None,[-0.09635416666666667],[0.024739583333333332],[1],[0],[0],[2.1293407150078565],['polygonAud_B2'],0.007690496684517711,None,['polygonAud_B2'],2,space,0.13535115896956995,814.652415182034,None,812.5317397210165,None,812.5317397210165,None,812.5317397210165,None,812.5317397210165,None,812.5317397210165,None,812.5317397210165,None,812.5317397210165,None,812.5317397210165,None,812.5317397210165,None,812.5317397210165,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811.3115175950225,811.3214295540238,811.3714426360093,811.3814062550082,811.4315152940108,811.4415013440303,811.4915052330471,811.5014813730377,811.4014251727087,None,811.4614218837407,None,811.5114808147366,None,811.5215130177269,None,811.5014813730377,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,001,2023_Feb_14_1759,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,99.97565396217166,
