wordList,condition,conditionCode,audioFile,trialType,corrFlash,corrBeeps,f1Start,f2Start,f3Start,f4Start,b1Start,b2Start,b3Start,b4Start,f1Color,f2Color,f3Color,f4Color,b1Vol,b2Vol,b3Vol,b4Vol,crossColor,crossContrast,firstResp,wordPresentation.thisRepN,wordPresentation.thisTrialN,wordPresentation.thisN,wordPresentation.thisIndex,flashPractice.thisRepN,flashPractice.thisTrialN,flashPractice.thisN,flashPractice.thisIndex,beepPractice.thisRepN,beepPractice.thisTrialN,beepPractice.thisN,beepPractice.thisIndex,practiceLoops.thisRepN,practiceLoops.thisTrialN,practiceLoops.thisN,practiceLoops.thisIndex,overarchingBreak.thisRepN,overarchingBreak.thisTrialN,overarchingBreak.thisN,overarchingBreak.thisIndex,SIFI_VisualTrials.thisRepN,SIFI_VisualTrials.thisTrialN,SIFI_VisualTrials.thisN,SIFI_VisualTrials.thisIndex,SIFI_AudTrials.thisRepN,SIFI_AudTrials.thisTrialN,SIFI_AudTrials.thisN,SIFI_AudTrials.thisIndex,SifiLoops.thisRepN,SifiLoops.thisTrialN,SifiLoops.thisN,SifiLoops.thisIndex,welcomeTxt.started,welcomeTxt.stopped,goOnAndStart.keys,goOnAndStart.rt,goOnAndStart.started,goOnAndStart.stopped,helloWordTest.started,helloWordTest.stopped,key_resp_14.keys,key_resp_14.rt,key_resp_14.started,key_resp_14.stopped,preWordFixCross.started,preWordFixCross.stopped,wordText_2.started,wordText_2.stopped,wordListTime,text_7.started,text_7.stopped,text_8.started,text_8.stopped,helloInstr.started,helloInstr.stopped,beginPractPress.keys,beginPractPress.rt,beginPractPress.started,beginPractPress.stopped,text_4.started,text_4.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,practiceTypeHeader.started,practiceTypeHeader.stopped,fillInText.started,fillInText.stopped,firstResponseQ,flashCondition,flashCode,crossSetup.started,crossSetup.stopped,gratP1.started,gratP1.stopped,gratP2.started,gratP2.stopped,gratP3.started,gratP3.stopped,gratP4.started,gratP4.stopped,practiceBeep1.started,practiceBeep1.stopped,practiceBeeps2.started,practiceBeeps2.stopped,practiceBeeps3.started,practiceBeeps3.stopped,practiceBeeps4.started,practiceBeeps4.stopped,text_2.started,text_2.stopped,Border_1V.started,Border_1V.stopped,Border_2V.started,Border_2V.stopped,Border_3V.started,Border_3V.stopped,Border_4V.started,Border_4V.stopped,R1GeneralPrompt_3.started,R1GeneralPrompt_3.stopped,flashPromptTxt_2.started,flashPromptTxt_2.stopped,mouseClick1Vis.x,mouseClick1Vis.y,mouseClick1Vis.leftButton,mouseClick1Vis.midButton,mouseClick1Vis.rightButton,mouseClick1Vis.time,mouseClick1Vis.clicked_name,mouseClick1Vis.started,mouseClick1Vis.stopped,clickCounter,flashClick,flashRespNum,key_resp_12.keys,key_resp_12.rt,key_resp_12.started,key_resp_12.stopped,polygonVis_F1.started,polygonVis_F1.stopped,polygonVis_F2.started,polygonVis_F2.stopped,polygonVis_F3.started,polygonVis_F3.stopped,polygonVis_F4.started,polygonVis_F4.stopped,flashVisOpt1.started,flashVisOpt1.stopped,flashVisOpt2.started,flashVisOpt2.stopped,flashVisOpt3.started,flashVisOpt3.stopped,flashVisOpt4.started,flashVisOpt4.stopped,flashPic.started,flashPic.stopped,rollingOnVis.started,rollingOnVis.stopped,text_5.started,text_5.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,Border_1A.started,Border_1A.stopped,Border_2A.started,Border_2A.stopped,Border_3A.started,Border_3A.stopped,Border_4A.started,Border_4A.stopped,R1GeneralPrompt_4.started,R1GeneralPrompt_4.stopped,beepPrompt_uniAud.started,beepPrompt_uniAud.stopped,mouseClickAudB.x,mouseClickAudB.y,mouseClickAudB.leftButton,mouseClickAudB.midButton,mouseClickAudB.rightButton,mouseClickAudB.time,mouseClickAudB.clicked_name,mouseClickAudB.started,mouseClickAudB.stopped,beepClick,beepRespNum,key_resp_13.keys,key_resp_13.rt,key_resp_13.started,key_resp_13.stopped,polygonAud_B1.started,polygonAud_B1.stopped,polygonAud_B2.started,polygonAud_B2.stopped,polygonAud_B3.started,polygonAud_B3.stopped,polygonAud_B4.started,polygonAud_B4.stopped,beepAudOpt1.started,beepAudOpt1.stopped,beepAudOpt2.started,beepAudOpt2.stopped,beepAudOpt3.started,beepAudOpt3.stopped,beepAudOpt4.started,beepAudOpt4.stopped,speakerPic.started,speakerPic.stopped,rollingOnAud.started,rollingOnAud.stopped,text_6.started,text_6.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,Border_0F.started,Border_0F.stopped,Border_1F.started,Border_1F.stopped,Border_2F.started,Border_2F.stopped,Border_3F.started,Border_3F.stopped,Border_0B.started,Border_0B.stopped,Border_1B.started,Border_1B.stopped,Border_2B.started,Border_2B.stopped,Border_3B.started,Border_3B.stopped,R1GeneralPrompt_2.started,R1GeneralPrompt_2.stopped,flashPromptTxt.started,flashPromptTxt.stopped,beepPromptTxt.started,beepPromptTxt.stopped,mouseClick1.x,mouseClick1.y,mouseClick1.leftButton,mouseClick1.midButton,mouseClick1.rightButton,mouseClick1.time,mouseClick1.clicked_name,mouseClick1.started,mouseClick1.stopped,mouseClickB.x,mouseClickB.y,mouseClickB.leftButton,mouseClickB.midButton,mouseClickB.rightButton,mouseClickB.time,mouseClickB.clicked_name,mouseClickB.started,mouseClickB.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,polygonF0.started,polygonF0.stopped,polygonF2.started,polygonF2.stopped,polygonF3.started,polygonF3.stopped,polygonF1.started,polygonF1.stopped,polygonB0.started,polygonB0.stopped,polygonB1.started,polygonB1.stopped,polygonB2.started,polygonB2.stopped,polygonB3.started,polygonB3.stopped,flashOpt0.started,flashOpt0.stopped,flashOpt1.started,flashOpt1.stopped,flashOpt2.started,flashOpt2.stopped,flashOpt3.started,flashOpt3.stopped,beepOpt0.started,beepOpt0.stopped,beepOpt1.started,beepOpt1.stopped,beepOpt2.started,beepOpt2.stopped,beepOpt3.started,beepOpt3.stopped,flashPicBisen.started,flashPicBisen.stopped,beepPicBisen.started,beepPicBisen.stopped,rollingOn.started,rollingOn.stopped,goToTask.started,goToTask.stopped,spaceToStart.keys,spaceToStart.rt,spaceToStart.started,spaceToStart.stopped,flashGoGo.started,flashGoGo.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,grat1.started,grat1.stopped,grat2.started,grat2.stopped,grat3.started,grat3.stopped,grat4.started,grat4.stopped,b1Test.started,b1Test.stopped,b2Test.started,b2Test.stopped,b3Test.started,b3Test.stopped,b4Test.started,b4Test.stopped,text.started,text.stopped,beepGoGo.started,beepGoGo.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,bisenGoGo.started,bisenGoGo.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,breatheBro.started,breatheBro.stopped,image.started,image.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,1F0B,5,,,1,0,12,19,20,21,0,6,12,18,0,1,1,1,0,0,0,0,white,1,f,,,,,,,,,,,,,,,,,0,0,0,0,1,2,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1F0B,5,1117.668785050002,None,,,,,,,,,,,,,,,,,,,1119.6096736920008,None,1119.6096736920008,None,1119.6096736920008,None,1119.6096736920008,None,1119.6096736920008,None,1119.6096736920008,None,[-0.2265625],[-0.020833333333333332],[1],[0],[0],[0.8888363239966566],['polygonVis_F1'],0.007549128597020172,None,0,['polygonVis_F1'],1,space,0.8186221250070957,1120.4996449169994,None,1119.6096736920008,None,1119.6096736920008,None,1119.6096736920008,None,1119.6096736920008,None,1119.6096736920008,None,1119.6096736920008,None,1119.6096736920008,None,1119.6096736920008,None,1119.6096736920008,None,1119.6096736920008,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1118.4891254620015,1118.4989859600028,1118.5591198960028,1118.5691069800087,1118.5691069800087,1118.579085881007,1118.579085881007,1118.589110906003,1118.369039391598,None,1118.429028347609,None,1118.4890417396032,None,1118.549046637601,None,1118.589110906003,None,,,,,,,,,,,,,,,,,5,001,2023_Feb_03_1434,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,100.01590252733602,
,4F0B,20,,,4,0,0,6,12,18,0,6,12,18,0,0,0,0,0,0,0,0,white,1,f,,,,,,,,,,,,,,,,,0,0,0,0,1,3,11,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,4F0B,20,1121.3498588579969,None,,,,,,,,,,,,,,,,,,,1123.2705259000068,None,1123.2705259000068,None,1123.2705259000068,None,1123.2705259000068,None,1123.2705259000068,None,1123.2705259000068,None,[0.11197916666666667],[-0.02734375],[1],[0],[0],[0.7578825210075593],['polygonVis_F3'],0.006603599598747678,None,0,['polygonVis_F3'],3,space,0.9455030119861476,1124.0206938250049,None,1123.2705259000068,None,1123.2705259000068,None,1123.2705259000068,None,1123.2705259000068,None,1123.2705259000068,None,1123.2705259000068,None,1123.2705259000068,None,1123.2705259000068,None,1123.2705259000068,None,1123.2705259000068,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1122.0500812020036,1122.0600176680018,1122.1100807650073,1122.1200365910045,1122.1701472190034,1122.180117900003,1122.2302382299968,1122.2401702560019,1122.0500467276083,None,1122.1100966666068,None,1122.170032800606,None,1122.2301437036017,None,1122.2401702560019,None,,,,,,,,,,,,,,,,,5,001,2023_Feb_03_1434,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,100.01590252733602,
,3F0B,15,,,3,0,5,11,17,20,0,6,12,18,0,0,0,1,0,0,0,0,white,1,b,,,,,,,,,,,,,,,,,0,0,0,0,1,4,12,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,3F0B,15,1125.0108877480088,None,,,,,,,,,,,,,,,,,,,1126.9515619940066,None,1126.9515619940066,None,1126.9515619940066,None,1126.9515619940066,None,1126.9515619940066,None,1126.9515619940066,None,[0.09375],[0.014322916666666666],[1],[0],[0],[1.0289802619954571],['polygonVis_F3'],0.007509776609367691,None,0,['polygonVis_F3'],3,space,0.2664868150022812,1127.9717197790014,None,1126.9515619940066,None,1126.9515619940066,None,1126.9515619940066,None,1126.9515619940066,None,1126.9515619940066,None,1126.9515619940066,None,1126.9515619940066,None,1126.9515619940066,None,1126.9515619940066,None,1126.9515619940066,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1125.7612617970008,1125.7710621290025,1125.8211596839974,1125.831126391,1125.8811953010008,1125.8911204239994,1125.9112552450097,1125.921151860006,1125.7110383056074,None,1125.7712581756,None,1125.8311560625966,None,1125.8911916796,None,1125.921151860006,None,,,,,,,,,,,,,,,,,5,001,2023_Feb_03_1434,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,100.01590252733602,
,1F0B,5,,,1,0,12,19,20,21,0,6,12,18,0,1,1,1,0,0,0,0,white,1,b,,,,,,,,,,,,,,,,,0,0,0,0,1,5,13,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,1F0B,5,1128.271859540997,None,,,,,,,,,,,,,,,,,,,1130.2224867879995,None,1130.2224867879995,None,1130.2224867879995,None,1130.2224867879995,None,1130.2224867879995,None,1130.2224867879995,None,[-0.19010416666666666],[-0.024739583333333332],[1],[0],[0],[0.5783186390035553],['polygonVis_F1'],0.007105574608431198,None,0,['polygonVis_F1'],1,space,0.18962357900454663,1130.7925710080017,None,1130.2224867879995,None,1130.2224867879995,None,1130.2224867879995,None,1130.2224867879995,None,1130.2224867879995,None,1130.2224867879995,None,1130.2224867879995,None,1130.2224867879995,None,1130.2224867879995,None,1130.2224867879995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1129.0921261269978,1129.1020695869956,1129.1621892730036,1129.1721018070093,1129.1721018070093,1129.1821371100086,1129.1821371100086,1129.1920657349983,1128.9720090966089,None,1129.032069357601,None,1129.0921155285992,None,1129.1520803566032,None,1129.1920657349983,None,,,,,,,,,,,,,,,,,5,001,2023_Feb_03_1434,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,100.01590252733602,
,3F0B,15,,,3,0,5,11,17,20,0,6,12,18,0,0,0,1,0,0,0,0,white,1,f,,,,,,,,,,,,,,,,,0,0,0,0,1,6,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,3F0B,15,1131.0427260370052,None,,,,,,,,,,,,,,,,,,,1132.9832070260018,None,1132.9832070260018,None,1132.9832070260018,None,1132.9832070260018,None,1132.9832070260018,None,1132.9832070260018,None,[-0.041666666666666664],[-0.018229166666666668],[1],[0],[0],[0.5394662400067318],['polygonVis_F2'],0.007546459601144306,None,0,['polygonVis_F2'],2,space,0.2128407660056837,1133.5133555280045,None,1132.9832070260018,None,1132.9832070260018,None,1132.9832070260018,None,1132.9832070260018,None,1132.9832070260018,None,1132.9832070260018,None,1132.9832070260018,None,1132.9832070260018,None,1132.9832070260018,None,1132.9832070260018,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1131.7929246240092,1131.8028664270096,1131.8528817460028,1131.8628687000019,1131.912891865999,1131.9228662759997,1131.9428718370036,1131.9529580829985,1131.7427950315991,None,1131.8029210026084,None,1131.862878124602,None,1131.9228882445982,None,1131.9529580829985,None,,,,,,,,,,,,,,,,,5,001,2023_Feb_03_1434,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,100.01590252733602,
,2F0B,10,,,2,0,9,15,20,21,0,6,12,18,0,0,1,1,0,0,0,0,white,1,f,,,,,,,,,,,,,,,,,0,0,0,0,1,7,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,2F0B,10,1133.7534994180023,None,,,,,,,,,,,,,,,,,,,1135.7038312380027,None,1135.7038312380027,None,1135.7038312380027,None,1135.7038312380027,None,1135.7038312380027,None,1135.7038312380027,None,[-0.040364583333333336],[-0.029947916666666668],[1],[0],[0],[0.5389576830057194],['polygonVis_F2'],0.007601257602800615,None,0,['polygonVis_F2'],2,space,0.16405748399847653,1136.2341374310054,None,1135.7038312380027,None,1135.7038312380027,None,1135.7038312380027,None,1135.7038312380027,None,1135.7038312380027,None,1135.7038312380027,None,1135.7038312380027,None,1135.7038312380027,None,1135.7038312380027,None,1135.7038312380027,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1134.5436509489955,1134.5536280950037,1134.6036795719992,1134.6136255550082,1134.6537099580019,1134.663699775003,1134.663699775003,1134.6736638959992,1134.4535429635957,None,1134.5136245246044,None,1134.5735660946025,None,1134.6336681726038,None,1134.6736638959992,None,,,,,,,,,,,,,,,,,5,001,2023_Feb_03_1434,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,100.01590252733602,
,0F1B,1,,,0,1,0,6,12,18,12,19,20,21,1,1,1,1,1,0,0,0,white,1,b,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0F1B,1,1140.0852004049957,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1142.005825116008,None,1142.005825116008,None,1142.005825116008,None,1142.005825116008,None,1142.005825116008,None,1142.005825116008,None,[-0.23307291666666666],[-0.010416666666666666],[1],[0],[0],[0.8880193819932174],['polygonAud_B1'],0.006506563615403138,None,['polygonAud_B1'],1,space,0.4322125619946746,1142.8859801750077,None,1142.005825116008,None,1142.005825116008,None,1142.005825116008,None,1142.005825116008,None,1142.005825116008,None,1142.005825116008,None,1142.005825116008,None,1142.005825116008,None,1142.005825116008,None,1142.005825116008,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1140.7855420670094,1140.7954407220095,1140.845411486007,1140.8553733470035,1140.905486735006,1140.9154140570026,1140.9654366600007,1140.9754562320013,1140.905427060608,None,1140.9754330386,None,1140.9854526106005,None,1140.995434038597,None,1140.9754562320013,None,1136.4541667120066,None,space,3.4039367090008454,1136.6342356179957,None,,,,,,,,,,,5,001,2023_Feb_03_1434,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,100.01590252733602,
,0F3B,3,,,0,3,0,6,12,18,5,11,17,20,1,1,1,1,1,1,1,0,white,1,b,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0F3B,3,1143.366182526006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1145.2866338620079,None,1145.2866338620079,None,1145.2866338620079,None,1145.2866338620079,None,1145.2866338620079,None,1145.2866338620079,None,[0.061197916666666664],[-0.03125],[1],[0],[0],[1.7692179799923906],['polygonAud_B3'],0.007655316614545882,None,['polygonAud_B3'],3,space,0.3028887570108054,1147.0473170019977,None,1145.2866338620079,None,1145.2866338620079,None,1145.2866338620079,None,1145.2866338620079,None,1145.2866338620079,None,1145.2866338620079,None,1145.2866338620079,None,1145.2866338620079,None,1145.2866338620079,None,1145.2866338620079,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1144.0665081059997,1144.0763103540085,1144.126338401009,1144.1363499459985,1144.1863624560065,1144.1963798299985,1144.2463424610032,1144.2564645050006,1144.1163269715994,None,1144.1763918776064,None,1144.236355774608,None,1144.2664608835998,None,1144.2564645050006,None,,,,,,,,,,,,,,,,,5,001,2023_Feb_03_1434,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,100.01590252733602,
,0F2B,2,,,0,2,0,6,12,18,9,15,20,21,1,1,1,1,1,1,0,0,white,1,b,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0F2B,2,1147.3872573209956,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1149.3078737290052,None,1149.3078737290052,None,1149.3078737290052,None,1149.3078737290052,None,1149.3078737290052,None,1149.3078737290052,None,"[-0.16015625, -0.08333333333333333]","[0.010416666666666666, 0.010416666666666666]","[1, 1]","[0, 0]","[0, 0]","[0.4596550649876008, 0.8189072099921759]",['polygonAud_B2'],0.0075330925901653245,None,['polygonAud_B2'],2,space,0.24811183899873868,1150.1180830700032,None,1149.3078737290052,None,1149.3078737290052,None,1149.3078737290052,None,1149.3078737290052,None,1149.3078737290052,None,1149.3078737290052,None,1149.3078737290052,None,1149.3078737290052,None,1149.3078737290052,None,1149.3078737290052,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1148.0875536579988,1148.097531464009,1148.147581844998,1148.1576275850093,1148.207535613008,1148.2174791809957,1148.2675655979983,1148.2774905080005,1148.1775610786076,None,1148.2375468836049,None,1148.2874868865997,None,1148.2976148265966,None,1148.2774905080005,None,,,,,,,,,,,,,,,,,5,001,2023_Feb_03_1434,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,100.01590252733602,
,0F4B,4,,,0,4,0,6,12,18,0,6,12,18,1,1,1,1,1,1,1,1,white,1,f,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,0F4B,4,1150.4181461389962,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1152.3387938180094,None,1152.3387938180094,None,1152.3387938180094,None,1152.3387938180094,None,1152.3387938180094,None,1152.3387938180094,None,[0.24479166666666666],[0.026041666666666668],[1],[0],[0],[0.3888275990029797],['polygonAud_B4'],0.007613325593410991,None,['polygonAud_B4'],4,space,0.19937580199621152,1152.7188187380088,None,1152.3387938180094,None,1152.3387938180094,None,1152.3387938180094,None,1152.3387938180094,None,1152.3387938180094,None,1152.3387938180094,None,1152.3387938180094,None,1152.3387938180094,None,1152.3387938180094,None,1152.3387938180094,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1151.1183874420094,1151.1283742119995,1151.1784907210094,1151.1886184479954,1151.2383843989955,1151.248399921009,1151.2984159540065,1151.3084319839982,1151.1182666656036,None,1151.1784579105965,None,1151.238488741606,None,1151.2983464896038,None,1151.3084319839982,None,,,,,,,,,,,,,,,,,5,001,2023_Feb_03_1434,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,100.01590252733602,
,0F4B,4,,,0,4,0,6,12,18,0,6,12,18,1,1,1,1,1,1,1,1,white,1,b,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,4,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0F4B,4,1152.9689327020023,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1154.8895400170004,None,1154.8895400170004,None,1154.8895400170004,None,1154.8895400170004,None,1154.8895400170004,None,1154.8895400170004,None,[0.21484375],[-0.0078125],[1],[0],[0],[0.3487690680049127],['polygonAud_B4'],0.007634916604729369,None,['polygonAud_B4'],4,space,0.14471841898921411,1155.229475611006,None,1154.8895400170004,None,1154.8895400170004,None,1154.8895400170004,None,1154.8895400170004,None,1154.8895400170004,None,1154.8895400170004,None,1154.8895400170004,None,1154.8895400170004,None,1154.8895400170004,None,1154.8895400170004,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1153.669203027006,1153.6790740610013,1153.7292932730052,1153.7391211700015,1153.789164392001,1153.7991272360086,1153.8491942010005,1153.8591642520041,1153.6689633215951,None,1153.7290987966057,None,1153.7890432415966,None,1153.8491287916054,None,1153.8591642520041,None,,,,,,,,,,,,,,,,,5,001,2023_Feb_03_1434,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,100.01590252733602,
,0F1B,1,,,0,1,0,6,12,18,12,19,20,21,1,1,1,1,1,0,0,0,white,1,f,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,0F1B,1,1155.4196131170029,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1157.3400961190055,None,1157.3400961190055,None,1157.3400961190055,None,1157.3400961190055,None,1157.3400961190055,None,1157.3400961190055,None,[-0.24609375],[0.010416666666666666],[1],[0],[0],[0.5687177859945223],['polygonAud_B1'],0.0074899895989801735,None,['polygonAud_B1'],1,space,0.14593701700505335,1157.9003296209994,None,1157.3400961190055,None,1157.3400961190055,None,1157.3400961190055,None,1157.3400961190055,None,1157.3400961190055,None,1157.3400961190055,None,1157.3400961190055,None,1157.3400961190055,None,1157.3400961190055,None,1157.3400961190055,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1156.1197903099965,1156.1298696080048,1156.1798235059978,1156.1898310319957,1156.2398427770095,1156.249837757001,1156.2998427770071,1156.3098399260052,1156.2398599866078,None,1156.3098391556064,None,1156.3198363046045,None,1156.3298475155984,None,1156.3098399260052,None,,,,,,,,,,,,,,,,,5,001,2023_Feb_03_1434,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,100.01590252733602,
