condition,conditionCode,audioFile,trialType,corrFlash,corrBeeps,f1Start,f2Start,f3Start,f4Start,b1Start,b2Start,b3Start,b4Start,f1Color,f2Color,f3Color,f4Color,b1Vol,b2Vol,b3Vol,b4Vol,crossColor,crossContrast,firstResp,toneHz1,audioFile1,playNumber1,toneHz2,audioFile2,playNum2,cond,ravenProblem,wordPresentation.thisRepN,wordPresentation.thisTrialN,wordPresentation.thisN,wordPresentation.thisIndex,flashPractice.thisRepN,flashPractice.thisTrialN,flashPractice.thisN,flashPractice.thisIndex,beepPractice.thisRepN,beepPractice.thisTrialN,beepPractice.thisN,beepPractice.thisIndex,practiceLoops.thisRepN,practiceLoops.thisTrialN,practiceLoops.thisN,practiceLoops.thisIndex,overarchingBreak.thisRepN,overarchingBreak.thisTrialN,overarchingBreak.thisN,overarchingBreak.thisIndex,SIFI_VisualTrials.thisRepN,SIFI_VisualTrials.thisTrialN,SIFI_VisualTrials.thisN,SIFI_VisualTrials.thisIndex,SIFI_AudTrials.thisRepN,SIFI_AudTrials.thisTrialN,SIFI_AudTrials.thisN,SIFI_AudTrials.thisIndex,SifiLoops.thisRepN,SifiLoops.thisTrialN,SifiLoops.thisN,SifiLoops.thisIndex,pitchPracticeLoop.thisRepN,pitchPracticeLoop.thisTrialN,pitchPracticeLoop.thisN,pitchPracticeLoop.thisIndex,repeatPitch.thisRepN,repeatPitch.thisTrialN,repeatPitch.thisN,repeatPitch.thisIndex,pitchTestFull.thisRepN,pitchTestFull.thisTrialN,pitchTestFull.thisN,pitchTestFull.thisIndex,ravenPracticeLoop.thisRepN,ravenPracticeLoop.thisTrialN,ravenPracticeLoop.thisN,ravenPracticeLoop.thisIndex,ravenTestLoop.thisRepN,ravenTestLoop.thisTrialN,ravenTestLoop.thisN,ravenTestLoop.thisIndex,welcomeTxt.started,welcomeTxt.stopped,goOnAndStart.keys,goOnAndStart.rt,goOnAndStart.started,goOnAndStart.stopped,helloWordTest.started,helloWordTest.stopped,key_resp_14.keys,key_resp_14.rt,key_resp_14.started,key_resp_14.stopped,wordListTime,text_7.started,text_7.stopped,text_8.started,text_8.stopped,helloInstr.started,helloInstr.stopped,beginPractPress.keys,beginPractPress.rt,beginPractPress.started,beginPractPress.stopped,text_4.started,text_4.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,practiceTypeHeader.started,practiceTypeHeader.stopped,fillInText.started,fillInText.stopped,firstResponseQ,flashCondition,flashCode,crossSetup.started,crossSetup.stopped,gratP1.started,gratP1.stopped,gratP2.started,gratP2.stopped,gratP3.started,gratP3.stopped,gratP4.started,gratP4.stopped,practiceBeep1.started,practiceBeep1.stopped,practiceBeeps2.started,practiceBeeps2.stopped,practiceBeeps3.started,practiceBeeps3.stopped,practiceBeeps4.started,practiceBeeps4.stopped,text_2.started,text_2.stopped,Border_1V.started,Border_1V.stopped,Border_2V.started,Border_2V.stopped,Border_3V.started,Border_3V.stopped,Border_4V.started,Border_4V.stopped,R1GeneralPrompt_3.started,R1GeneralPrompt_3.stopped,flashPromptTxt_2.started,flashPromptTxt_2.stopped,mouseClick1Vis.x,mouseClick1Vis.y,mouseClick1Vis.leftButton,mouseClick1Vis.midButton,mouseClick1Vis.rightButton,mouseClick1Vis.time,mouseClick1Vis.clicked_name,mouseClick1Vis.started,mouseClick1Vis.stopped,clickCounter,flashClick,flashRespNum,key_resp_12.keys,key_resp_12.rt,key_resp_12.started,key_resp_12.stopped,polygonVis_F1.started,polygonVis_F1.stopped,polygonVis_F2.started,polygonVis_F2.stopped,polygonVis_F3.started,polygonVis_F3.stopped,polygonVis_F4.started,polygonVis_F4.stopped,flashVisOpt1.started,flashVisOpt1.stopped,flashVisOpt2.started,flashVisOpt2.stopped,flashVisOpt3.started,flashVisOpt3.stopped,flashVisOpt4.started,flashVisOpt4.stopped,flashPic.started,flashPic.stopped,rollingOnVis.started,rollingOnVis.stopped,text_5.started,text_5.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,Border_1A.started,Border_1A.stopped,Border_2A.started,Border_2A.stopped,Border_3A.started,Border_3A.stopped,Border_4A.started,Border_4A.stopped,R1GeneralPrompt_4.started,R1GeneralPrompt_4.stopped,beepPrompt_uniAud.started,beepPrompt_uniAud.stopped,mouseClickAudB.x,mouseClickAudB.y,mouseClickAudB.leftButton,mouseClickAudB.midButton,mouseClickAudB.rightButton,mouseClickAudB.time,mouseClickAudB.clicked_name,mouseClickAudB.started,mouseClickAudB.stopped,beepClick,beepRespNum,key_resp_13.keys,key_resp_13.rt,key_resp_13.started,key_resp_13.stopped,polygonAud_B1.started,polygonAud_B1.stopped,polygonAud_B2.started,polygonAud_B2.stopped,polygonAud_B3.started,polygonAud_B3.stopped,polygonAud_B4.started,polygonAud_B4.stopped,beepAudOpt1.started,beepAudOpt1.stopped,beepAudOpt2.started,beepAudOpt2.stopped,beepAudOpt3.started,beepAudOpt3.stopped,beepAudOpt4.started,beepAudOpt4.stopped,speakerPic.started,speakerPic.stopped,rollingOnAud.started,rollingOnAud.stopped,text_6.started,text_6.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,Border_0F.started,Border_0F.stopped,Border_1F.started,Border_1F.stopped,Border_2F.started,Border_2F.stopped,Border_3F.started,Border_3F.stopped,Border_0B.started,Border_0B.stopped,Border_1B.started,Border_1B.stopped,Border_2B.started,Border_2B.stopped,Border_3B.started,Border_3B.stopped,R1GeneralPrompt_2.started,R1GeneralPrompt_2.stopped,flashPromptTxt.started,flashPromptTxt.stopped,beepPromptTxt.started,beepPromptTxt.stopped,mouseClick1.x,mouseClick1.y,mouseClick1.leftButton,mouseClick1.midButton,mouseClick1.rightButton,mouseClick1.time,mouseClick1.clicked_name,mouseClick1.started,mouseClick1.stopped,mouseClickB.x,mouseClickB.y,mouseClickB.leftButton,mouseClickB.midButton,mouseClickB.rightButton,mouseClickB.time,mouseClickB.clicked_name,mouseClickB.started,mouseClickB.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,polygonF0.started,polygonF0.stopped,polygonF2.started,polygonF2.stopped,polygonF3.started,polygonF3.stopped,polygonF1.started,polygonF1.stopped,polygonB0.started,polygonB0.stopped,polygonB1.started,polygonB1.stopped,polygonB2.started,polygonB2.stopped,polygonB3.started,polygonB3.stopped,flashOpt0.started,flashOpt0.stopped,flashOpt1.started,flashOpt1.stopped,flashOpt2.started,flashOpt2.stopped,flashOpt3.started,flashOpt3.stopped,beepOpt0.started,beepOpt0.stopped,beepOpt1.started,beepOpt1.stopped,beepOpt2.started,beepOpt2.stopped,beepOpt3.started,beepOpt3.stopped,flashPicBisen.started,flashPicBisen.stopped,beepPicBisen.started,beepPicBisen.stopped,rollingOn.started,rollingOn.stopped,goToTask.started,goToTask.stopped,spaceToStart.keys,spaceToStart.rt,spaceToStart.started,spaceToStart.stopped,flashGoGo.started,flashGoGo.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,grat1.started,grat1.stopped,grat2.started,grat2.stopped,grat3.started,grat3.stopped,grat4.started,grat4.stopped,b1Test.started,b1Test.stopped,b2Test.started,b2Test.stopped,b3Test.started,b3Test.stopped,b4Test.started,b4Test.stopped,text.started,text.stopped,beepGoGo.started,beepGoGo.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,bisenGoGo.started,bisenGoGo.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,breatheBro.started,breatheBro.stopped,image.started,image.stopped,moveOnTxt.started,moveOnTxt.stopped,keysToMoveOn.keys,keysToMoveOn.rt,keysToMoveOn.started,keysToMoveOn.stopped,topAppTxt.started,topAppTxt.stopped,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,holdHereTxt.started,holdHereTxt.stopped,holdKeys.keys,holdKeys.rt,holdKeys.started,holdKeys.stopped,helloPitches.started,helloPitches.stopped,PitchLetsGo.keys,PitchLetsGo.rt,PitchLetsGo.started,PitchLetsGo.stopped,cross_hold.started,cross_hold.stopped,tone1.started,tone1.stopped,tone2.started,tone2.stopped,getResponse.keys,getResponse.rt,getResponse.started,getResponse.stopped,responsePrompt.started,responsePrompt.stopped,feedbackWriting.started,feedbackWriting.stopped,PlsGoTxt.started,PlsGoTxt.stopped,LetsGoAlready.keys,LetsGoAlready.rt,LetsGoAlready.started,LetsGoAlready.stopped,RavenInstrTxt.started,RavenInstrTxt.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,ravenProbIm.started,ravenProbIm.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_9.started,text_9.stopped,keytoExitCode1.keys,keytoExitCode1.rt,keytoExitCode1.started,keytoExitCode1.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1F0B,5,,,1,0,12,19,20,21,0,6,12,18,0,1,1,1,0,0,0,0,white,1,f,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,7,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1F0B,5,1556.323130520992,None,,,,,,,,,,,,,,,,,,,1558.2736695439671,None,1558.2736695439671,None,1558.2736695439671,None,1558.2736695439671,None,1558.2736695439671,None,1558.2736695439671,None,[-0.23828125],[0.0026041666666666665],[1],[0],[0],[0.21873350499663502],['polygonVis_F1'],0.007614531787112355,None,0,['polygonVis_F1'],1,space,0.17730754904914647,1558.4937278649886,None,1558.2736695439671,None,1558.2736695439671,None,1558.2736695439671,None,1558.2736695439671,None,1558.2736695439671,None,1558.2736695439671,None,1558.2736695439671,None,1558.2736695439671,None,1558.2736695439671,None,1558.2736695439671,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1557.1433267029934,1557.1532847229973,1557.213365225005,1557.2233595440048,1557.2233595440048,1557.2333979409887,1557.2333979409887,1557.243294504995,1557.0232258696692,None,1557.0832540446777,None,1557.143339741719,None,1557.2033706166899,None,1557.243294504995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,001,2023_Feb_16_1111,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,99.98740558826859,
0F3B,3,,,0,3,0,6,12,18,5,11,17,20,1,1,1,1,1,1,1,0,white,1,f,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,0F3B,3,1561.3345808499726,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1563.255017530988,None,1563.255017530988,None,1563.255017530988,None,1563.255017530988,None,1563.255017530988,None,1563.255017530988,None,[0.09114583333333333],[-0.0234375],[1],[0],[0],[0.788570994976908],['polygonAud_B3'],0.006478535709902644,None,['polygonAud_B3'],3,space,0.06577185302739963,1564.0452706429642,None,1563.255017530988,None,1563.255017530988,None,1563.255017530988,None,1563.255017530988,None,1563.255017530988,None,1563.255017530988,None,1563.255017530988,None,1563.255017530988,None,1563.255017530988,None,1563.255017530988,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1562.0346917709685,1562.044696454017,1562.0946895899833,1562.1046689079958,1562.154825264006,1562.164711193007,1562.21479464398,1562.2248020329862,1562.084672524687,None,1562.144665768696,None,1562.2046769587091,None,1562.2348024546868,None,1562.2248020329862,None,1558.7138327590073,None,space,2.399185774032958,1558.9038625090034,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,001,2023_Feb_16_1111,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,99.98740558826859,
0F1B,1,,,0,1,0,6,12,18,12,19,20,21,1,1,1,1,1,0,0,0,white,1,f,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,0F1B,1,1564.1752709780121,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1566.0958137320122,None,1566.0958137320122,None,1566.0958137320122,None,1566.0958137320122,None,1566.0958137320122,None,1566.0958137320122,None,[-0.20442708333333334],[-0.01171875],[1],[0],[0],[0.38866823801072314],['polygonAud_B1'],0.007521744759287685,None,['polygonAud_B1'],1,space,0.041064186953008175,1566.4859773800126,None,1566.0958137320122,None,1566.0958137320122,None,1566.0958137320122,None,1566.0958137320122,None,1566.0958137320122,None,1566.0958137320122,None,1566.0958137320122,None,1566.0958137320122,None,1566.0958137320122,None,1566.0958137320122,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1564.8755190189695,1564.8855714719975,1564.9355588969775,1564.9454455800005,1564.9955913459999,1565.0055430619977,1565.0555480290204,1565.0655938819982,1564.9955241937191,None,1565.065548450721,None,1565.0755943036988,None,1565.0856487686747,None,1565.0655938819982,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,001,2023_Feb_16_1111,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,99.98740558826859,
0F1B,1,,,0,1,0,6,12,18,12,19,20,21,1,1,1,1,1,0,0,0,white,1,b,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0F1B,1,1566.5859887530096,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1568.506587005977,None,1568.506587005977,None,1568.506587005977,None,1568.506587005977,None,1568.506587005977,None,1568.506587005977,None,[-0.203125],[-0.009114583333333334],[1],[0],[0],[0.29892556997947395],['polygonAud_B1'],0.007627678744029254,None,['polygonAud_B1'],1,space,0.12843941198661923,1568.8067001460004,None,1568.506587005977,None,1568.506587005977,None,1568.506587005977,None,1568.506587005977,None,1568.506587005977,None,1568.506587005977,None,1568.506587005977,None,1568.506587005977,None,1568.506587005977,None,1568.506587005977,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1567.286168940016,1567.2961740010069,1567.3462322200066,1567.3562691700063,1567.406258236966,1567.4162984259892,1567.4662422499969,1567.4762971570017,1567.4061712727184,None,1567.4762426716975,None,1567.4862975787023,None,1567.4962575497107,None,1567.4762971570017,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,001,2023_Feb_16_1111,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,99.98740558826859,
0F4B,4,,,0,4,0,6,12,18,0,6,12,18,1,1,1,1,1,1,1,1,white,1,b,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,0,3,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0F4B,4,1568.9666473169927,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1570.8872307459824,None,1570.8872307459824,None,1570.8872307459824,None,1570.8872307459824,None,1570.8872307459824,None,1570.8872307459824,None,"[0.2838541666666667, 0.2799479166666667]","[-0.029947916666666668, -0.032552083333333336]","[1, 1]","[0, 0]","[0, 0]","[0.9399210150004365, 1.3191835200414062]",['polygonAud_B4'],0.00756240967893973,None,['polygonAud_B4'],4,space,0.10338948003482074,1572.2076519199763,None,1570.8872307459824,None,1570.8872307459824,None,1570.8872307459824,None,1570.8872307459824,None,1570.8872307459824,None,1570.8872307459824,None,1570.8872307459824,None,1570.8872307459824,None,1570.8872307459824,None,1570.8872307459824,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1569.6668788599782,1569.6768958459725,1569.726919631008,1569.7368806279846,1569.7870195849682,1569.7969583770027,1569.8470539120026,1569.8569614369771,1569.6668453286752,None,1569.7268384917174,None,1569.7870230386966,None,1569.8469499036787,None,1569.8569614369771,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,001,2023_Feb_16_1111,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,99.98740558826859,
0F2B,2,,,0,2,0,6,12,18,9,15,20,21,1,1,1,1,1,1,0,0,white,1,f,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,0,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,0F2B,2,1572.3376387979952,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1574.2581552990014,None,1574.2581552990014,None,1574.2581552990014,None,1574.2581552990014,None,1574.2581552990014,None,1574.2581552990014,None,[-0.0625],[-0.01171875],[1],[0],[0],[1.3795758579508401],['polygonAud_B2'],0.007661559735424817,None,['polygonAud_B2'],2,space,0.08048538502771407,1575.6385751370108,None,1574.2581552990014,None,1574.2581552990014,None,1574.2581552990014,None,1574.2581552990014,None,1574.2581552990014,None,1574.2581552990014,None,1574.2581552990014,None,1574.2581552990014,None,1574.2581552990014,None,1574.2581552990014,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1573.0378700839938,1573.0478198539931,1573.0979036960052,1573.1078283860115,1573.1579538449878,1573.1679015099653,1573.2178392250207,1573.2278895269847,1573.1278460877134,None,1573.1878687867197,None,1573.2378899486853,None,1573.2478789107176,None,1573.2278895269847,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,001,2023_Feb_16_1111,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,99.98740558826859,
0F3B,3,,,0,3,0,6,12,18,5,11,17,20,1,1,1,1,1,1,1,0,white,1,b,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,0,5,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0F3B,3,1575.7486526959692,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1577.6691881070146,None,1577.6691881070146,None,1577.6691881070146,None,1577.6691881070146,None,1577.6691881070146,None,1577.6691881070146,None,[0.07161458333333333],[-0.006510416666666667],[1],[0],[0],[0.48869757901411504],['polygonAud_B3'],0.007169842720031738,None,['polygonAud_B3'],3,space,0.087678205978591,1578.159381105972,None,1577.6691881070146,None,1577.6691881070146,None,1577.6691881070146,None,1577.6691881070146,None,1577.6691881070146,None,1577.6691881070146,None,1577.6691881070146,None,1577.6691881070146,None,1577.6691881070146,None,1577.6691881070146,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1576.4488768599695,1576.4588367239921,1576.5088535799878,1576.5188350829994,1576.5689405740122,1576.578840554983,1576.6289416329819,1576.638870855968,1576.4988189756755,None,1576.55881351172,None,1576.6188427076909,None,1576.6488712776686,None,1576.638870855968,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,001,2023_Feb_16_1111,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,99.98740558826859,
0F2B,2,,,0,2,0,6,12,18,9,15,20,21,1,1,1,1,1,1,0,0,white,1,b,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,0,6,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0F2B,2,1578.279338576016,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1580.1999680029694,None,1580.1999680029694,None,1580.1999680029694,None,1580.1999680029694,None,1580.1999680029694,None,1580.1999680029694,None,[-0.07291666666666667],[-0.00390625],[1],[0],[0],[0.3386254850192927],['polygonAud_B2'],0.007487623719498515,None,['polygonAud_B2'],2,space,0.2029803020413965,1580.5400634919642,None,1580.1999680029694,None,1580.1999680029694,None,1580.1999680029694,None,1580.1999680029694,None,1580.1999680029694,None,1580.1999680029694,None,1580.1999680029694,None,1580.1999680029694,None,1580.1999680029694,None,1580.1999680029694,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1578.9795801159926,1578.9895065149758,1579.039581251971,1579.049586898007,1579.0996085359948,1579.1096623719786,1579.1596208289848,1579.1695647349698,1579.0695996187046,None,1579.129597736674,None,1579.1795651566704,None,1579.1896629087046,None,1579.1695647349698,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,001,2023_Feb_16_1111,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,99.98740558826859,
0F4B,4,,,0,4,0,6,12,18,0,6,12,18,1,1,1,1,1,1,1,1,white,1,f,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,0,7,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,0F4B,4,1580.7800247250125,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1582.7005862040096,None,1582.7005862040096,None,1582.7005862040096,None,1582.7005862040096,None,1582.7005862040096,None,1582.7005862040096,None,[0.23177083333333334],[-0.013020833333333334],[1],[0],[0],[0.45862155000213534],['polygonAud_B4'],0.0075861107325181365,None,['polygonAud_B4'],4,space,0.062407997029367834,1583.160688532982,None,1582.7005862040096,None,1582.7005862040096,None,1582.7005862040096,None,1582.7005862040096,None,1582.7005862040096,None,1582.7005862040096,None,1582.7005862040096,None,1582.7005862040096,None,1582.7005862040096,None,1582.7005862040096,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1581.4803579750005,1581.4902306370204,1581.5402892840211,1581.5502956070122,1581.6003591130138,1581.6102565479814,1581.660387426964,1581.6703326369752,1581.4802022956778,None,1581.5402067947202,None,1581.6002800987103,None,1581.6602141897079,None,1581.6703326369752,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,001,2023_Feb_16_1111,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,99.98740558826859,
0F3B,3,,,0,3,0,6,12,18,5,11,17,20,1,1,1,1,1,1,1,0,white,1,f,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,1,0,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,0F3B,3,1583.2607100969763,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1585.1813659839681,None,1585.1813659839681,None,1585.1813659839681,None,1585.1813659839681,None,1585.1813659839681,None,1585.1813659839681,None,[0.11197916666666667],[-0.018229166666666668],[1],[0],[0],[0.7094973140046932],['polygonAud_B3'],0.007606356753967702,None,['polygonAud_B3'],3,space,0.9954975599539466,1585.8915481399745,None,1585.1813659839681,None,1585.1813659839681,None,1585.1813659839681,None,1585.1813659839681,None,1585.1813659839681,None,1585.1813659839681,None,1585.1813659839681,None,1585.1813659839681,None,1585.1813659839681,None,1585.1813659839681,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1583.9610469230101,1583.970994750969,1584.0210233440157,1584.0309883509763,1584.0810797510203,1584.091006661998,1584.14100619097,1584.1510255240137,1584.0110384077184,None,1584.0709339186783,None,1584.1309658136802,None,1584.1610259457143,None,1584.1510255240137,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,001,2023_Feb_16_1111,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,99.98740558826859,
