Audio_Only_Files,Video_Files,Original_Word_List,noiseLevelCode,conditionCodes,noiseLevelFile1,noiseLevelFile2,InstrTextVar,targetSpeakerName,targetSpeakerEccen,targetSpkrChannel,targetSpkrSound,targetVisualDegrees,visStimLoc,visStimLoc2,visStimW,visStimH,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,audLocalLoop.thisRepN,audLocalLoop.thisTrialN,audLocalLoop.thisN,audLocalLoop.thisIndex,visualLocalLoop.thisRepN,visualLocalLoop.thisTrialN,visualLocalLoop.thisN,visualLocalLoop.thisIndex,letsGoAlready.keys,letsGoAlready.rt,letsGoAlready.started,letsGoAlready.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_5.started,text_5.stopped,fixCross.started,fixCross.stopped,fixCross2.started,fixCross2.stopped,answerPrompt.started,answerPrompt.stopped,getAnswer.text,getAnswer.started,getAnswer.stopped,goToNext.keys,goToNext.rt,goToNext.started,goToNext.stopped,stretchBreakTxrt.started,stretchBreakTxrt.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,letsGoLocal.keys,letsGoLocal.rt,letsGoLocal.started,letsGoLocal.stopped,text_4.started,text_4.stopped,prepFixTxt.started,prepFixTxt.stopped,prepFixTxt_2.started,prepFixTxt_2.stopped,respPromptLocal.started,respPromptLocal.stopped,slider.response,slider.rt,slider.started,slider.stopped,letsGoLocal_2.keys,letsGoLocal_2.rt,letsGoLocal_2.started,letsGoLocal_2.stopped,text_7.started,text_7.stopped,prepFixTxt_3.started,prepFixTxt_3.stopped,grating.started,grating.stopped,exitTxt.started,exitTxt.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,36.31585282785818,18.465904786717147,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,001,2023_Apr_13_1159,SpeechDraft1Carolyn_lessNoise_PlusLocalization,2021.2.3,59.982238027773235,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.465904786717147,None,54.89978943159804,None,space,7.979234796948731,55.08238834189251,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,001,2023_Apr_13_1159,SpeechDraft1Carolyn_lessNoise_PlusLocalization,2021.2.3,59.982238027773235,
ash.wav,ash.mpg,ash,1,A,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav,"This is an example of an

AUDIO trial",,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,63.11580793187022,None,64.09911586670205,None,67.41574985999614,None,68.79934301692992,None,esh,68.79934301692992,None,return,3.7311760750599205,68.8824729276821,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,001,2023_Apr_13_1159,SpeechDraft1Carolyn_lessNoise_PlusLocalization,2021.2.3,59.982238027773235,
ash.wav,ash.mpg,ash,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav,"This is an example of an

AUDIO + VIDEO  trial",,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,72.64899979671463,None,73.64926052093506,None,75.14904614770785,None,76.5326834116131,None,"esh
",76.5326834116131,None,return,3.6697159591130912,76.6159141487442,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,001,2023_Apr_13_1159,SpeechDraft1Carolyn_lessNoise_PlusLocalization,2021.2.3,59.982238027773235,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.33221870474517,None,space,10.545636473223567,80.5159816336818,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,001,2023_Apr_13_1159,SpeechDraft1Carolyn_lessNoise_PlusLocalization,2021.2.3,59.982238027773235,
bloom.wav,bloom.mpg,bloom,1,A,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav,,,,,,,,,,,,,,,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,91.11552024167031,None,92.5988872568123,None,93.98259389866143,None,blue,93.98259389866143,None,return,1.7719628447666764,94.065917333588,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,001,2023_Apr_13_1159,SpeechDraft1Carolyn_lessNoise_PlusLocalization,2021.2.3,59.982238027773235,
grave.wav,grave.mpg,grave,3,A,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav,,,,,,,,,,,,,,,0,1,1,12,,,,,,,,,,,,,,,,,,,,,,,95.8660491858609,None,97.36561147077009,None,98.74923145584762,None,gray,98.74923145584762,None,return,2.749071452766657,98.8326437138021,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,001,2023_Apr_13_1159,SpeechDraft1Carolyn_lessNoise_PlusLocalization,2021.2.3,59.982238027773235,
blot.wav,blot.mpg,blot,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav,,,,,,,,,,,,,,,0,2,2,103,,,,,,,,,,,,,,,,,,,,,,,101.59932795073837,None,103.09891710802913,None,104.48258259799331,None,blot,104.48258259799331,None,return,2.607768926769495,104.56594992661849,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,001,2023_Apr_13_1159,SpeechDraft1Carolyn_lessNoise_PlusLocalization,2021.2.3,59.982238027773235,
flirt.wav,flirt.mpg,flirt,3,A,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav,,,,,,,,,,,,,,,0,3,3,11,,,,,,,,,,,,,,,,,,,,,,,107.19915064563975,None,108.6988919340074,None,110.08262952184305,None,grit,110.08262952184305,None,return,3.279902083799243,110.16583812562749,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,001,2023_Apr_13_1159,SpeechDraft1Carolyn_lessNoise_PlusLocalization,2021.2.3,59.982238027773235,
ghost.wav,ghost.mpg,ghost,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav,,,,,,,,,,,,,,,0,4,4,96,,,,,,,,,,,,,,,,,,,,,,,113.46589133283123,None,114.96556387469172,None,116.3493716949597,None,ghost,116.3493716949597,None,return,1.4209756627678871,116.43267863895744,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,001,2023_Apr_13_1159,SpeechDraft1Carolyn_lessNoise_PlusLocalization,2021.2.3,59.982238027773235,
