Audio_Only_Files,Video_Files,Original_Word_List,noiseLevelCode,conditionCodes,noiseLevelFile1,noiseLevelFile2,InstrTextVar,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,letsGoAlready.keys,letsGoAlready.rt,letsGoAlready.started,letsGoAlready.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_5.started,text_5.stopped,fixCross.started,fixCross.stopped,fixCross2.started,fixCross2.stopped,answerPrompt.started,answerPrompt.stopped,getAnswer.text,getAnswer.started,getAnswer.stopped,goToNext.keys,goToNext.rt,goToNext.started,goToNext.stopped,stretchBreakTxrt.started,stretchBreakTxrt.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,space,4.367904364946298,8.742981904069893,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,001,2023_Feb_15_1257,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.796809756458835,
,,,,,,,,,,,,,,,,,,,,8.742981904069893,None,13.14275516604539,None,space,656.8495423070854,13.309451640001498,None,,,,,,,,,,,,,,,,,,,,,,20,001,2023_Feb_15_1257,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.796809756458835,
ash.wav,ash.mpg,ash,1,A,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav,"This is an example of an

AUDIO trial",0,0,0,0,,,,,,,,,,,,,,,,,670.2267651810544,None,671.1937179219676,None,674.4934695160482,None,675.8772375490516,None,ashe,675.8772375490516,None,return,5.294479916105047,675.9604097210104,None,,,,,,,20,001,2023_Feb_15_1257,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.796809756458835,
ash.wav,ash.mpg,ash,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav,"This is an example of an

AUDIO + VIDEO  trial",0,1,1,1,,,,,,,,,,,,,,,,,681.2933681800496,None,682.2937505269656,None,683.7768808610272,None,685.1603402550099,None,ashe,685.1603402550099,None,return,1.5951182149583474,685.2437802200438,None,,,,,,,20,001,2023_Feb_15_1257,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.796809756458835,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.8778148030397,None,space,10.162608006969094,687.0602885889821,None,20,001,2023_Feb_15_1257,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.796809756458835,
dare.wav,dare.mpg,dare,4,A,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav,,,,,,0,0,0,10,,,,,,,,,,,,,,,697.2768007200211,None,698.7602815750288,None,700.1437680840027,None,dame,700.1437680840027,None,return,4.227860560058616,700.2270422569709,None,,,,,,,20,001,2023_Feb_15_1257,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.796809756458835,
style.wav,style.mpg,style,1,A,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav,,,,,,0,1,1,44,,,,,,,,,,,,,,,704.4771418150049,None,705.9603478750214,None,707.3437582940096,None,style,707.3437582940096,None,return,1.9399894149973989,707.4270794059848,None,,,,,,,20,001,2023_Feb_15_1257,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.796809756458835,
earn.wav,earn.mpg,earn,3,A,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav,,,,,,0,2,2,40,,,,,,,,,,,,,,,709.3938042559894,None,710.8768711580196,None,712.2604025179753,None,earn,712.2604025179753,None,return,2.32702451699879,712.3438581570517,None,,,,,,,20,001,2023_Feb_15_1257,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.796809756458835,
flop.wav,flop.mpg,flop,3,A,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav,,,,,,0,3,3,12,,,,,,,,,,,,,,,714.6937811679672,None,716.1934422750492,None,717.5771333259763,None,flower,717.5771333259763,None,return,3.0744156379951164,717.6604903090047,None,,,,,,,20,001,2023_Feb_15_1257,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.796809756458835,
goose.wav,goose.mpg,goose,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav,,,,,,0,4,4,90,,,,,,,,,,,,,,,720.7604418779956,None,722.2603696570732,None,723.6271935669938,None,use,723.6271935669938,None,return,1.304429637035355,723.7104641770711,None,,,,,,,20,001,2023_Feb_15_1257,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.796809756458835,
