Audio_Only_Files,Video_Files,Original_Word_List,noiseLevelCode,conditionCodes,noiseLevelFile1,noiseLevelFile2,InstrTextVar,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,letsGoAlready.keys,letsGoAlready.rt,letsGoAlready.started,letsGoAlready.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_5.started,text_5.stopped,fixCross.started,fixCross.stopped,fixCross2.started,fixCross2.stopped,answerPrompt.started,answerPrompt.stopped,getAnswer.text,getAnswer.started,getAnswer.stopped,goToNext.keys,goToNext.rt,goToNext.started,goToNext.stopped,stretchBreakTxrt.started,stretchBreakTxrt.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,exitTxt.started,exitTxt.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
drunk.wav,drunk.mpg,drunk,2,A,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav,,,,,,0,19,19,35,,,,,,,,,,,,,,,1020.0688757650005,None,1021.58568018,None,1022.9687474250004,None,drunk,1022.9687474250004,None,return,2.880135085000802,1023.0516728439998,None,,,,,,,,,,,,,1,001,2022_Nov_18_1830,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07162628310818,
clash.wav,clash.mpg,clash,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav,,,,,,0,20,20,80,,,,,,,,,,,,,,,1025.9522112529994,None,1027.4854365310002,None,1028.8687494820006,None,clash,1028.8687494820006,None,return,3.1392024050001055,1028.9526451719994,None,,,,,,,,,,,,,1,001,2022_Nov_18_1830,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07162628310818,
fast.wav,fast.mpg,fast,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav,,,,,,0,21,21,67,,,,,,,,,,,,,,,1032.1185626499991,None,1033.6855236680003,None,1035.0687663770004,None,"fast
",1035.0687663770004,None,return,2.203926448999482,1035.151881103,None,,,,,,,,,,,,,1,001,2022_Nov_18_1830,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07162628310818,
fund.wav,fund.mpg,fund,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav,,,,,,0,22,22,106,,,,,,,,,,,,,,,1037.3852685189995,None,1038.901537242,None,1040.2855526570002,None,"start
",1040.2855526570002,None,return,3.6344808060002833,1040.3693304499993,None,,,,,,,,,,,,,1,001,2022_Nov_18_1830,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07162628310818,
boost.wav,boost.mpg,boost,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav,,,,,,0,23,23,89,,,,,,,,,,,,,,,1044.0351758649995,None,1045.5688423970005,None,1046.9520063590007,None,"boost
",1046.9520063590007,None,return,3.1846481600005063,1047.0351645760002,None,,,,,,,,,,,,,1,001,2022_Nov_18_1830,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07162628310818,
bulb.wav,bulb.mpg,bulb,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav,,,,,,0,24,24,114,,,,,,,,,,,,,,,1050.2526097560003,None,1051.7686377070004,None,1053.1526484419992,None,bulb,1053.1526484419992,None,return,3.015936858999339,1053.2359401699996,None,,,,,,,,,,,,,1,001,2022_Nov_18_1830,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07162628310818,
gap.wav,gap.mpg,gap,6,A,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav,,,,,,0,25,25,11,,,,,,,,,,,,,,,1056.269033552,None,1057.7855723289995,None,1059.1684435850002,None,draft,1059.1684435850002,None,return,2.815324397999575,1059.2525796320006,None,,,,,,,,,,,,,1,001,2022_Nov_18_1830,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07162628310818,
live.wav,live.mpg,live,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav,,,,,,0,26,26,62,,,,,,,,,,,,,,,1062.0855230500001,None,1063.6351255490008,None,1065.0024365680001,None,hill,1065.0024365680001,None,return,3.5101839389990346,1065.0856585170004,None,,,,,,,,,,,,,1,001,2022_Nov_18_1830,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07162628310818,
chat.wav,chat.mpg,chat,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav,,,,,,0,27,27,110,,,,,,,,,,,,,,,1068.619335027999,None,1070.135341101999,None,1071.5192110690004,None,chat,1071.5192110690004,None,return,2.873644459999923,1071.6022119560002,None,,,,,,,,,,,,,1,001,2022_Nov_18_1830,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07162628310818,
cuff.wav,cuff.mpg,cuff,4,A,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav,,,,,,0,28,28,6,,,,,,,,,,,,,,,1074.5018510289992,None,1076.0522843180006,None,1077.4190439590002,None,"tough
",1077.4190439590002,None,return,3.1011770789991715,1077.5026310079993,None,,,,,,,,,,,,,1,001,2022_Nov_18_1830,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07162628310818,
edge.wav,edge.mpg,edge,4,A,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav,,,,,,0,29,29,50,,,,,,,,,,,,,,,1080.6358074830005,None,1082.1526019510002,None,1083.5357659879992,None,edge,1083.5357659879992,None,return,2.4090646489985375,1083.618741196,None,,,,,,,,,,,,,1,001,2022_Nov_18_1830,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07162628310818,
bad.wav,bad.mpg,bad,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav,,,,,,0,30,30,90,,,,,,,,,,,,,,,1086.052267563,None,1087.56938714,None,1088.9352366629992,None,band,1088.9352366629992,None,return,3.2244960379994154,1089.0193816749997,None,,,,,,,,,,,,,1,001,2022_Nov_18_1830,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07162628310818,
gram.wav,gram.mpg,gram,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav,,,,,,0,31,31,92,,,,,,,,,,,,,,,1092.2683929110008,None,1093.8015157400005,None,1095.1852206160002,None,"gram
",1095.1852206160002,None,return,2.9184921529995336,1095.2693342429993,None,,,,,,,,,,,,,1,001,2022_Nov_18_1830,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07162628310818,
curb.wav,curb.mpg,curb,1,A,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav,,,,,,0,32,32,46,,,,,,,,,,,,,,,1098.2189912939994,None,1099.7189288219997,None,1101.1028236420007,None,curb,1101.1028236420007,None,return,2.457830286999524,1101.1859690319998,None,,,,,,,,,,,,,1,001,2022_Nov_18_1830,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07162628310818,
thrown.wav,thrown.mpg,thrown,2,A,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav,,,,,,0,33,33,55,,,,,,,,,,,,,,,1103.6688542730008,None,1105.1856289820007,None,1106.569036494,None,throw,1106.569036494,None,return,2.9437361660002352,1106.6520694400006,None,,,,,,,,,,,,,1,001,2022_Nov_18_1830,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07162628310818,
chef.wav,chef.mpg,chef,4,A,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav,,,,,,0,34,34,2,,,,,,,,,,,,,,,1109.6188344170005,None,1111.1358117319996,None,1112.5188755479994,None,"shove
",1112.5188755479994,None,return,3.6171393690001423,1112.6026692649993,None,,,,,,,,,,,,,1,001,2022_Nov_18_1830,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07162628310818,
guilt.wav,guilt.mpg,guilt,5,A,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav,,,,,,0,35,35,12,,,,,,,,,,,,,,,1116.2528120219995,None,1117.785340638,None,1119.1685391049996,None,joint,1119.1685391049996,None,return,5.247826337001243,1119.2520983159993,None,,,,,,,,,,,,,1,001,2022_Nov_18_1830,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07162628310818,
born.wav,born.mpg,born,5,A,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav,,,,,,0,36,36,15,,,,,,,,,,,,,,,1124.5192256680002,None,1126.06896246,None,1127.452760405,None,four,1127.452760405,None,return,2.9327653869986534,1127.5351227800002,None,,,,,,,,,,,,,1,001,2022_Nov_18_1830,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07162628310818,
cow.wav,cow.mpg,cow,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav,,,,,,0,37,37,85,,,,,,,,,,,,,,,1130.4860683129991,None,1131.9852947489999,None,1133.3688284260006,None,cow,1133.3688284260006,None,return,3.047674788000222,1133.4522361269992,None,,,,,,,,,,,,,1,001,2022_Nov_18_1830,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07162628310818,
gas.wav,gas.mpg,gas,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav,,,,,,0,38,38,112,,,,,,,,,,,,,,,1136.5191124140001,None,1138.03580039,None,1139.4186892449998,None,"yes
",1139.4186892449998,None,return,2.65333833799923,1139.5024868510009,None,,,,,,,,,,,,,1,001,2022_Nov_18_1830,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07162628310818,
dive.wav,dive.mpg,dive,5,A,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav,,,,,,0,39,39,52,,,,,,,,,,,,,,,1142.1855847099996,None,1143.7023042700002,None,1145.0684346960006,None,die,1145.0684346960006,None,return,3.299245977001192,1145.1526409409998,None,,,,,,,,,,,,,1,001,2022_Nov_18_1830,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07162628310818,
germ.wav,germ.mpg,germ,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav,,,,,,0,40,40,84,,,,,,,,,,,,,,,1148.4690537530005,None,1149.9860357670004,None,1151.3689722390009,None,germ,1151.3689722390009,None,return,2.479736674000378,1151.4520722939997,None,,,,,,,,,,,,,1,001,2022_Nov_18_1830,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07162628310818,
blush.wav,blush.mpg,blush,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav,,,,,,0,41,41,81,,,,,,,,,,,,,,,1153.9521086130007,None,1155.4688426569992,None,1156.8523753570007,None,blush,1156.8523753570007,None,return,2.9074925650002115,1156.9363254380005,None,,,,,,,,,,,,,1,001,2022_Nov_18_1830,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07162628310818,
hug.wav,hug.mpg,hug,6,A,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav,,,,,,0,42,42,43,,,,,,,,,,,,,,,1159.8688303840008,None,1161.385735504,None,1162.7685411340008,None,tart,1162.7685411340008,None,return,2.863466562999747,1162.852363,None,,,,,,,,,,,,,1,001,2022_Nov_18_1830,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07162628310818,
grill.wav,grill.mpg,grill,4,A,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav,,,,,,0,43,43,49,,,,,,,,,,,,,,,1165.7361509580005,None,1167.2526134889995,None,1168.6361700409998,None,grill,1168.6361700409998,None,return,2.3412429790005262,1168.7185908329993,None,,,,,,,,,,,,,1,001,2022_Nov_18_1830,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07162628310818,
earn.wav,earn.mpg,earn,2,A,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav,,,,,,0,44,44,31,,,,,,,,,,,,,,,1171.0856845569997,None,1172.6195651390008,None,1173.9855729339997,None,earn,1173.9855729339997,None,return,5.1826731669989385,1174.0692628729994,None,,,,,,,,,,,,,1,001,2022_Nov_18_1830,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07162628310818,
bath.wav,bath.mpg,bath,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav,,,,,,0,45,45,71,,,,,,,,,,,,,,,1179.2694014820008,None,1180.8190808750005,None,1182.1860919760002,None,bath,1182.1860919760002,None,return,2.0147675089992845,1182.2691076200008,None,,,,,,,,,,,,,1,001,2022_Nov_18_1830,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07162628310818,
drip.wav,drip.mpg,drip,3,A,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav,,,,,,0,46,46,13,,,,,,,,,,,,,,,1184.302749777,None,1185.8182373159998,None,1187.202061991,None,drift,1187.202061991,None,return,2.381932536000022,1187.2859335560006,None,,,,,,,,,,,,,1,001,2022_Nov_18_1830,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07162628310818,
built.wav,built.mpg,built,2,A,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav,,,,,,0,47,47,47,,,,,,,,,,,,,,,1189.6858164730002,None,1191.2025482970002,None,1192.585772331,None,built,1192.585772331,None,return,2.1270013110006403,1192.668812897,None,,,,,,,,,,,,,1,001,2022_Nov_18_1830,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07162628310818,
drug.wav,drug.mpg,drug,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav,,,,,,0,48,48,108,,,,,,,,,,,,,,,1194.8195051050006,None,1196.3358402960002,None,1197.7190952839992,None,drug,1197.7190952839992,None,return,2.161766790999536,1197.8020399830002,None,,,,,,,,,,,,,1,001,2022_Nov_18_1830,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07162628310818,
