Audio_Only_Files,Video_Files,Original_Word_List,noiseLevelCode,conditionCodes,noiseLevelFile1,noiseLevelFile2,InstrTextVar,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,letsGoAlready.keys,letsGoAlready.rt,letsGoAlready.started,letsGoAlready.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_5.started,text_5.stopped,fixCross.started,fixCross.stopped,fixCross2.started,fixCross2.stopped,answerPrompt.started,answerPrompt.stopped,getAnswer.text,getAnswer.started,getAnswer.stopped,goToNext.keys,goToNext.rt,goToNext.started,goToNext.stopped,stretchBreakTxrt.started,stretchBreakTxrt.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
quit.wav,quit.mpg,quit,4,A,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav,,,,,,0,8,8,2,,,,,,,,,,,,,,,281.67017600499094,None,283.1698256669915,None,284.53671148902504,None,equip,284.53671148902504,None,return,9.799408607999794,284.6201524310163,None,,,,,,,17,001,2023_Feb_14_1317,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07056427530298,
thorn.wav,thorn.mpg,thorn,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav,,,,,,0,9,9,81,,,,,,,,,,,,,,,294.4532901360071,None,295.95338585297577,None,297.3201990679954,None,thorn,297.3201990679954,None,return,0.8401303959544748,297.40341888798866,None,,,,,,,17,001,2023_Feb_14_1317,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07056427530298,
weep.wav,weep.mpg,weep,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav,,,,,,0,10,10,112,,,,,,,,,,,,,,,298.27002279798035,None,299.7539890159969,None,301.1367171499878,None,weep,301.1367171499878,None,return,0.8550859200186096,301.22041709400946,None,,,,,,,17,001,2023_Feb_14_1317,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07056427530298,
druid.wav,druid.mpg,druid,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav,,,,,,0,11,11,87,,,,,,,,,,,,,,,302.1037255420233,None,303.603300813993,None,304.9705514970119,None,dewy,304.9705514970119,None,return,14.581825727014802,305.05373902700376,None,,,,,,,17,001,2023_Feb_14_1317,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07056427530298,
fist.wav,fist.mpg,fist,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav,,,,,,0,12,12,86,,,,,,,,,,,,,,,319.6535788300098,None,321.1370003350312,None,322.52010299800895,None,fist,322.52010299800895,None,return,0.9920112649560906,322.60343502502656,None,,,,,,,17,001,2023_Feb_14_1317,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07056427530298,
blot.wav,blot.mpg,blot,2,A,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav,,,,,,0,13,13,26,,,,,,,,,,,,,,,323.62023706699256,None,325.10385229997337,None,326.4868772550253,None,blot,326.4868772550253,None,return,0.7134347799583338,326.5700795809971,None,,,,,,,17,001,2023_Feb_14_1317,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07056427530298,
bad.wav,bad.mpg,bad,2,A,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav,,,,,,0,14,14,54,,,,,,,,,,,,,,,327.3035182969761,None,328.8031410839758,None,330.18690427200636,None,band,330.18690427200636,None,return,0.9333627669839188,330.27018342301017,None,,,,,,,17,001,2023_Feb_14_1317,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07056427530298,
mold.wav,mold.mpg,mold,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav,,,,,,0,15,15,88,,,,,,,,,,,,,,,331.2202004559804,None,332.7043914980022,None,334.08687022700906,None,bold,334.08687022700906,None,return,4.593334557022899,334.1701056089951,None,,,,,,,17,001,2023_Feb_14_1317,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07056427530298,
spray.wav,spray.mpg,spray,5,A,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav,,,,,,0,16,16,17,,,,,,,,,,,,,,,338.7869502810063,None,340.27125287998933,None,341.65361642697826,None,stuck,341.65361642697826,None,return,1.4907106989994645,341.73684210702777,None,,,,,,,17,001,2023_Feb_14_1317,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07056427530298,
crop.wav,crop.mpg,crop,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav,,,,,,0,17,17,80,,,,,,,,,,,,,,,343.25373780401424,None,344.7382314099814,None,346.12009231199045,None,crap,346.12009231199045,None,return,3.2399399490095675,346.2036087840097,None,,,,,,,17,001,2023_Feb_14_1317,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07056427530298,
lost.wav,lost.mpg,lost,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav,,,,,,0,18,18,74,,,,,,,,,,,,,,,349.47054630401544,None,350.95351145399036,None,352.3370496890275,None,"lost
",352.3370496890275,None,return,1.1513726800330915,352.420085337013,None,,,,,,,17,001,2023_Feb_14_1317,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07056427530298,
fried.wav,fried.mpg,fried,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav,,,,,,0,19,19,97,,,,,,,,,,,,,,,353.60337412700756,None,355.0884369260166,None,356.4701665819739,None,fry,356.4701665819739,None,return,14.945885593013372,356.5535832340247,None,,,,,,,17,001,2023_Feb_14_1317,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07056427530298,
brief.wav,brief.mpg,brief,6,A,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav,,,,,,0,20,20,40,,,,,,,,,,,,,,,371.52030252700206,None,373.0203562360257,None,374.4040033239871,None,bland,374.4040033239871,None,return,3.1325220169965178,374.48701833502855,None,,,,,,,17,001,2023_Feb_14_1317,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07056427530298,
funk.wav,funk.mpg,funk,1,A,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav,,,,,,0,21,21,21,,,,,,,,,,,,,,,377.6368165179738,None,379.1367831680109,None,380.50365257501835,None,funk,380.50365257501835,None,return,0.7923545899684541,380.587073527975,None,,,,,,,17,001,2023_Feb_14_1317,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07056427530298,
grab.wav,grab.mpg,grab,3,A,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav,,,,,,0,22,22,14,,,,,,,,,,,,,,,381.40354882902466,None,382.8884030340123,None,384.2701074940269,None,grab,384.2701074940269,None,return,0.8737897039973177,384.3537216759869,None,,,,,,,17,001,2023_Feb_14_1317,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07056427530298,
blind.wav,blind.mpg,blind,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav,,,,,,0,23,23,109,,,,,,,,,,,,,,,385.25383197900373,None,386.7533854499925,None,388.13692953798454,None,blind,388.13692953798454,None,return,0.9270477069658227,388.220388227026,None,,,,,,,17,001,2023_Feb_14_1317,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07056427530298,
unit.wav,unit.mpg,unit,3,A,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav,,,,,,0,24,24,50,,,,,,,,,,,,,,,389.1701318679843,None,390.65476137102814,None,392.03686999797355,None,"paint
",392.03686999797355,None,return,2.0671073620324023,392.1203517669928,None,,,,,,,17,001,2023_Feb_14_1317,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07056427530298,
flag.wav,flag.mpg,flag,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav,,,,,,0,25,25,107,,,,,,,,,,,,,,,394.2202084119781,None,395.70383398397826,None,397.08717019303003,None,fat,397.08717019303003,None,return,0.8894236570340581,397.170133290987,None,,,,,,,17,001,2023_Feb_14_1317,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07056427530298,
read.wav,read.mpg,read,4,A,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav,,,,,,0,26,26,44,,,,,,,,,,,,,,,398.08688577101566,None,399.5707775679766,None,400.95353053102735,None,real,400.95353053102735,None,return,1.022666628996376,401.036957275006,None,,,,,,,17,001,2023_Feb_14_1317,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07056427530298,
bloom.wav,bloom.mpg,bloom,6,A,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav,,,,,,0,27,27,6,,,,,,,,,,,,,,,402.0869989200146,None,403.57036695000716,None,404.95371599902865,None,more,404.95371599902865,None,return,1.2785862370510586,405.0368658140069,None,,,,,,,17,001,2023_Feb_14_1317,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07056427530298,
feed.wav,feed.mpg,feed,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav,,,,,,0,28,28,66,,,,,,,,,,,,,,,406.33689811697695,None,407.83672604802996,None,409.2204324339982,None,"fin
",409.2204324339982,None,return,1.0356108639971353,409.3038283800124,None,,,,,,,17,001,2023_Feb_14_1317,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07056427530298,
gram.wav,gram.mpg,gram,4,A,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav,,,,,,0,29,29,15,,,,,,,,,,,,,,,410.3703578180284,None,411.87019945000065,None,413.2381821349845,None,"fail
",413.2381821349845,None,return,12.618902372021694,413.32054053700995,None,,,,,,,17,001,2023_Feb_14_1317,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07056427530298,
hug.wav,hug.mpg,hug,6,A,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav,,,,,,0,30,30,34,,,,,,,,,,,,,,,425.9702640210162,None,427.47045984800206,None,428.8536868140218,None,punk,428.8536868140218,None,return,2.8663315509911627,428.9371492160135,None,,,,,,,17,001,2023_Feb_14_1317,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07056427530298,
gross.wav,gross.mpg,gross,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav,,,,,,0,31,31,71,,,,,,,,,,,,,,,431.8204035399831,None,433.30574192100903,None,434.6868754239986,None,drone,434.6868754239986,None,return,2.6411062389961444,434.770507179026,None,,,,,,,17,001,2023_Feb_14_1317,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07056427530298,
draft.wav,draft.mpg,draft,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav,,,,,,0,32,32,70,,,,,,,,,,,,,,,437.436980701983,None,438.9370214359951,None,440.3203291139798,None,draft,440.3203291139798,None,return,1.087804816022981,440.4036411619745,None,,,,,,,17,001,2023_Feb_14_1317,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07056427530298,
chant.wav,chant.mpg,chant,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav,,,,,,0,33,33,102,,,,,,,,,,,,,,,441.5203873110004,None,443.00436429702677,None,444.38691611401737,None,chant,444.38691611401737,None,return,0.9572020450141281,444.47034019598505,None,,,,,,,17,001,2023_Feb_14_1317,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07056427530298,
brisk.wav,brisk.mpg,brisk,3,A,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav,,,,,,0,34,34,29,,,,,,,,,,,,,,,445.4536832169979,None,446.93719825998414,None,448.32045118900714,None,brisk,448.32045118900714,None,return,0.8317551239742897,448.403786763025,None,,,,,,,17,001,2023_Feb_14_1317,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07056427530298,
fat.wav,fat.mpg,fat,3,A,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav,,,,,,0,35,35,48,,,,,,,,,,,,,,,449.25366945099086,None,450.75363854999887,None,452.13702883402584,None,fant,452.13702883402584,None,return,8.559119965997525,452.22034384601284,None,,,,,,,17,001,2023_Feb_14_1317,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07056427530298,
flight.wav,flight.mpg,flight,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav,,,,,,0,36,36,83,,,,,,,,,,,,,,,460.80392031697556,None,462.30349876498803,None,463.6871691640117,None,"flight
",463.6871691640117,None,return,1.0172145229880698,463.7702635140158,None,,,,,,,17,001,2023_Feb_14_1317,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07056427530298,
grief.wav,grief.mpg,grief,6,A,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav,,,,,,0,37,37,7,,,,,,,,,,,,,,,464.8202619170188,None,466.305164489022,None,467.68705193902133,None,meter,467.68705193902133,None,return,1.4412974860169925,467.7702440239955,None,,,,,,,17,001,2023_Feb_14_1317,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07056427530298,
clam.wav,clam.mpg,clam,1,A,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav,,,,,,0,38,38,45,,,,,,,,,,,,,,,469.2369639609824,None,470.7368360370165,None,472.12048870301805,None,clam,472.12048870301805,None,return,0.8558812799747102,472.20362624700647,None,,,,,,,17,001,2023_Feb_14_1317,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07056427530298,
blame.wav,blame.mpg,blame,2,A,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav,,,,,,0,39,39,9,,,,,,,,,,,,,,,473.0871041879873,None,474.5869055460207,None,475.97033851000015,None,plane,475.97033851000015,None,return,0.8057968019857071,476.0537417450105,None,,,,,,,17,001,2023_Feb_14_1317,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07056427530298,
guess.wav,guess.mpg,guess,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav,,,,,,0,40,40,67,,,,,,,,,,,,,,,476.88702490302967,None,478.370889858983,None,479.7537175990292,None,"guess
",479.7537175990292,None,return,0.9343292859848589,479.8371196719818,None,,,,,,,17,001,2023_Feb_14_1317,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07056427530298,
east.wav,east.mpg,east,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav,,,,,,0,41,41,77,,,,,,,,,,,,,,,480.8038315750309,None,482.28769371501403,None,483.6704269290203,None,east,483.6704269290203,None,return,0.8819129399489611,483.7536698509939,None,,,,,,,17,001,2023_Feb_14_1317,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07056427530298,
grade.wav,grade.mpg,grade,5,A,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav,,,,,,0,42,42,27,,,,,,,,,,,,,,,484.65359314798843,None,486.15342852199683,None,487.5205293809995,None,"rain
",487.5205293809995,None,return,2.3198512619710527,487.60361389798345,None,,,,,,,17,001,2023_Feb_14_1317,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07056427530298,
dull.wav,dull.mpg,dull,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav,,,,,,0,43,43,82,,,,,,,,,,,,,,,489.9537436760147,None,491.4394210620085,None,492.8204391740146,None,lull,492.8204391740146,None,return,1.0035857150214724,492.9038522680057,None,,,,,,,17,001,2023_Feb_14_1317,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07056427530298,
fate.wav,fate.mpg,fate,1,A,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav,,,,,,0,44,44,3,,,,,,,,,,,,,,,493.9370099059888,None,495.420886396023,None,496.80378235602984,None,fate,496.80378235602984,None,return,0.7962705930112861,496.88721354003064,None,,,,,,,17,001,2023_Feb_14_1317,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07056427530298,
count.wav,count.mpg,count,6,A,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav,,,,,,0,45,45,49,,,,,,,,,,,,,,,497.7038233790081,None,499.2037306239945,None,500.58692291600164,None,"white
",500.58692291600164,None,return,0.8531640250002965,500.670285745,None,,,,,,,17,001,2023_Feb_14_1317,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07056427530298,
curb.wav,curb.mpg,curb,4,A,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav,,,,,,0,46,46,10,,,,,,,,,,,,,,,501.55366557399975,None,503.0390768289799,None,504.42053916101577,None,bold,504.42053916101577,None,return,1.8917840189533308,504.5036615629797,None,,,,,,,17,001,2023_Feb_14_1317,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07056427530298,
tank.wav,tank.mpg,tank,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav,,,,,,0,47,47,114,,,,,,,,,,,,,,,506.4205409580027,None,507.92038732703077,None,509.2871100549819,None,sight,509.2871100549819,None,return,3.4652817539754324,509.3703329670243,None,,,,,,,17,001,2023_Feb_14_1317,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07056427530298,
giant.wav,giant.mpg,giant,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav,,,,,,0,48,48,119,,,,,,,,,,,,,,,512.8536440699827,None,514.3534314989811,None,515.7372830950189,None,child,515.7372830950189,None,return,0.9830332080018707,515.8204947219929,None,,,,,,,17,001,2023_Feb_14_1317,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07056427530298,
drain.wav,drain.mpg,drain,3,A,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav,,,,,,0,49,49,46,,,,,,,,,,,,,,,516.8203796590096,None,518.3055614560144,None,519.6873098770157,None,toil,519.6873098770157,None,return,1.8489503100281581,519.7705702019739,None,,,,,,,17,001,2023_Feb_14_1317,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07056427530298,
none.wav,none.mpg,none,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav,,,,,,0,50,50,96,,,,,,,,,,,,,,,521.6373636979843,None,523.1369889740017,None,524.5038332159747,None,lard,524.5038332159747,None,return,4.264445701031946,524.5870042120223,None,,,,,,,17,001,2023_Feb_14_1317,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07056427530298,
boot.wav,boot.mpg,boot,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav,,,,,,0,51,51,103,,,,,,,,,,,,,,,528.8703822970274,None,530.3700386530254,None,531.753689374018,None,boot,531.753689374018,None,return,2.926234776037745,531.8372128789779,None,,,,,,,17,001,2023_Feb_14_1317,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07056427530298,
cloak.wav,cloak.mpg,cloak,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav,,,,,,0,52,52,92,,,,,,,,,,,,,,,534.7872070620069,None,536.2868287549936,None,537.6703974090051,None,"cloak
",537.6703974090051,None,return,0.969469390984159,537.7539807159919,None,,,,,,,17,001,2023_Feb_14_1317,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07056427530298,
gulf.wav,gulf.mpg,gulf,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav,,,,,,0,53,53,61,,,,,,,,,,,,,,,538.7536859450047,None,540.2371025179746,None,541.6203879460227,None,cough,541.6203879460227,None,return,0.915667861001566,541.7038806630298,None,,,,,,,17,001,2023_Feb_14_1317,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07056427530298,
fee.wav,fee.mpg,fee,2,A,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav,,,,,,0,54,54,24,,,,,,,,,,,,,,,542.637121910986,None,544.1221661770251,None,545.5039728680276,None,feel,545.5039728680276,None,return,2.5761982559924945,545.5872390560107,None,,,,,,,17,001,2023_Feb_14_1317,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07056427530298,
coach.wav,coach.mpg,coach,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav,,,,,,0,55,55,106,,,,,,,,,,,,,,,548.1870304219774,None,549.6870012099971,None,551.070316279016,None,dont ,551.070316279016,None,return,3.3297566680121236,551.1537407599972,None,,,,,,,17,001,2023_Feb_14_1317,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07056427530298,
claim.wav,claim.mpg,claim,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav,,,,,,0,56,56,64,,,,,,,,,,,,,,,554.5038202119758,None,556.0034433589899,None,557.3707055569976,None,lame,557.3707055569976,None,return,1.6214992190361954,557.4539968540194,None,,,,,,,17,001,2023_Feb_14_1317,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07056427530298,
dwell.wav,dwell.mpg,dwell,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav,,,,,,0,57,57,105,,,,,,,,,,,,,,,559.1040478359791,None,560.6038408949971,None,561.9871781829861,None,"dwell
",561.9871781829861,None,return,1.100798172003124,562.0706511259777,None,,,,,,,17,001,2023_Feb_14_1317,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07056427530298,
crypt.wav,crypt.mpg,crypt,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav,,,,,,0,58,58,72,,,,,,,,,,,,,,,563.2041871330002,None,564.7036587459734,None,566.0705333700171,None,"cramp
",566.0705333700171,None,return,1.1697759089875035,566.1536453799927,None,,,,,,,17,001,2023_Feb_14_1317,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07056427530298,
guard.wav,guard.mpg,guard,1,A,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav,,,,,,0,59,59,20,,,,,,,,,,,,,,,567.3539387399796,None,568.8536853590049,None,570.2372173240292,None,guard,570.2372173240292,None,return,1.1949400310404599,570.3204995170236,None,,,,,,,17,001,2023_Feb_14_1317,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07056427530298,
flu.wav,flu.mpg,flu,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav,,,,,,0,60,60,95,,,,,,,,,,,,,,,571.5371639010264,None,573.0370971520315,None,574.4039329499938,None,fume,574.4039329499938,None,return,4.1404083159868605,574.487170397013,None,,,,,,,17,001,2023_Feb_14_1317,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.07056427530298,
