Audio_Only_Files,Video_Files,Original_Word_List,noiseLevelCode,conditionCodes,noiseLevelFile1,noiseLevelFile2,InstrTextVar,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,letsGoAlready.keys,letsGoAlready.rt,letsGoAlready.started,letsGoAlready.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_5.started,text_5.stopped,fixCross.started,fixCross.stopped,fixCross2.started,fixCross2.stopped,answerPrompt.started,answerPrompt.stopped,getAnswer.text,getAnswer.started,getAnswer.stopped,goToNext.keys,goToNext.rt,goToNext.started,goToNext.stopped,stretchBreakTxrt.started,stretchBreakTxrt.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
grass.wav,grass.mpg,grass,5,A,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav,,,,,,0,103,103,37,,,,,,,,,,,,,,,1607.5265913389158,None,1609.0264166869456,None,1610.4100652339403,None,"grass
",1610.4100652339403,None,return,0.7352264239452779,1610.4932663479121,None,,,,,,,22,001,2023_Feb_15_2005,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.87130756119518,
toy.wav,toy.mpg,toy,2,A,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav,,,,,,0,104,104,55,,,,,,,,,,,,,,,1611.2600359210046,None,1612.759781740955,None,1614.1433416119544,None,oy,1614.1433416119544,None,return,0.28189752402249724,1614.2266797319753,None,,,,,,,22,001,2023_Feb_15_2005,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.87130756119518,
bring.wav,bring.mpg,bring,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav,,,,,,0,105,105,86,,,,,,,,,,,,,,,1614.526646449929,None,1616.0264118569903,None,1617.4098830019357,None,bring,1617.4098830019357,None,return,0.9431053349981084,1617.4933770799544,None,,,,,,,22,001,2023_Feb_15_2005,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.87130756119518,
cone.wav,cone.mpg,cone,6,A,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav,,,,,,0,106,106,2,,,,,,,,,,,,,,,1618.459977786988,None,1619.9611601639772,None,1621.3433400728973,None,,1621.3433400728973,None,return,0.7138366380240768,1621.4267288879491,None,,,,,,,22,001,2023_Feb_15_2005,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.87130756119518,
flag.wav,flag.mpg,flag,3,A,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav,,,,,,0,107,107,16,,,,,,,,,,,,,,,1622.1766430749558,None,1623.693194408901,None,1625.076737447991,None,flag,1625.076737447991,None,return,0.7806000369600952,1625.1599998919992,None,,,,,,,22,001,2023_Feb_15_2005,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.87130756119518,
fond.wav,fond.mpg,fond,4,A,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav,,,,,,0,108,108,24,,,,,,,,,,,,,,,1625.9600523579866,None,1627.4610260908958,None,1628.8433974849759,None,bound,1628.8433974849759,None,return,7.173963192966767,1628.9266517969081,None,,,,,,,22,001,2023_Feb_15_2005,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.87130756119518,
drill.wav,drill.mpg,drill,3,A,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav,,,,,,0,109,109,28,,,,,,,,,,,,,,,1636.1267072309274,None,1637.6431650809245,None,1639.0100511139026,None,"drill
",1639.0100511139026,None,return,1.3029762940714136,1639.0935186529532,None,,,,,,,22,001,2023_Feb_15_2005,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.87130756119518,
dark.wav,dark.mpg,dark,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav,,,,,,0,110,110,104,,,,,,,,,,,,,,,1640.426726332982,None,1641.9264277669135,None,1643.3102794319857,None,"ark
",1643.3102794319857,None,return,0.4671629269141704,1643.3933340460062,None,,,,,,,22,001,2023_Feb_15_2005,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.87130756119518,
brag.wav,brag.mpg,brag,6,A,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav,,,,,,0,111,111,22,,,,,,,,,,,,,,,1643.8934055370046,None,1645.4098212209065,None,1646.7776742069982,None,gray,1646.7776742069982,None,return,2.704439591965638,1646.8600496299332,None,,,,,,,22,001,2023_Feb_15_2005,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.87130756119518,
fifth.wav,fifth.mpg,fifth,5,A,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav,,,,,,0,112,112,57,,,,,,,,,,,,,,,1649.593354975921,None,1651.1264611328952,None,1652.5099720580038,None,,1652.5099720580038,None,return,0.33105105604045093,1652.5934469019994,None,,,,,,,22,001,2023_Feb_15_2005,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.87130756119518,
