key2,psAnswer2,accuracyScore
cruel,cruel,1
gust,gust,1
cake,cake,1
wheat,n/a,0
bless, ,0
clad,people,0
fake,y es,0
jeep,two,0
fade,hey,0
bridge,bridge,1
