filePaths,practFiles,StimulusCode,stim1,stim2,stim3,stim4,stim5,stim1Start,stim1End,stim2Start,stim2End,stim3Start,stim3End,stim4Start,stim4End,stim5Start,stim5End,audFile,audStart,similCat,rhythm_i2,stim1_i2,stim2_i2,stim3_i2,stim4_i2,stim5_i2,stim1Start_i2,stim1End_i2,stim2Start_i2,stim2End_i2,stim3Start_i2,stim3End_i2,stim4Start_i2,stim4End_i2,stim5Start_i2,stim5End_i2,audFile_i2,audStart_i2,similCatp,setVol,corrMatchAnswer,whatCondIs,trialTypeName,rhythm,stim6,stim6Start,stim6End,stim6_i2,stim6Start_i2,stim6End_i2,similCat_i2,condFilePath,sensoryCond,stimStart,overarchingRhythmOrder.thisRepN,overarchingRhythmOrder.thisTrialN,overarchingRhythmOrder.thisN,overarchingRhythmOrder.thisIndex,rhythmPractTrials.thisRepN,rhythmPractTrials.thisTrialN,rhythmPractTrials.thisN,rhythmPractTrials.thisIndex,AudVisRhythmLoop.thisRepN,AudVisRhythmLoop.thisTrialN,AudVisRhythmLoop.thisN,AudVisRhythmLoop.thisIndex,pickingSRTCond.thisRepN,pickingSRTCond.thisTrialN,pickingSRTCond.thisN,pickingSRTCond.thisIndex,srtTrials.thisRepN,srtTrials.thisTrialN,srtTrials.thisN,srtTrials.thisIndex,text_3.started,text_3.stopped,goToNext.keys,goToNext.rt,goToNext.started,goToNext.stopped,variableInstructions_2.started,variableInstructions_2.stopped,goToBlockKey_2.keys,goToBlockKey_2.rt,goToBlockKey_2.started,goToBlockKey_2.stopped,text_9.started,text_9.stopped,preFix_2.started,preFix_2.stopped,text_10.started,text_10.stopped,text_11.started,text_11.stopped,holdFix_2.started,holdFix_2.stopped,cir1_2.started,cir1_2.stopped,cir2_2.started,cir2_2.stopped,cir3_2.started,cir3_2.stopped,cir4_2.started,cir4_2.stopped,cir5_2.started,cir5_2.stopped,audioTrialSound_2.started,audioTrialSound_2.stopped,text.started,text.stopped,holdFix_i2_2.started,holdFix_i2_2.stopped,cir1_i2_2.started,cir1_i2_2.stopped,cir2_i2_2.started,cir2_i2_2.stopped,cir3_i2_2.started,cir3_i2_2.stopped,cir4_i2_2.started,cir4_i2_2.stopped,cir5_i2_2.started,cir5_i2_2.stopped,audioTrialSound_i2_2.started,audioTrialSound_i2_2.stopped,rhythmChoice.keys,rhythmChoice.rt,rhythmChoice.started,rhythmChoice.stopped,promptTxt.started,promptTxt.stopped,text_5.started,text_5.stopped,variableInstructions.started,variableInstructions.stopped,goToBlockKey.keys,goToBlockKey.rt,goToBlockKey.started,goToBlockKey.stopped,text_2.started,text_2.stopped,preFix.started,preFix.stopped,holdFix.started,holdFix.stopped,cir1.started,cir1.stopped,cir2.started,cir2.stopped,cir3.started,cir3.stopped,cir4.started,cir4.stopped,cir5.started,cir5.stopped,cir6.started,cir6.stopped,audioTrialSound.started,audioTrialSound.stopped,holdFix_i2.started,holdFix_i2.stopped,cir1_i2.started,cir1_i2.stopped,cir2_i2.started,cir2_i2.stopped,cir3_i2.started,cir3_i2.stopped,cir4_i2.started,cir4_i2.stopped,cir5_i2.started,cir5_i2.stopped,cir6_i2.started,cir6_i2.stopped,audioTrialSound_i2.started,audioTrialSound_i2.stopped,breatheBro.started,breatheBro.stopped,image.started,image.stopped,keyToGo.keys,keyToGo.rt,keyToGo.started,keyToGo.stopped,spaceTxt.started,spaceTxt.stopped,mainInstrText.started,mainInstrText.stopped,MoveToMainTask.keys,MoveToMainTask.rt,MoveToMainTask.started,MoveToMainTask.stopped,whichBlkTxt.started,whichBlkTxt.stopped,LetsGoGirls.keys,LetsGoGirls.rt,LetsGoGirls.started,LetsGoGirls.stopped,fixCross.started,fixCross.stopped,gratingStim.started,gratingStim.stopped,beepStim.started,beepStim.stopped,yesHitIt.keys,yesHitIt.rt,yesHitIt.started,yesHitIt.stopped,catchEarly.keys,catchEarly.started,catchEarly.stopped,text_4.started,text_4.stopped,feedbackIfNeeded.started,feedbackIfNeeded.stopped,annoyingBeep.started,annoyingBeep.stopped,wordListTime,wordRecallInstr.started,wordRecallInstr.stopped,keytoWords.keys,keytoWords.rt,keytoWords.started,keytoWords.stopped,textForWords.text,textForWords.started,textForWords.stopped,wordText.started,wordText.stopped,wordTestTiming.keys,wordTestTiming.rt,wordTestTiming.started,wordTestTiming.stopped,byebyeText.started,byebyeText.stopped,pressToEnd.keys,pressToEnd.rt,pressToEnd.started,pressToEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.87647071108222,None,space,21.26330173201859,16.06310929916799,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184,1,2024_Mar_12_1543,Cognition2_FullCode1,2021.2.3,99.99872633946927,
/Users/shamslab/Desktop/Cognition2_FullExperimentFile/184_VisualBlock1.csv,/Users/shamslab/Desktop/Cognition2_FullExperimentFile/fullGoodSeqs_rhythm_shortVis_PracticeVideo.csv,P1,2,1,2,1,1,11,41,56,61,76,106,121,126,141,146,1_practAudFile.wav,1,pc1,P1,2,1,2,1,1,11,41,56,61,76,106,121,126,141,146,1_practAudFile.wav,1,pc1,0,1,SAME,SAME,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,37.4694146909751,None,space,9.132962178904563,37.56943781115115,None,50.84319479111582,None,51.04322528699413,None,46.852019898127764,50.85302657308057,46.852019898127764,50.85302657308057,52.053517246153206,None,52.16350016789511,52.46356298215687,52.613490340299904,52.66355073591694,52.81375201186165,53.11379625508562,53.26385126821697,53.31374160107225,53.46379931597039,53.51388259185478,52.063517078524455,None,53.91397493612021,None,55.2243417641148,None,55.33440724015236,55.634352879133075,55.78447282826528,55.834459849167615,55.98467811988667,56.28465738892555,56.434645595029,56.48457925627008,56.63478813506663,56.684809929225594,55.23434159648605,None,1,10.709451645147055,57.58502312703058,None,57.58502312703058,None,68.4082308281213,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184,1,2024_Mar_12_1543,Cognition2_FullCode1,2021.2.3,99.99872633946927,
/Users/shamslab/Desktop/Cognition2_FullExperimentFile/184_VisualBlock1.csv,/Users/shamslab/Desktop/Cognition2_FullExperimentFile/fullGoodSeqs_rhythm_shortVis_PracticeVideo.csv,P2,2,1,1,2,1,11,41,56,61,76,81,96,126,141,146,2_practAudFile.wav,1,pc1,P1,2,1,2,1,1,11,41,56,61,76,106,121,126,141,146,1_practAudFile.wav,1,pc1,0,2,DIFFERENT,DIFFERENT,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,73.99975766288117,None,74.19980961596593,None,70.00863269623369,74.00957440910861,70.00863269623369,74.00957440910861,75.21987758018076,None,75.33000186504796,75.63003057008609,75.78014544025064,75.8302627610974,75.98021548986435,76.03017848404124,76.18036726303399,76.48032875498757,76.63035734323785,76.68041449505836,75.22987741255201,None,77.08066329499707,None,78.38091710302979,None,78.49090987117961,78.79096330003813,78.9410841781646,78.99117264524102,79.14119960227981,79.44109576195478,79.59135542297736,79.6413101311773,79.79142495105043,79.84141544392332,78.39091693540104,None,2,2.6407166868448257,80.74172628391534,None,80.74172628391534,None,83.5025292718783,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184,1,2024_Mar_12_1543,Cognition2_FullCode1,2021.2.3,99.99872633946927,
/Users/shamslab/Desktop/Cognition2_FullExperimentFile/184_VisualBlock1.csv,/Users/shamslab/Desktop/Cognition2_FullExperimentFile/fullGoodSeqs_rhythm_shortVis_PracticeVideo.csv,P3,1,2,1,2,1,11,16,31,61,76,81,96,126,141,146,3_practAudFile.wav,1,pc2,P3,1,2,1,2,1,11,16,31,61,76,81,96,126,141,146,3_practAudFile.wav,1,pc2,0,1,SAME,SAME,,,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,89.09388456121087,None,89.29411802208051,None,85.09289720328525,89.09388456121087,85.09289720328525,89.09388456121087,90.30434278212488,None,90.41442839801311,90.46440466819331,90.61444304091856,90.91440398991108,91.06452480796725,91.11443595029414,91.26458762818947,91.5645380038768,91.71462660701945,91.76472801808268,90.31434261449613,None,92.16483830986544,None,93.46538982121274,None,93.57539805397391,93.62523792497814,93.77533727511764,94.07547000888735,94.225557890255,94.27542516496032,94.42546871723607,94.72551971999928,94.8756695878692,94.9255599649623,93.47538965358399,None,1,1.2044483399949968,95.82595539698377,None,95.82595539698377,None,97.13640490500256,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184,1,2024_Mar_12_1543,Cognition2_FullCode1,2021.2.3,99.99872633946927,
/Users/shamslab/Desktop/Cognition2_FullExperimentFile/184_VisualBlock1.csv,/Users/shamslab/Desktop/Cognition2_FullExperimentFile/fullGoodSeqs_rhythm_shortVis_PracticeVideo.csv,P3,1,2,1,2,1,11,16,31,61,76,81,96,126,141,146,3_practAudFile.wav,1,pc2,P4,1,2,1,1,2,11,16,31,61,76,81,96,101,116,146,4_practAudFile.wav,1,pc2,0,2,DIFFERENT,DIFFERENT,,,,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,102.7277540769428,None,102.92792432708666,None,98.72690243925899,102.7277540769428,98.72690243925899,102.7277540769428,103.9383245720528,None,104.04825406428427,104.09845569822937,104.2483124928549,104.5483684851788,104.69844385096803,104.74839128227904,104.89849311625585,105.19866102607921,105.34861688502133,105.39869467308745,103.94832440442406,None,105.7987156631425,None,107.10901912720874,None,107.21914915321395,107.2691758312285,107.41922023985535,107.7194548798725,107.8693153471686,107.91927933227271,108.06932703405619,108.11936087999493,108.26950645493343,108.56962887989357,107.11901895957999,None,2,0.22450103890150785,109.46991201397032,None,109.46991201397032,None,109.7999886199832,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184,1,2024_Mar_12_1543,Cognition2_FullCode1,2021.2.3,99.99872633946927,
/Users/shamslab/Desktop/Cognition2_FullExperimentFile/184_VisualBlock1.csv,/Users/shamslab/Desktop/Cognition2_FullExperimentFile/fullGoodSeqs_rhythm_shortVis_PracticeVideo.csv,,2,1,2,1,2,11,41,53,58,70,100,112,117,129,159,3_audFile.wav,10,6,19,2,1,2,1,2,11,41,53,58,70,100,112,117,129,159,3_audFile.wav,10,,0,1,,,19,1,171,176,1,171,176,6,,,,0,0,0,0,,,,,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.07405426120386,None,,,,,,,,,,,,,,,2,0.3493321258574724,127.74513951130211,None,127.74513951130211,None,,,111.41057852096856,None,space,9.464017680846155,111.51038353331387,None,121.02312132110819,None,121.21311375824735,None,122.21357117919251,None,122.3233829671517,122.62353220814839,122.74364890204743,122.79351059207693,122.91358298808336,123.21370166819543,123.33377058198676,123.38366830488667,123.50387540226802,123.80383920995519,123.92399027897045,123.97393961017951,122.31360769527964,None,125.38444455619901,None,125.49437141511589,125.79434831487015,125.9145681578666,125.9644542192109,126.08455820800737,126.38461012020707,126.50457030721009,126.55473758792505,126.67473922017962,126.97479300713167,127.09490162087604,127.14490314712748,125.484484461369,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184,1,2024_Mar_12_1543,Cognition2_FullCode1,2021.2.3,99.99872633946927,
/Users/shamslab/Desktop/Cognition2_FullExperimentFile/184_VisualBlock1.csv,/Users/shamslab/Desktop/Cognition2_FullExperimentFile/fullGoodSeqs_rhythm_shortVis_PracticeVideo.csv,,1,2,2,1,1,11,16,28,58,70,100,112,117,129,134,3_audFile.wav,10,5,26,1,2,1,2,1,11,16,28,58,70,75,87,117,129,134,3_audFile.wav,10,,0,2,,,24,2,146,176,2,146,176,5,,,,0,0,0,0,,,,,0,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.18606967385858,None,,,,,,,,,,,,,,,2,0.8433794239535928,134.8670483189635,None,134.8670483189635,None,,,,,,,,,128.11518440023065,None,128.29510413995013,129.2953979303129,129.3254898651503,None,129.43543085129932,129.4854912678711,129.6055380962789,129.90558698913082,130.02558258501813,130.32585282297805,130.4458301649429,130.49568465305492,130.6158727761358,130.66577130602673,130.78592529892921,131.08587494818494,129.42554761632346,None,132.49641406489536,None,132.60634061414748,132.65638310508803,132.7764612971805,133.07650890015066,133.19660380017012,133.24648886406794,133.366536534857,133.66667777393013,133.78682968905196,133.8366653691046,133.95685186702758,134.25688373716548,132.5965311813634,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184,1,2024_Mar_12_1543,Cognition2_FullCode1,2021.2.3,99.99872633946927,
/Users/shamslab/Desktop/Cognition2_FullExperimentFile/184_VisualBlock1.csv,/Users/shamslab/Desktop/Cognition2_FullExperimentFile/fullGoodSeqs_rhythm_shortVis_PracticeVideo.csv,,1,2,1,1,2,11,16,28,58,70,75,87,92,104,134,3_audFile.wav,10,5,28,1,2,1,1,2,11,16,28,58,70,75,87,92,104,134,3_audFile.wav,10,,0,1,,,28,2,146,176,2,146,176,5,,,,0,0,0,0,,,,,0,2,2,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.80831709504128,None,,,,,,,,,,,,,,,1,0.2632185500115156,142.47927338117734,None,142.47927338117734,None,,,,,,,,,135.7373691322282,None,135.91752397920936,136.91756175411865,136.94765560422093,None,137.0576098379679,137.1077151983045,137.22767693316564,137.5279141110368,137.64777129516006,137.69787571113557,137.8178558149375,137.8678098670207,137.98792107822374,138.28811412630603,138.40814006421715,138.70824487227947,137.04771842737682,None,140.11861617211252,None,140.22856050217524,140.27866260614246,140.39854557113722,140.6985972612165,140.8187308772467,140.86880197329447,140.98879473423585,141.0387413362041,141.15894322516397,141.4590181033127,141.57907726522535,141.87906532501802,140.21860499749891,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184,1,2024_Mar_12_1543,Cognition2_FullCode1,2021.2.3,99.99872633946927,
/Users/shamslab/Desktop/Cognition2_FullExperimentFile/184_VisualBlock1.csv,/Users/shamslab/Desktop/Cognition2_FullExperimentFile/fullGoodSeqs_rhythm_shortVis_PracticeVideo.csv,,1,1,2,1,2,11,16,28,33,45,75,87,92,104,134,3_audFile.wav,10,4,29,1,1,2,1,2,11,16,28,33,45,75,87,92,104,134,3_audFile.wav,10,,0,1,,,29,2,146,176,2,146,176,4,,,,0,0,0,0,,,,,0,3,3,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.84024583920836,None,,,,,,,,,,,,,,,1,0.29514441918581724,149.511244983878,None,149.511244983878,None,,,,,,,,,142.76938300719485,None,142.94941002130508,143.9495650799945,143.97967904014513,None,144.0897964523174,144.1396920811385,144.25985342310742,144.30983894504607,144.4296931750141,144.7298350930214,144.84997404925525,144.8998032240197,145.0198680339381,145.32012310391292,145.4401298132725,145.74007174605504,144.0796109556686,None,147.15060988999903,None,147.26048175012693,147.31050268094987,147.4305901490152,147.48060162225738,147.600774880033,147.90069284988567,148.02084146393463,148.0707747428678,148.19086269428954,148.49099263409153,148.61100316001102,148.91099257487804,147.25061098323204,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184,1,2024_Mar_12_1543,Cognition2_FullCode1,2021.2.3,99.99872633946927,
/Users/shamslab/Desktop/Cognition2_FullExperimentFile/184_VisualBlock1.csv,/Users/shamslab/Desktop/Cognition2_FullExperimentFile/fullGoodSeqs_rhythm_shortVis_PracticeVideo.csv,,1,1,2,2,1,11,16,28,33,45,75,87,117,129,134,3_audFile.wav,10,4,29,1,1,2,1,2,11,16,28,33,45,75,87,92,104,134,3_audFile.wav,10,,0,2,,,27,2,146,176,2,146,176,4,,,,0,0,0,0,,,,,0,4,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.90228907717392,None,,,,,,,,,,,,,,,2,1.1610149131156504,156.57338371314108,None,156.57338371314108,None,,,,,,,,,149.8314973008819,None,150.0113134230487,151.01176107209176,151.04168481891975,None,151.15161348320544,151.2016879399307,151.32170000486076,151.3716633641161,151.4917724612169,151.7917902530171,151.91198123106733,152.21203478705138,152.33200534805655,152.38203929411247,152.50219276128337,152.80216031428427,151.1416699953843,None,154.21262512309477,None,154.3226573788561,154.3725586202927,154.4927406422794,154.54275290714577,154.6626972379163,154.96288948319852,155.08273106301203,155.13286868995056,155.25285759195685,155.5530084501952,155.67313720285892,155.97311175102368,154.31256282539107,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184,1,2024_Mar_12_1543,Cognition2_FullCode1,2021.2.3,99.99872633946927,
