filePaths,rhythm,stim1,stim2,stim3,stim4,stim5,stim6,stim1Start,stim1End,stim2Start,stim2End,stim3Start,stim3End,stim4Start,stim4End,stim5Start,stim5End,stim6Start,stim6End,audFile,audStart,similCat,rhythm_i2,stim1_i2,stim2_i2,stim3_i2,stim4_i2,stim5_i2,stim6_i2,stim1Start_i2,stim1End_i2,stim2Start_i2,stim2End_i2,stim3Start_i2,stim3End_i2,stim4Start_i2,stim4End_i2,stim5Start_i2,stim5End_i2,stim6Start_i2,stim6End_i2,audFile_i2,audStart_i2,similCat_i2,setVol,corrMatchAnswer,condFilePath,sensoryCond,stimStart,overallRhythmOrder.thisRepN,overallRhythmOrder.thisTrialN,overallRhythmOrder.thisN,overallRhythmOrder.thisIndex,AudVisRhythmLoop.thisRepN,AudVisRhythmLoop.thisTrialN,AudVisRhythmLoop.thisN,AudVisRhythmLoop.thisIndex,pickingSRTCond.thisRepN,pickingSRTCond.thisTrialN,pickingSRTCond.thisN,pickingSRTCond.thisIndex,srtTrials.thisRepN,srtTrials.thisTrialN,srtTrials.thisN,srtTrials.thisIndex,text_3.started,text_3.stopped,goToNext.keys,goToNext.rt,goToNext.started,goToNext.stopped,variableInstructions.started,variableInstructions.stopped,goToBlockKey.keys,goToBlockKey.rt,goToBlockKey.started,goToBlockKey.stopped,text_2.started,text_2.stopped,preFix.started,preFix.stopped,holdFix.started,holdFix.stopped,cir1.started,cir1.stopped,cir2.started,cir2.stopped,cir3.started,cir3.stopped,cir4.started,cir4.stopped,cir5.started,cir5.stopped,cir6.started,cir6.stopped,audioTrialSound.started,audioTrialSound.stopped,text.started,text.stopped,holdFix_i2.started,holdFix_i2.stopped,cir1_i2.started,cir1_i2.stopped,cir2_i2.started,cir2_i2.stopped,cir3_i2.started,cir3_i2.stopped,cir4_i2.started,cir4_i2.stopped,cir5_i2.started,cir5_i2.stopped,cir6_i2.started,cir6_i2.stopped,audioTrialSound_i2.started,audioTrialSound_i2.stopped,rhythmChoice.keys,rhythmChoice.rt,rhythmChoice.started,rhythmChoice.stopped,promptTxt.started,promptTxt.stopped,breatheBro.started,breatheBro.stopped,image.started,image.stopped,goToTrailTxt.started,goToTrailTxt.stopped,keyToGoNext.keys,keyToGoNext.rt,keyToGoNext.started,keyToGoNext.stopped,keyToGo.keys,keyToGo.rt,keyToGo.started,keyToGo.stopped,spaceTxt.started,spaceTxt.stopped,mainInstrText.started,mainInstrText.stopped,MoveToMainTask.keys,MoveToMainTask.rt,MoveToMainTask.started,MoveToMainTask.stopped,whichBlkTxt.started,whichBlkTxt.stopped,LetsGoGirls.keys,LetsGoGirls.rt,LetsGoGirls.started,LetsGoGirls.stopped,fixCross.started,fixCross.stopped,gratingStim.started,gratingStim.stopped,beepStim.started,beepStim.stopped,yesHitIt.keys,yesHitIt.rt,yesHitIt.started,yesHitIt.stopped,catchEarly.keys,catchEarly.started,catchEarly.stopped,text_4.started,text_4.stopped,feedbackIfNeeded.started,feedbackIfNeeded.stopped,annoyingBeep.started,annoyingBeep.stopped,catchEarly.rt,wordListTime,wordRecallInstr.started,wordRecallInstr.stopped,keytoWords.keys,keytoWords.rt,keytoWords.started,keytoWords.stopped,textForWords.text,textForWords.started,textForWords.stopped,wordText.started,wordText.stopped,wordTestTiming.keys,wordTestTiming.rt,wordTestTiming.started,wordTestTiming.stopped,byebyeText.started,byebyeText.stopped,pressToEnd.keys,pressToEnd.rt,pressToEnd.started,pressToEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
/Users/shamslab/Desktop/Cognition2_FullExperimentFile/2_VisualBlock1.csv,21,2,1,1,2,2,1,11,41,53,58,70,75,87,117,129,159,171,176,3_audFile.wav,10,6,19,2,1,2,1,2,1,11,41,53,58,70,100,112,117,129,159,171,176,3_audFile.wav,10,6,0,2,,,,0,0,0,0,0,9,9,23,,,,,,,,,,,,,,,,,,,,,185.63319896900794,None,185.82325696502812,186.8231682810001,186.83318923600018,None,186.94332775397925,187.24314713402418,187.36321439500898,187.41331617801916,187.5331943309866,187.5833076129784,187.70322272001067,188.0031706999871,188.12335493200226,188.42319977999432,188.543187252013,188.59316535003018,186.93315471109236,None,188.69321872200817,None,189.9931987900054,None,190.10324649099493,190.40327709697885,190.5233659829828,190.57321381301153,190.6931961629889,190.99327330698725,191.11322486400604,191.1632085129968,191.28320527699543,191.58319273003144,191.70320062001701,191.75319633097388,190.09320462011965,None,2,1.2472143020131625,192.35325991699938,None,192.35325991699938,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2022_Nov_21_1609,Cognition2_FullCode1,2021.2.3,100.02265410431252,
/Users/shamslab/Desktop/Cognition2_FullExperimentFile/2_VisualBlock1.csv,16,2,2,1,2,1,1,11,41,53,83,95,100,112,142,154,159,171,176,3_audFile.wav,10,7,16,2,2,1,2,1,1,11,41,53,83,95,100,112,142,154,159,171,176,3_audFile.wav,10,7,0,1,,,,0,0,0,0,0,10,10,19,,,,,,,,,,,,,,,,,,,,,193.61327213200275,None,193.80321930599166,194.80319974798476,194.81328435300384,None,194.92322994302958,195.22323433699785,195.34322284301743,195.64319636602886,195.76320983102778,195.81328894599574,195.93340630299645,196.23322370799724,196.35326448699925,196.40319805202307,196.5232266220264,196.57324358500773,194.91326440009288,None,196.67336613801308,None,197.9732730659889,None,198.08330362202832,198.38319217198296,198.5032224879833,198.80324218102032,198.92322201101342,198.97323531197617,199.09324089600705,199.39323406701442,199.51323839998804,199.56329678697512,199.6832335650106,199.7332529160194,198.07321458507795,None,1,0.963241784949787,200.33325363899348,None,200.33325363899348,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2022_Nov_21_1609,Cognition2_FullCode1,2021.2.3,100.02265410431252,
/Users/shamslab/Desktop/Cognition2_FullExperimentFile/2_VisualBlock1.csv,24,1,2,2,1,1,2,11,16,28,58,70,100,112,117,129,134,146,176,3_audFile.wav,10,5,24,1,2,2,1,1,2,11,16,28,58,70,100,112,117,129,134,146,176,3_audFile.wav,10,5,0,1,,,,0,0,0,0,0,11,11,6,,,,,,,,,,,,,,,,,,,,,201.31327174400212,None,201.50330086098984,202.50326004100498,202.5132454839768,None,202.623306820984,202.6733159639989,202.79331896698568,203.0933018969954,203.21327397902496,203.51327379402937,203.6331987589947,203.68330598901957,203.8032327099936,203.85328578698682,203.97328381397529,204.2732638560119,202.61324029311072,None,204.3732569559943,None,205.6733324759989,None,205.7832300189766,205.83329868299188,205.95327842602273,206.2532654890092,206.37331292999443,206.67328277800698,206.79327388602542,206.84323079301976,206.9632803099812,207.01329362700926,207.133237697999,207.43328993802425,205.77325512410607,None,1,2.11116089602001,208.03327129798708,None,208.03327129798708,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2022_Nov_21_1609,Cognition2_FullCode1,2021.2.3,100.02265410431252,
/Users/shamslab/Desktop/Cognition2_FullExperimentFile/2_VisualBlock1.csv,28,1,2,1,1,2,2,11,16,28,58,70,75,87,92,104,134,146,176,3_audFile.wav,10,5,28,1,2,1,1,2,2,11,16,28,58,70,75,87,92,104,134,146,176,3_audFile.wav,10,5,0,1,,,,0,0,0,0,0,12,12,29,,,,,,,,,,,,,,,,,,,,,210.16325838700868,None,210.35329001402715,211.35328536800807,211.36326238297625,None,211.4732631460065,211.5232878740062,211.64325323601952,211.943348100991,212.06336487201042,212.11331212503137,212.23330994602293,212.2833401960088,212.40330890199402,212.703254010994,212.8233117610216,213.12329075398156,211.46330140612554,None,213.2232669320074,None,214.523323343019,None,214.63338025502162,214.68330402497668,214.80326778499875,215.10333073500078,215.22327082703123,215.27332750399364,215.39335227402626,215.44330784701742,215.56332635402214,215.8633175540017,215.9832898710156,216.28330389002804,214.62332051212434,None,1,1.0530905299820006,216.8833829939831,None,216.8833829939831,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2022_Nov_21_1609,Cognition2_FullCode1,2021.2.3,100.02265410431252,
/Users/shamslab/Desktop/Cognition2_FullExperimentFile/2_VisualBlock1.csv,23,2,1,2,1,1,2,11,41,53,58,70,100,112,117,129,134,146,176,3_audFile.wav,10,6,17,2,1,2,2,1,1,11,41,53,58,70,100,112,142,154,159,171,176,3_audFile.wav,10,6,0,2,,,,0,0,0,0,0,13,13,15,,,,,,,,,,,,,,,,,,,,,217.9533395600156,None,218.14348060201155,219.14331497100648,219.15334317600355,None,219.2633579359972,219.56327704899013,219.68335089902394,219.73333579400787,219.85333478002576,220.15332079603104,220.2733226220007,220.32335664198035,220.4433208220289,220.49332658102503,220.61335137998685,220.91332976601552,219.25332221307326,None,221.0134204889764,None,222.31341508898186,None,222.42336507397704,222.72338416002458,222.84337075200165,222.89338035002584,223.01335257198662,223.31340786302462,223.4333264530287,223.73335610999493,223.85337012202945,223.90334427001653,224.02332496497547,224.0733532839804,222.41330131312134,None,2,0.8951161419972777,224.67333039501682,None,224.67333039501682,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2022_Nov_21_1609,Cognition2_FullCode1,2021.2.3,100.02265410431252,
/Users/shamslab/Desktop/Cognition2_FullExperimentFile/2_VisualBlock1.csv,24,1,2,2,1,1,2,11,16,28,58,70,100,112,117,129,134,146,176,3_audFile.wav,10,5,20,1,2,2,1,2,1,11,16,28,58,70,100,112,117,129,159,171,176,3_audFile.wav,10,5,0,2,,,,0,0,0,0,0,14,14,21,,,,,,,,,,,,,,,,,,,,,225.58335993700894,None,225.77341557003092,226.7733663439867,226.7833457540255,None,226.8933383669937,226.94335419498384,227.0633603829774,227.36346325097838,227.48336220701458,227.78334734297823,227.90336646098876,227.95335482101655,228.07337121898308,228.12335629801964,228.24335129698738,228.54332708899165,226.8833969371044,None,228.64337087300373,None,229.9433253579773,None,230.05335487198317,230.1033492020215,230.22335770202335,230.52342464099638,230.64334798097843,230.94338278198848,231.06333436002024,231.11343189602485,231.23333605699008,231.53339493297972,231.65337075397838,231.70335672900546,230.0434146351181,None,2,0.6809943999978714,232.30343690601876,None,232.30343690601876,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2022_Nov_21_1609,Cognition2_FullCode1,2021.2.3,100.02265410431252,
/Users/shamslab/Desktop/Cognition2_FullExperimentFile/2_VisualBlock1.csv,25,2,1,1,2,1,2,11,41,53,58,70,75,87,117,129,134,146,176,3_audFile.wav,10,6,23,2,1,2,1,1,2,11,41,53,58,70,100,112,117,129,134,146,176,3_audFile.wav,10,6,0,2,,,,0,0,0,0,0,15,15,2,,,,,,,,,,,,,,,,,,,,,233.00334805098828,None,233.19336681999266,234.1934233600041,234.2033629770158,None,234.31338768597925,234.61342017701827,234.7333607680048,234.78334461100167,234.90335741703166,234.95350434602005,235.0733999100048,235.37337453500368,235.49348522501532,235.54335999599425,235.663386595028,235.96338530402863,234.30339243408525,None,236.0633557200199,None,237.36339852999663,None,237.47338964499068,237.77342870098073,237.89341538399458,237.9434202159755,238.0634714590269,238.3633412779891,238.4833619580022,238.53340597701026,238.65340220101643,238.70334335701773,238.823360837996,239.123374658986,237.46339977812022,None,2,0.46903113304870203,239.72339724499034,None,239.72339724499034,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2022_Nov_21_1609,Cognition2_FullCode1,2021.2.3,100.02265410431252,
/Users/shamslab/Desktop/Cognition2_FullExperimentFile/2_VisualBlock1.csv,20,1,2,2,1,2,1,11,16,28,58,70,100,112,117,129,159,171,176,3_audFile.wav,10,5,24,1,2,2,1,1,2,11,16,28,58,70,100,112,117,129,134,146,176,3_audFile.wav,10,5,0,2,,,,0,0,0,0,0,16,16,3,,,,,,,,,,,,,,,,,,,,,240.2033900800161,None,240.39346462400863,241.39340272801928,241.40344785602065,None,241.51352022303035,241.56344899901887,241.6835487249773,241.98349707300076,242.10338596400106,242.40338843601057,242.52341938501922,242.57340730598662,242.69341161602642,242.99341584701324,243.11341579898726,243.16342769400217,241.50344212411437,None,243.26339774602093,None,244.5634025390027,None,244.67342585301958,244.72342165902955,244.84343400702346,245.14337249402888,245.26346428901888,245.56335489201592,245.68350669299252,245.7334332150058,245.85352879599668,245.90349709201837,246.02348405501107,246.3234307160019,244.66347271809354,None,2,1.2449732110253535,246.9234875169932,None,246.9234875169932,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2022_Nov_21_1609,Cognition2_FullCode1,2021.2.3,100.02265410431252,
/Users/shamslab/Desktop/Cognition2_FullExperimentFile/2_VisualBlock1.csv,27,1,1,2,2,1,2,11,16,28,33,45,75,87,117,129,134,146,176,3_audFile.wav,10,4,29,1,1,2,1,2,2,11,16,28,33,45,75,87,92,104,134,146,176,3_audFile.wav,10,4,0,2,,,,0,0,0,0,0,17,17,0,,,,,,,,,,,,,,,,,,,,,248.18343349400675,None,248.37347456102725,249.37342081498355,249.38341780699557,None,249.49347231298452,249.54342510801507,249.66342110099504,249.71348120097537,249.83347732399125,250.13349803502206,250.2534068750101,250.55348560702987,250.67343526199693,250.72342680598376,250.84345353301615,251.14341637498,249.4834612411214,None,251.24342667299788,None,252.54345131100854,None,252.65343973698327,252.70343395101372,252.82346958399285,252.87349306000397,252.99349451402668,253.29347822500858,253.4134461869835,253.4634515970247,253.58349601301597,253.88344830297865,254.00342763599474,254.30344160401728,252.64344114507549,None,2,0.593027308001183,254.903462569986,None,254.903462569986,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2022_Nov_21_1609,Cognition2_FullCode1,2021.2.3,100.02265410431252,
/Users/shamslab/Desktop/Cognition2_FullExperimentFile/2_VisualBlock1.csv,22,1,2,1,2,2,1,11,16,28,58,70,75,87,117,129,159,171,176,3_audFile.wav,10,5,26,1,2,1,2,1,2,11,16,28,58,70,75,87,117,129,134,146,176,3_audFile.wav,10,5,0,2,,,,0,0,0,0,0,18,18,22,,,,,,,,,,,,,,,,,,,,,255.5134558849968,None,255.70355487399502,256.70344033901347,256.7135048690252,None,256.8234381090151,256.8734833819908,256.9934785760124,257.2934432810289,257.4135153000243,257.46345085301436,257.583572293981,257.88348540797597,258.0034470820101,258.30346339102834,258.4234633889864,258.4734839189914,256.8134514820995,None,258.5735035749967,None,259.87347801902797,None,259.9834860700066,260.0334833210218,260.15348964801524,260.4534994389978,260.57349259901093,260.62348595802905,260.7434766530059,261.0434727470274,261.1634715310065,261.21349279303104,261.33352579700295,261.63349525700323,259.9735004311078,None,2,1.1669302529771812,262.23353444301756,None,262.23353444301756,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2022_Nov_21_1609,Cognition2_FullCode1,2021.2.3,100.02265410431252,
/Users/shamslab/Desktop/Cognition2_FullExperimentFile/2_VisualBlock1.csv,18,2,2,1,1,2,1,11,41,53,83,95,100,112,117,129,159,171,176,3_audFile.wav,10,7,16,2,2,1,2,1,1,11,41,53,83,95,100,112,142,154,159,171,176,3_audFile.wav,10,7,0,2,,,,0,0,0,0,0,19,19,28,,,,,,,,,,,,,,,,,,,,,263.4135069940239,None,263.6034555869992,264.6034883300308,264.6135122330161,None,264.7235330410185,265.02346296800533,265.14346415700857,265.44351179199293,265.56350696098525,265.61351134697907,265.7335146010155,265.78349420800805,265.9034990820219,266.2034964709892,266.3234759820043,266.37352162599564,264.71347823907854,None,266.4735298390151,None,267.7735153060057,None,267.8834897779743,268.1835024720058,268.303485566983,268.60351027100114,268.7234860690078,268.77357107098214,268.89355567703024,269.1935325480299,269.31353242200566,269.3635167219909,269.48357045202283,269.5334987419774,267.873489585123,None,1,1.1708966710139066,270.13353901100345,None,270.13353901100345,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2022_Nov_21_1609,Cognition2_FullCode1,2021.2.3,100.02265410431252,
/Users/shamslab/Desktop/Cognition2_FullExperimentFile/2_VisualBlock1.csv,22,1,2,1,2,2,1,11,16,28,58,70,75,87,117,129,159,171,176,3_audFile.wav,10,5,22,1,2,1,2,2,1,11,16,28,58,70,75,87,117,129,159,171,176,3_audFile.wav,10,5,0,1,,,,0,0,0,0,0,20,20,27,,,,,,,,,,,,,,,,,,,,,271.3234981059795,None,271.5135004789918,272.513538211002,272.5235343250097,None,272.6335170409875,272.68351738899946,272.803516681015,273.1035974280094,273.2235676459968,273.27353511500405,273.3935337960138,273.6936755150091,273.8135750510264,274.1135378740146,274.2335508969845,274.28349796601105,272.62352291011484,None,274.3835473060026,None,275.6835753779742,None,275.79354376299307,275.8435410329839,275.96351994399447,276.26354942301987,276.3835381940007,276.43352771300124,276.5535902570118,276.85356805298943,276.9735440540244,277.27352531498764,277.39358278602595,277.4435490000178,275.7835999361123,None,2,1.3729304680018686,278.0435453670216,None,278.0435453670216,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2022_Nov_21_1609,Cognition2_FullCode1,2021.2.3,100.02265410431252,
/Users/shamslab/Desktop/Cognition2_FullExperimentFile/2_VisualBlock1.csv,21,2,1,1,2,2,1,11,41,53,58,70,75,87,117,129,159,171,176,3_audFile.wav,10,6,21,2,1,1,2,2,1,11,41,53,58,70,75,87,117,129,159,171,176,3_audFile.wav,10,6,0,1,,,,0,0,0,0,0,21,21,25,,,,,,,,,,,,,,,,,,,,,279.43365694303066,None,279.62355104798917,280.62354038801277,280.6336178550264,None,280.7436440580059,281.0435561949853,281.1635574660031,281.2136570850271,281.3336078519933,281.3835505740135,281.50353744399035,281.8035431149765,281.9235376390279,282.2235530629987,282.3435530079878,282.3936400230159,280.73355178610655,None,282.49351811100496,None,283.7935946920188,None,283.9035501910257,284.20354762201896,284.3235371260089,284.3736036309856,284.4936425469932,284.54365218197927,284.6635562420124,284.96355523797683,285.0835532450001,285.3835560110165,285.50358356599463,285.55360945500433,283.89359404711286,None,1,1.3108678620192222,286.1535653669853,None,286.1535653669853,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2022_Nov_21_1609,Cognition2_FullCode1,2021.2.3,100.02265410431252,
/Users/shamslab/Desktop/Cognition2_FullExperimentFile/2_VisualBlock1.csv,23,2,1,2,1,1,2,11,41,53,58,70,100,112,117,129,134,146,176,3_audFile.wav,10,6,19,2,1,2,1,2,1,11,41,53,58,70,100,112,117,129,159,171,176,3_audFile.wav,10,6,0,2,,,,0,0,0,0,0,22,22,4,,,,,,,,,,,,,,,,,,,,,287.4835760309943,None,287.6735792059917,288.6736118919798,288.68360175401904,None,288.7935503629851,289.0935384010081,289.21363292302703,289.2635716709774,289.38358038599836,289.68356069899164,289.80359840299934,289.8536029190291,289.97361111297505,290.0236437339918,290.1436020489782,290.44357028900413,288.7835871091229,None,290.5435986390221,None,291.8435812690295,None,291.95362101501087,292.2536935899989,292.3736305410275,292.4235908440314,292.54362423397833,292.8436042420217,292.96361962502124,293.0136344319908,293.1336181630031,293.4336419629981,293.5536410409841,293.6035656799795,291.94366141810315,None,2,0.7648430370027199,294.2035895389854,None,294.2035895389854,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2022_Nov_21_1609,Cognition2_FullCode1,2021.2.3,100.02265410431252,
/Users/shamslab/Desktop/Cognition2_FullExperimentFile/2_VisualBlock1.csv,17,2,1,2,2,1,1,11,41,53,58,70,100,112,142,154,159,171,176,3_audFile.wav,10,6,17,2,1,2,2,1,1,11,41,53,58,70,100,112,142,154,159,171,176,3_audFile.wav,10,6,0,1,,,,0,0,0,0,0,23,23,11,,,,,,,,,,,,,,,,,,,,,294.98360909102485,None,295.173643453978,296.1736402090173,296.183600777993,None,296.2936937910272,296.5936423820094,296.7136426520301,296.76363520300947,296.88366281200433,297.1836646539741,297.30364844202995,297.6036012370023,297.7236984469928,297.7736329740146,297.89360422699247,297.94358995201765,296.2836506210733,None,298.0435899120057,None,299.343702276994,None,299.4536523229908,299.75376390700694,299.8736609069747,299.9236092020292,300.0436010810081,300.34362690802664,300.4636805480113,300.7636795709841,300.88370846700855,300.9336343710311,301.0536550009856,301.10369492700556,299.44366822607117,None,1,0.3367932609980926,301.7036563800066,None,301.7036563800066,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2022_Nov_21_1609,Cognition2_FullCode1,2021.2.3,100.02265410431252,
/Users/shamslab/Desktop/Cognition2_FullExperimentFile/2_VisualBlock1.csv,25,2,1,1,2,1,2,11,41,53,58,70,75,87,117,129,134,146,176,3_audFile.wav,10,6,25,2,1,1,2,1,2,11,41,53,58,70,75,87,117,129,134,146,176,3_audFile.wav,10,6,0,1,,,,0,0,0,0,0,24,24,1,,,,,,,,,,,,,,,,,,,,,302.053647601977,None,302.24367524601985,303.24360005703056,303.2536679059849,None,303.3636563090258,303.66366079699947,303.7836502700229,303.8336447170004,303.9536730449763,304.0036469110055,304.12365351698827,304.4236711990088,304.5436805500067,304.59366052102996,304.7136790159857,305.01371949497843,303.35368569608545,None,305.1137400409789,None,306.41371449799044,None,306.52361834200565,306.82365785498405,306.94363895698916,306.9936796479742,307.1136327580316,307.16366453899536,307.28363599901786,307.58370045002084,307.70366037701024,307.7537048209924,307.8737451240304,308.17367122799624,306.5136615970987,None,1,1.0107072929968126,308.7737263040035,None,308.7737263040035,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2022_Nov_21_1609,Cognition2_FullCode1,2021.2.3,100.02265410431252,
/Users/shamslab/Desktop/Cognition2_FullExperimentFile/2_VisualBlock1.csv,26,1,2,1,2,1,2,11,16,28,58,70,75,87,117,129,134,146,176,3_audFile.wav,10,5,26,1,2,1,2,1,2,11,16,28,58,70,75,87,117,129,134,146,176,3_audFile.wav,10,5,0,1,,,,0,0,0,0,0,25,25,26,,,,,,,,,,,,,,,,,,,,,309.8036932059913,None,309.99368880002294,310.9936931760167,311.0036511369981,None,311.1136864689761,311.163770766987,311.2836437249789,311.5837556900224,311.70369695301633,311.75369823002256,311.8736853270093,312.17375592701137,312.2936835529981,312.34371147002093,312.4636645090068,312.76369748299476,311.1036903220811,None,312.86380508798175,None,314.16368034499465,None,314.2736949630198,314.3237502659904,314.44369325897424,314.74370193702634,314.86366387602175,314.9137039160123,315.0337121490156,315.3337118860218,315.45371561299544,315.50370084500173,315.62372422299813,315.92369427601807,314.26371019909857,None,1,0.3567255769739859,316.52371720498195,None,316.52371720498195,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2022_Nov_21_1609,Cognition2_FullCode1,2021.2.3,100.02265410431252,
/Users/shamslab/Desktop/Cognition2_FullExperimentFile/2_VisualBlock1.csv,27,1,1,2,2,1,2,11,16,28,33,45,75,87,117,129,134,146,176,3_audFile.wav,10,4,27,1,1,2,2,1,2,11,16,28,33,45,75,87,117,129,134,146,176,3_audFile.wav,10,4,0,1,,,,0,0,0,0,0,26,26,10,,,,,,,,,,,,,,,,,,,,,316.8937254829798,None,317.08367568900576,318.08379050699295,318.093711914029,None,318.2037092159735,318.25387188600143,318.3737030479824,318.4236770180287,318.5437077259994,318.84370082698297,318.9636991380248,319.26370824698824,319.3837058750214,319.43376084201736,319.55374931602273,319.85373003198765,318.1936676570913,None,319.95381657301914,None,321.25374132802244,None,321.3637069860124,321.41372769797454,321.5337209259742,321.5837053650175,321.70369973097695,322.0038246299955,322.1236867100233,322.42372107697884,322.5437256830046,322.593823520001,322.7137282739859,323.0138403819874,321.3536997550982,None,2,0.41070728097110987,323.6137289510225,None,323.6137289510225,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2022_Nov_21_1609,Cognition2_FullCode1,2021.2.3,100.02265410431252,
/Users/shamslab/Desktop/Cognition2_FullExperimentFile/2_VisualBlock1.csv,23,2,1,2,1,1,2,11,41,53,58,70,100,112,117,129,134,146,176,3_audFile.wav,10,6,23,2,1,2,1,1,2,11,41,53,58,70,100,112,117,129,134,146,176,3_audFile.wav,10,6,0,1,,,,0,0,0,0,0,27,27,16,,,,,,,,,,,,,,,,,,,,,324.0437251330004,None,324.2337277600309,325.23376574000577,325.2437457750202,None,325.3537615649984,325.653719000984,325.7738657349837,325.82372604100965,325.94381638400955,326.24372862197924,326.3637455889839,326.41374516201904,326.5337605649838,326.58368799299933,326.70374529302353,327.003714926017,325.3437797240913,None,327.1037586759776,None,328.40371019998565,None,328.5137608689838,328.81377874099417,328.933832499024,328.9837351620081,329.1037624179735,329.40377060102765,329.52372937399196,329.57374140497996,329.69382800901076,329.74378678400535,329.8637589249993,330.1637329449877,328.50382393511245,None,2,1.5727077249903232,330.76377550000325,None,330.76377550000325,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2022_Nov_21_1609,Cognition2_FullCode1,2021.2.3,100.02265410431252,
/Users/shamslab/Desktop/Cognition2_FullExperimentFile/2_VisualBlock1.csv,18,2,2,1,1,2,1,11,41,53,83,95,100,112,117,129,159,171,176,3_audFile.wav,10,7,18,2,2,1,1,2,1,11,41,53,83,95,100,112,117,129,159,171,176,3_audFile.wav,10,7,0,1,,,,0,0,0,0,0,28,28,14,,,,,,,,,,,,,,,,,,,,,332.3537773329881,None,332.5437583210296,333.5437525419984,333.5538158220006,None,333.6637029420235,333.96381737297634,334.0838497779914,334.38378898700466,334.50371045200154,334.5537851980189,334.6737734490307,334.7237468200037,334.8437757270294,335.14375484001357,335.26371203700546,335.31375427002786,333.65375881810905,None,335.41382274898933,None,336.7138270820142,None,336.82381812197855,337.1238805089961,337.24376572598703,337.5437866069842,337.66385040298337,337.71378632698907,337.8338282270124,337.8838665059884,338.00378557899967,338.30375315301353,338.42379372997675,338.47383535897825,336.8137780181132,None,1,0.5186452560010366,339.0737780780182,None,339.0737780780182,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2022_Nov_21_1609,Cognition2_FullCode1,2021.2.3,100.02265410431252,
