filePaths,rhythm,stim1,stim2,stim3,stim4,stim5,stim6,stim1Start,stim1End,stim2Start,stim2End,stim3Start,stim3End,stim4Start,stim4End,stim5Start,stim5End,stim6Start,stim6End,audFile,audStart,similCat,rhythm_i2,stim1_i2,stim2_i2,stim3_i2,stim4_i2,stim5_i2,stim6_i2,stim1Start_i2,stim1End_i2,stim2Start_i2,stim2End_i2,stim3Start_i2,stim3End_i2,stim4Start_i2,stim4End_i2,stim5Start_i2,stim5End_i2,stim6Start_i2,stim6End_i2,audFile_i2,audStart_i2,similCat_i2,setVol,corrMatchAnswer,condFilePath,sensoryCond,stimStart,overallRhythmOrder.thisRepN,overallRhythmOrder.thisTrialN,overallRhythmOrder.thisN,overallRhythmOrder.thisIndex,AudVisRhythmLoop.thisRepN,AudVisRhythmLoop.thisTrialN,AudVisRhythmLoop.thisN,AudVisRhythmLoop.thisIndex,pickingSRTCond.thisRepN,pickingSRTCond.thisTrialN,pickingSRTCond.thisN,pickingSRTCond.thisIndex,srtTrials.thisRepN,srtTrials.thisTrialN,srtTrials.thisN,srtTrials.thisIndex,text_3.started,goToNext.started,goToNext.keys,goToNext.rt,variableInstructions.started,goToBlockKey.started,goToBlockKey.keys,goToBlockKey.rt,text_2.started,preFix.started,preFix.stopped,holdFix.started,audioTrialSound.started,cir1.started,cir1.stopped,cir2.started,cir2.stopped,cir3.started,cir3.stopped,cir4.started,cir4.stopped,cir5.started,cir5.stopped,holdFix.stopped,cir6.started,cir6.stopped,text.started,text.stopped,holdFix_i2.started,audioTrialSound_i2.started,cir1_i2.started,cir1_i2.stopped,cir2_i2.started,cir2_i2.stopped,cir3_i2.started,cir3_i2.stopped,cir4_i2.started,cir4_i2.stopped,cir5_i2.started,cir5_i2.stopped,cir6_i2.started,cir6_i2.stopped,holdFix_i2.stopped,rhythmChoice.started,promptTxt.started,rhythmChoice.keys,rhythmChoice.rt,text_5.started,text_5.stopped,text_2.stopped,breatheBro.started,image.started,spaceTxt.started,keyToGo.started,keyToGo.keys,keyToGo.rt,mainInstrText.started,MoveToMainTask.started,MoveToMainTask.keys,MoveToMainTask.rt,whichBlkTxt.started,LetsGoGirls.started,LetsGoGirls.keys,LetsGoGirls.rt,fixCross.started,catchEarly.started,text_4.started,catchEarly.stopped,gratingStim.started,beepStim.started,yesHitIt.started,gratingStim.stopped,yesHitIt.keys,yesHitIt.rt,catchEarly.keys,feedbackIfNeeded.started,annoyingBeep.started,annoyingBeep.stopped,feedbackIfNeeded.stopped,fixCross.stopped,wordListTime,wordRecallInstr.started,keytoWords.started,keytoWords.keys,keytoWords.rt,textForWords.started,wordText.started,wordTestTiming.started,textForWords.text,wordTestTiming.keys,wordTestTiming.rt,byebyeText.started,pressToEnd.started,pressToEnd.keys,pressToEnd.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.26384746300755,11.4539032199973,space,36.09046808599669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,001,2023-02-02_10h21.18.638,Cognition2_FullCode1,2022.2.5,99.96623840939809,
/Users/shamslab/Desktop/Cognition2_FullExperimentFile/4_VisualBlock1.csv,20,1,2,2,1,2,1,11,16,31,61,76,106,121,126,141,171,186,191,3_audFile.wav,10,5,22,1,2,1,2,2,1,11,16,31,61,76,81,96,126,141,171,186,191,3_audFile.wav,10,5,0,2,,,,0,0,0,0,0,9,9,1,,,,,,,,,,,,,,,,,137.61992282699794,137.7999790370086,138.80026032599562,138.8201970460068,138.9202944846984,138.93024136700842,138.98029093100922,139.13030031500966,139.4304233080038,139.58041085800505,139.88047536299564,140.03056820199708,140.08074921400112,140.2307514819986,140.53073965999647,140.68076347600436,140.68076347600436,140.7308190120093,140.7308190120093,142.03127835699706,142.03127835699706,142.13108895270125,142.1410800570011,142.19122242101002,142.3412739350024,142.6413324430032,142.79142493700783,142.8413338570099,142.99149428600504,143.2915403310035,143.44170245100395,143.74201617999643,143.8916593210015,143.94163732099696,144.39181397300854,144.39181397300854,144.39181397300854,2,0.8315760569967097,145.2421349799988,146.74249779099773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,001,2023-02-02_10h21.18.638,Cognition2_FullCode1,2022.2.5,99.96623840939809,
/Users/shamslab/Desktop/Cognition2_FullExperimentFile/4_VisualBlock1.csv,21,2,1,1,2,2,1,11,41,56,61,76,81,96,126,141,171,186,191,3_audFile.wav,10,6,23,2,1,2,1,1,2,11,41,56,61,76,106,121,126,141,146,161,191,3_audFile.wav,10,6,0,2,,,,0,0,0,0,0,10,10,11,,,,,,,,,,,,,,,,,146.74249779099773,146.93249879599898,147.93284080299782,147.94313037399843,148.04294065970316,148.0528125540004,148.35287293299916,148.50296656400315,148.5530209330027,148.702949368002,148.7530518900021,148.9031274190056,149.20326451800065,149.35327105800388,149.65340702999674,149.80327555899567,149.80327555899567,149.8534737739974,149.8534737739974,,151.15381798399903,151.2538420027049,151.2638753170031,151.56389127700822,151.71396245100186,151.76390816800995,151.91406413700315,152.21412061101,152.36417980100669,152.41409963200567,152.56433275800373,152.6141019610077,152.76421544799814,153.06431080300536,153.51440803000878,153.51440803000878,153.51440803000878,1,2.293054840993136,155.83498953600065,,147.94313037399843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,001,2023-02-02_10h21.18.638,Cognition2_FullCode1,2022.2.5,99.96623840939809,
/Users/shamslab/Desktop/Cognition2_FullExperimentFile/4_VisualBlock1.csv,27,1,1,2,2,1,2,11,16,31,36,51,81,96,126,141,146,161,191,3_audFile.wav,10,4,29,1,1,2,1,2,2,11,16,31,36,51,81,96,101,116,146,161,191,3_audFile.wav,10,4,0,2,,,,0,0,0,0,0,11,11,26,,,,,,,,,,,,,,,,,157.33550468299654,157.5155162410083,158.51603365200572,158.53587812100886,158.6358255337036,158.64583192199643,158.695909579008,158.8458687359962,158.8959700359992,159.0460308949987,159.346093301996,159.49609144500573,159.79620501100726,159.94626149600663,159.9962182599993,160.3963979149994,160.14629939100996,160.44649142499838,160.44649142499838,161.74697050100076,161.74697050100076,161.84691511870915,161.8567946999974,161.90676953100774,162.05684711399954,162.1069466409972,162.25687221399858,162.55697590700584,162.7070994950045,162.75697639399732,162.90710395800124,163.20723325799918,163.35719896599767,163.65724416999728,164.1074096950033,164.1074096950033,164.1074096950033,2,5.11589501000708,169.24889538700518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,001,2023-02-02_10h21.18.638,Cognition2_FullCode1,2022.2.5,99.96623840939809,
/Users/shamslab/Desktop/Cognition2_FullExperimentFile/4_VisualBlock1.csv,21,2,1,1,2,2,1,11,41,56,61,76,81,96,126,141,171,186,191,3_audFile.wav,10,6,21,2,1,1,2,2,1,11,41,56,61,76,81,96,126,141,171,186,191,3_audFile.wav,10,6,0,1,,,,0,0,0,0,0,12,12,28,,,,,,,,,,,,,,,,,170.7492498680076,170.92936100400402,171.92972278500383,171.94986308600346,172.04977922570106,172.05979072500486,172.35972380700696,172.50991044400143,172.55979786800162,172.7099987350084,172.75991275699926,172.91006185600418,173.20996538799955,173.3600537279999,173.6602115679998,173.8103152810072,173.8103152810072,173.86018764300388,173.86018764300388,175.16085127199767,175.16085127199767,175.26056313970912,175.27057778800372,175.5706692350068,175.720698146004,175.77086446099565,175.9207963450026,175.97083197400207,176.12077418300032,176.42101813400222,176.57098960400617,176.8710271440068,177.02123821500572,177.07122377300402,177.5212444659992,177.5212444659992,177.5212444659992,2,0.8150673869968159,178.3614272959967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,001,2023-02-02_10h21.18.638,Cognition2_FullCode1,2022.2.5,99.96623840939809,
/Users/shamslab/Desktop/Cognition2_FullExperimentFile/4_VisualBlock1.csv,24,1,2,2,1,1,2,11,16,31,61,76,106,121,126,141,146,161,191,3_audFile.wav,10,5,24,1,2,2,1,1,2,11,16,31,61,76,106,121,126,141,146,161,191,3_audFile.wav,10,5,0,1,,,,0,0,0,0,0,13,13,23,,,,,,,,,,,,,,,,,179.86194666099618,180.04197349899914,181.04225174999738,181.0622951240075,181.1622504127081,181.17230601499614,181.2223331240093,181.37239444399893,181.67258194100577,181.82246584200766,182.12264769899775,182.27256253099767,182.32262669500778,182.47265076400072,182.52280068400432,182.92277735300013,182.67283833300462,182.97284179199778,182.97284179199778,184.2831739819958,184.2831739819958,184.38322421670455,184.39322356200137,184.44327847400564,184.59326562500792,184.8934173250018,185.04340752400458,185.44360465100908,185.59354846400674,185.6435485050024,185.79374841800018,185.84372161100328,185.9938988549984,186.29372723100823,186.74395574300434,186.74395574300434,186.74395574300434,1,0.38464377899072133,187.1540927830065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,001,2023-02-02_10h21.18.638,Cognition2_FullCode1,2022.2.5,99.96623840939809,
/Users/shamslab/Desktop/Cognition2_FullExperimentFile/4_VisualBlock1.csv,19,2,1,2,1,2,1,11,41,56,61,76,106,121,126,141,171,186,191,3_audFile.wav,10,6,25,2,1,1,2,1,2,11,41,56,61,76,81,96,126,141,146,161,191,3_audFile.wav,10,6,0,2,,,,0,0,0,0,0,14,14,24,,,,,,,,,,,,,,,,,188.6544916040002,188.83446817900403,189.83484348999627,189.8548035040003,189.95489894370985,189.96484027900442,190.2649087900063,190.41501733200857,190.46497409300355,190.61506120100967,190.91503850900335,191.06512460300291,191.11509343900252,191.26514787299675,191.56526935800503,191.71545454200532,191.71545454200532,191.7653244420071,191.7653244420071,193.0658822760015,193.0658822760015,193.1656822106961,193.175714721001,193.47581628900662,193.6258752069989,193.67603158000566,193.82589190000726,193.8759753110062,194.02597095099918,194.32612556200183,194.47620619900408,194.52610142000776,194.6761834360077,194.97619668600964,195.42644886100607,195.42644886100607,195.42644886100607,2,2.1738469819974853,197.62701645100606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,001,2023-02-02_10h21.18.638,Cognition2_FullCode1,2022.2.5,99.96623840939809,
/Users/shamslab/Desktop/Cognition2_FullExperimentFile/4_VisualBlock1.csv,29,1,1,2,1,2,2,11,16,31,36,51,81,96,101,116,146,161,191,3_audFile.wav,10,4,27,1,1,2,2,1,2,11,16,31,36,51,81,96,126,141,146,161,191,3_audFile.wav,10,4,0,2,,,,0,0,0,0,0,15,15,4,,,,,,,,,,,,,,,,,199.12743988400325,199.3075406410062,200.30772430500656,200.32785196400073,200.42792595570063,200.43795276799938,200.48778682699776,200.63791996700456,200.68804237600125,200.8379229889979,201.13801465299912,201.28804644499905,201.33811586000957,201.48810611299996,201.78830836999987,202.18835368599684,201.9383128900081,202.23827234799683,202.23827234799683,203.53886678500567,203.53886678500567,203.63869569170492,203.64866782500758,203.69876320600451,203.84878392900282,203.89881643399713,204.04887698600942,204.3489340130036,204.49902953300625,204.79914646499674,204.94901236900478,204.99909799500892,205.14928646900808,205.44933199499792,205.89951811599894,205.89951811599894,205.89951811599894,2,5.044771175991627,210.97085842200613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,001,2023-02-02_10h21.18.638,Cognition2_FullCode1,2022.2.5,99.96623840939809,
/Users/shamslab/Desktop/Cognition2_FullExperimentFile/4_VisualBlock1.csv,28,1,2,1,1,2,2,11,16,31,61,76,81,96,101,116,146,161,191,3_audFile.wav,10,5,28,1,2,1,1,2,2,11,16,31,61,76,81,96,101,116,146,161,191,3_audFile.wav,10,5,0,1,,,,0,0,0,0,0,16,16,31,,,,,,,,,,,,,,,,,212.47119524700975,212.65124217400444,213.65156628099794,213.67171316000167,213.7717041946962,213.78168431100494,213.83170511100616,213.98170406999998,214.28170926599705,214.43187000299804,214.4818730810075,214.63183568500972,214.68198230500275,214.8319068050041,215.13210124299803,215.53217800900165,215.2820585820009,215.5821627240075,215.5821627240075,216.88265045000298,216.88265045000298,216.98255217170663,216.99255387899757,217.0425876500085,217.192570721003,217.4926952550013,217.6426948790031,217.6928069590067,217.84276800299995,217.8927562660101,218.04285321300267,218.3429656590015,218.49303694000992,218.79302105100942,219.2432603250054,219.2432603250054,219.2432603250054,1,0.3010332499979995,219.5633692209958,221.06368759900215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,001,2023-02-02_10h21.18.638,Cognition2_FullCode1,2022.2.5,99.96623840939809,
/Users/shamslab/Desktop/Cognition2_FullExperimentFile/4_VisualBlock1.csv,27,1,1,2,2,1,2,11,16,31,36,51,81,96,126,141,146,161,191,3_audFile.wav,10,4,29,1,1,2,1,2,2,11,16,31,36,51,81,96,101,116,146,161,191,3_audFile.wav,10,4,0,2,,,,0,0,0,0,0,17,17,2,,,,,,,,,,,,,,,,,221.06368759900215,221.25371255900245,222.2540271809994,222.27410957300162,222.37409812570695,222.38404529899708,222.43413576199964,222.5841234440013,222.6340970510064,222.7842236419965,223.08422340999823,223.23436266800854,223.53437543699692,223.6845275969972,223.73455568100326,224.13466399400204,223.88452017100644,224.18452797300415,224.18452797300415,225.49493692000397,225.49493692000397,225.59510458869772,225.60504291699908,225.6550631220016,225.80512264100253,225.85504939200473,226.00513703199977,226.3051811290061,226.45530924000195,226.50518051600375,226.65529095000238,226.95536164600344,227.10549519900815,227.40549867300433,227.85572980700817,227.85572980700817,227.85572980700817,2,0.152395176992286,228.0356203560077,,222.27410957300162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,001,2023-02-02_10h21.18.638,Cognition2_FullCode1,2022.2.5,99.96623840939809,
/Users/shamslab/Desktop/Cognition2_FullExperimentFile/4_VisualBlock1.csv,17,2,1,2,2,1,1,11,41,56,61,76,106,121,151,166,171,186,191,3_audFile.wav,10,6,17,2,1,2,2,1,1,11,41,56,61,76,106,121,151,166,171,186,191,3_audFile.wav,10,6,0,1,,,,0,0,0,0,0,18,18,15,,,,,,,,,,,,,,,,,229.53621936700074,229.71621316700475,230.71655979999923,230.73654425999848,230.83658872069645,230.8465301749966,231.14647750499716,231.29659576000995,231.34664101000817,231.4966020080028,231.79679708200274,231.94679867700324,232.24700015800772,232.39697872700344,232.44699456900707,232.59696749900468,232.59696749900468,232.64702342799865,232.64702342799865,233.94741628000338,233.94741628000338,234.04753231669747,234.05736007500673,234.35751057400194,234.5075128239987,234.5575921540003,234.70765597799618,235.00765577700804,235.15784604899818,235.45784488599747,235.60786634500255,235.65783096000087,235.80798899699585,235.85787401000562,236.30803813600505,236.30803813600505,236.30803813600505,1,0.9401373579894425,237.26838270000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,001,2023-02-02_10h21.18.638,Cognition2_FullCode1,2022.2.5,99.96623840939809,
/Users/shamslab/Desktop/Cognition2_FullExperimentFile/4_VisualBlock1.csv,16,2,2,1,2,1,1,11,41,56,86,101,106,121,151,166,171,186,191,3_audFile.wav,10,7,16,2,2,1,2,1,1,11,41,56,86,101,106,121,151,166,171,186,191,3_audFile.wav,10,7,0,1,,,,0,0,0,0,0,19,19,8,,,,,,,,,,,,,,,,,238.76869526600058,238.95876609999686,239.959142385007,239.9690618970053,240.06913630670897,240.07909767400997,240.3791635929956,240.5292748040083,240.82945673800714,240.97946480399696,241.02939028800756,241.17951013499987,241.479702482,241.6295747490076,241.67961659599678,241.82966780899733,241.82966780899733,241.87960874600685,241.87960874600685,243.18013121800323,243.18013121800323,243.28006758770061,243.28996766499768,243.59024792700075,243.74012011601008,244.04025433500647,244.1903037209995,244.24033300799783,244.39034668300883,244.69053665400133,244.84042692699586,244.89057190500898,245.04057455199654,245.09052515099756,245.54071249700792,245.54071249700792,245.54071249700792,2,1.1798541549942456,246.74108915199758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,001,2023-02-02_10h21.18.638,Cognition2_FullCode1,2022.2.5,99.96623840939809,
/Users/shamslab/Desktop/Cognition2_FullExperimentFile/4_VisualBlock1.csv,23,2,1,2,1,1,2,11,41,56,61,76,106,121,126,141,146,161,191,3_audFile.wav,10,6,23,2,1,2,1,1,2,11,41,56,61,76,106,121,126,141,146,161,191,3_audFile.wav,10,6,0,1,,,,0,0,0,0,0,20,20,6,,,,,,,,,,,,,,,,,248.241514060006,248.4315361110057,249.43183409099584,249.44173012200918,249.5418824527078,249.55182839500776,249.8519094259973,250.00194811700203,250.05188259300485,250.20200386299985,250.50201977000688,250.65224725499866,250.70225334100542,250.8522063249984,250.90225076700153,251.30228645300667,251.05227217500214,251.35234586900333,251.35234586900333,252.6530692140077,252.6530692140077,252.75274799470935,252.7626954830048,253.0629242790019,253.21285398100736,253.26295297899924,253.412921354,253.71302387300238,253.86303554500046,253.9130713760096,254.06319532199996,254.11314342200058,254.26323481000145,254.5632820739993,255.01344156501,255.01344156501,255.01344156501,2,0.6744251609925414,255.7134726009972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,001,2023-02-02_10h21.18.638,Cognition2_FullCode1,2022.2.5,99.96623840939809,
/Users/shamslab/Desktop/Cognition2_FullExperimentFile/4_VisualBlock1.csv,21,2,1,1,2,2,1,11,41,56,61,76,81,96,126,141,171,186,191,3_audFile.wav,10,6,21,2,1,1,2,2,1,11,41,56,61,76,81,96,126,141,171,186,191,3_audFile.wav,10,6,0,1,,,,0,0,0,0,0,21,21,17,,,,,,,,,,,,,,,,,257.21409379200486,257.3941901500075,258.3943586020032,258.4144065940054,258.5143584226971,258.5244123470038,258.82444536100957,258.974495322007,259.02449369399983,259.1745768819965,259.2245666680101,259.3746253020072,259.6747165770066,259.8248294740042,260.12479694800277,260.274886883999,260.274886883999,260.3249821430072,260.3249821430072,261.62564349100285,261.62564349100285,261.7253757047074,261.73533456699806,262.03534745999787,262.18548611000006,262.2353993200086,262.38547769100114,262.4356898719998,262.58550095900137,262.8856886130088,263.0356383629987,263.3357487769972,263.4858513969957,263.53584393100755,263.9859976279986,263.9859976279986,263.9859976279986,1,1.0222800749907037,265.0362174089969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,001,2023-02-02_10h21.18.638,Cognition2_FullCode1,2022.2.5,99.96623840939809,
/Users/shamslab/Desktop/Cognition2_FullExperimentFile/4_VisualBlock1.csv,25,2,1,1,2,1,2,11,41,56,61,76,81,96,126,141,146,161,191,3_audFile.wav,10,6,17,2,1,2,2,1,1,11,41,56,61,76,106,121,151,166,171,186,191,3_audFile.wav,10,6,0,2,,,,0,0,0,0,0,22,22,7,,,,,,,,,,,,,,,,,266.53670923500613,266.71671164200234,267.7169471810048,267.7371373990027,267.83700549969944,267.8470761350036,268.1470257320034,268.29724800700205,268.34714769500715,268.4972220500058,268.5472465769999,268.69721366600425,268.99738211600925,269.14739409800677,269.19749338700785,269.5975791640085,269.3474498860014,269.64762573799817,269.64762573799817,270.94808639600524,270.94808639600524,271.04799585769797,271.0579251750023,271.3580347160023,271.5080685270077,271.55812762001005,271.70811440800026,272.00838989100885,272.1582287659985,272.45846135400643,272.60839971899986,272.65841667600034,272.80839136600844,272.8585890300019,273.3087006590067,273.3087006590067,273.3087006590067,2,0.8035261939949123,274.1388066329964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,001,2023-02-02_10h21.18.638,Cognition2_FullCode1,2022.2.5,99.96623840939809,
/Users/shamslab/Desktop/Cognition2_FullExperimentFile/4_VisualBlock1.csv,17,2,1,2,2,1,1,11,41,56,61,76,106,121,151,166,171,186,191,3_audFile.wav,10,6,17,2,1,2,2,1,1,11,41,56,61,76,106,121,151,166,171,186,191,3_audFile.wav,10,6,0,1,,,,0,0,0,0,0,23,23,16,,,,,,,,,,,,,,,,,275.639248432999,275.81940388600924,276.8195924430038,276.8398882430047,276.93961814369686,276.9496321350016,277.24963791199843,277.3998375329975,277.44971805700334,277.5997592030035,277.8999149660085,278.04992513400794,278.35006916899874,278.5001500759972,278.5500422740006,278.70017478799855,278.70017478799855,278.75009807800234,278.75009807800234,280.05064809099713,280.05064809099713,280.150496314709,280.1604438130016,280.4607486169989,280.6107002159988,280.66072463800083,280.81083938600204,281.1108844749979,281.26089712600515,281.56112264799594,281.7110015310027,281.76107082700764,281.9111211109994,281.9612404930085,282.4111797969963,282.4111797969963,282.4111797969963,1,0.8044781359931221,283.2413949420006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,001,2023-02-02_10h21.18.638,Cognition2_FullCode1,2022.2.5,99.96623840939809,
/Users/shamslab/Desktop/Cognition2_FullExperimentFile/4_VisualBlock1.csv,27,1,1,2,2,1,2,11,16,31,36,51,81,96,126,141,146,161,191,3_audFile.wav,10,4,27,1,1,2,2,1,2,11,16,31,36,51,81,96,126,141,146,161,191,3_audFile.wav,10,4,0,1,,,,0,0,0,0,0,24,24,19,,,,,,,,,,,,,,,,,284.7419014170009,284.922020566999,285.92216372200346,285.94226606700977,286.0422073426962,286.05216655600816,286.10223817199585,286.252220356997,286.302277477007,286.4524672109983,286.75257636100287,286.9025979459984,287.20259831199655,287.35265614200034,287.40263148200756,287.8028394830035,287.55278057399846,287.85277532500913,287.85277532500913,289.1533438500046,289.1533438500046,289.2531349217097,289.2631663810025,289.31315812299727,289.4632883890008,289.51315719900595,289.6632288510009,289.9632855230011,290.11348232100136,290.4134716090048,290.5635863320058,290.6135456600023,290.76363061199663,291.0637527600047,291.5138279009989,291.5138279009989,291.5138279009989,2,0.6703071090014419,292.20405272800417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,001,2023-02-02_10h21.18.638,Cognition2_FullCode1,2022.2.5,99.96623840939809,
/Users/shamslab/Desktop/Cognition2_FullExperimentFile/4_VisualBlock1.csv,22,1,2,1,2,2,1,11,16,31,61,76,81,96,126,141,171,186,191,3_audFile.wav,10,5,22,1,2,1,2,2,1,11,16,31,61,76,81,96,126,141,171,186,191,3_audFile.wav,10,5,0,1,,,,0,0,0,0,0,25,25,14,,,,,,,,,,,,,,,,,293.7044252330088,293.8946059739974,294.89475848400616,294.9048165999993,295.00478206270054,295.014799142009,295.06483172799926,295.2149223209999,295.5150166340027,295.66500398900826,295.7150645040092,295.86509102900163,296.16510664900125,296.3152897030086,296.61527049900906,296.76526801800355,296.76526801800355,296.8153235790087,296.8153235790087,298.12566752600833,298.12566752600833,298.2257481477063,298.2357859420008,298.28581700300856,298.4357577900082,298.73593170099775,298.88586932200997,298.93599975800316,299.0859459810017,299.3860623869987,299.53606038200087,299.8362297690037,299.98633843200514,300.03635004699754,300.4864527030004,300.4864527030004,300.4864527030004,1,0.6978964279987849,301.2065136080055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,001,2023-02-02_10h21.18.638,Cognition2_FullCode1,2022.2.5,99.96623840939809,
/Users/shamslab/Desktop/Cognition2_FullExperimentFile/4_VisualBlock1.csv,22,1,2,1,2,2,1,11,16,31,61,76,81,96,126,141,171,186,191,3_audFile.wav,10,5,20,1,2,2,1,2,1,11,16,31,61,76,106,121,126,141,171,186,191,3_audFile.wav,10,5,0,2,,,,0,0,0,0,0,26,26,29,,,,,,,,,,,,,,,,,302.7070743850054,302.88715613599925,303.8873282310087,303.907383415004,304.0072915677083,304.01737588200194,304.06760680700245,304.21742103699944,304.5175459180027,304.66757643000165,304.71758688800037,304.86758110100345,305.16776590900554,305.31787843699567,305.6179572700057,305.7679628949991,305.7679628949991,305.81789130700054,305.81789130700054,307.11840748800023,307.11840748800023,307.218221887706,307.2283276270027,307.27835109499574,307.42835736399866,307.7284459990042,307.8785913250031,308.17861841800914,308.32869084501,308.3787274500064,308.5286754530098,308.8287239170022,308.9787939950038,309.0288084430067,309.47894156300754,309.47894156300754,309.47894156300754,2,0.5445216299995081,310.04918225700385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,001,2023-02-02_10h21.18.638,Cognition2_FullCode1,2022.2.5,99.96623840939809,
/Users/shamslab/Desktop/Cognition2_FullExperimentFile/4_VisualBlock1.csv,20,1,2,2,1,2,1,11,16,31,61,76,106,121,126,141,171,186,191,3_audFile.wav,10,5,20,1,2,2,1,2,1,11,16,31,61,76,106,121,126,141,171,186,191,3_audFile.wav,10,5,0,1,,,,0,0,0,0,0,27,27,18,,,,,,,,,,,,,,,,,311.54962398600765,311.7296343650087,312.7298983960063,312.7499090659985,312.8498918897021,312.8598836260062,312.9100068319967,313.05992691300344,313.36009855300654,313.51009225600865,313.8101445689972,313.9602370240027,314.01028307199886,314.1602160589973,314.4603695440019,314.6103544390062,314.6103544390062,314.66046555399953,314.66046555399953,315.96101261700096,315.96101261700096,316.06085719570547,316.07087735099776,316.12098480299755,316.2709570360021,316.5709452450101,316.72102058700693,317.02110987500055,317.17121414100984,317.22117942600744,317.3712585220055,317.67133621800167,317.8214550160046,317.87129729700973,318.32156294099696,318.32156294099696,318.32156294099696,1,0.8380336949921912,319.1817161450017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,001,2023-02-02_10h21.18.638,Cognition2_FullCode1,2022.2.5,99.96623840939809,
/Users/shamslab/Desktop/Cognition2_FullExperimentFile/4_VisualBlock1.csv,16,2,2,1,2,1,1,11,41,56,86,101,106,121,151,166,171,186,191,3_audFile.wav,10,7,18,2,2,1,1,2,1,11,41,56,86,101,106,121,126,141,171,186,191,3_audFile.wav,10,7,0,2,,,,0,0,0,0,0,28,28,10,,,,,,,,,,,,,,,,,320.68220907700015,320.8621944070037,321.8624081040034,321.8824641300016,321.9824181556978,321.99249693100865,322.2926224910043,322.4427357050008,322.7427355710097,322.8928083119972,322.9427295640053,323.0929094150051,323.3928675890056,323.5430984840059,323.59290009600227,323.74322861600376,323.74322861600376,323.7933596340008,323.7933596340008,325.09353654300503,325.09353654300503,325.19337066669686,325.20338577000075,325.5035631560022,325.6535379840061,325.9535487710091,326.1036924210057,326.15383628499694,326.30372645200987,326.35384604400315,326.50385770300636,326.80391672199767,326.95398599799955,327.00402086200484,327.45410466499743,327.45410466499743,327.45410466499743,1,1.3151105160068255,328.79464571899734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,001,2023-02-02_10h21.18.638,Cognition2_FullCode1,2022.2.5,99.96623840939809,
