Audio_Only_Files,Video_Files,Original_Word_List,noiseLevelCode,conditionCodes,noiseLevelFile1,noiseLevelFile2
chin.wav,chin.mpg,chin,3,A,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
hug.wav,hug.mpg,hug,1,A,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
batch.wav,batch.mpg,batch,1,A,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
stone.wav,stone.mpg,stone,4,A,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
blind.wav,blind.mpg,blind,2,A,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
dirt.wav,dirt.mpg,dirt,4,A,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
edge.wav,edge.mpg,edge,6,A,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
grass.wav,grass.mpg,grass,6,A,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
chat.wav,chat.mpg,chat,5,A,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
quit.wav,quit.mpg,quit,3,A,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
brown.wav,brown.mpg,brown,5,A,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
curse.wav,curse.mpg,curse,4,A,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
blimp.wav,blimp.mpg,blimp,6,A,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
shock.wav,shock.mpg,shock,1,A,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
beach.wav,beach.mpg,beach,4,A,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
crust.wav,crust.mpg,crust,5,A,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
chest.wav,chest.mpg,chest,3,A,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
club.wav,club.mpg,club,6,A,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
wound.wav,wound.mpg,wound,5,A,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
bright.wav,bright.mpg,bright,1,A,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
cloak.wav,cloak.mpg,cloak,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
floor.wav,floor.mpg,floor,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
die.wav,die.mpg,die,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
bag.wav,bag.mpg,bag,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
greek.wav,greek.mpg,greek,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
glad.wav,glad.mpg,glad,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
duet.wav,duet.mpg,duet,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
priest.wav,priest.mpg,priest,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
shrimp.wav,shrimp.mpg,shrimp,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
cart.wav,cart.mpg,cart,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
gang.wav,gang.mpg,gang,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
shut.wav,shut.mpg,shut,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
catch.wav,catch.mpg,catch,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
bind.wav,bind.mpg,bind,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
bend.wav,bend.mpg,bend,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
rod.wav,rod.mpg,rod,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
stain.wav,stain.mpg,stain,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
swan.wav,swan.mpg,swan,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
smack.wav,smack.mpg,smack,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
grind.wav,grind.mpg,grind,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
flea.wav,flea.mpg,flea,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
gate.wav,gate.mpg,gate,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
dog.wav,dog.mpg,dog,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
count.wav,count.mpg,count,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
pants.wav,pants.mpg,pants,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
cape.wav,cape.mpg,cape,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
belt.wav,belt.mpg,belt,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
eve.wav,eve.mpg,eve,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
traps.wav,traps.mpg,traps,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
wet.wav,wet.mpg,wet,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
brick.wav,brick.mpg,brick,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
fuel.wav,fuel.mpg,fuel,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
bruise.wav,bruise.mpg,bruise,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
bib.wav,bib.mpg,bib,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
flip.wav,flip.mpg,flip,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
globe.wav,globe.mpg,globe,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
eel.wav,eel.mpg,eel,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
brain.wav,brain.mpg,brain,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
nine.wav,nine.mpg,nine,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
ham.wav,ham.mpg,ham,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
cried.wav,cried.mpg,cried,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
file.wav,file.mpg,file,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
bald.wav,bald.mpg,bald,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
bail.wav,bail.mpg,bail,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
bone.wav,bone.mpg,bone,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
cash.wav,cash.mpg,cash,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
swamp.wav,swamp.mpg,swamp,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
lead.wav,lead.mpg,lead,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
wear.wav,wear.mpg,wear,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
gust.wav,gust.mpg,gust,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
cheap.wav,cheap.mpg,cheap,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
fine.wav,fine.mpg,fine,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
flag.wav,flag.mpg,flag,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
bathe.wav,bathe.mpg,bathe,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
gaze.wav,gaze.mpg,gaze,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
wheat.wav,wheat.mpg,wheat,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
dot.wav,dot.mpg,dot,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
blur.wav,blur.mpg,blur,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
cone.wav,cone.mpg,cone,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
clot.wav,clot.mpg,clot,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
