condition,conditionCode,audioFile,trialType,corrFlash,corrBeeps,f1Start,f2Start,f3Start,f4Start,b1Start,b2Start,b3Start,b4Start,f1Color,f2Color,f3Color,f4Color,b1Vol,b2Vol,b3Vol,b4Vol,crossColor,crossContrast,firstResp,toneHz1,audioFile1,playNumber1,toneHz2,audioFile2,playNum2,cond,ravenProblem,wordPresentation.thisRepN,wordPresentation.thisTrialN,wordPresentation.thisN,wordPresentation.thisIndex,flashPractice.thisRepN,flashPractice.thisTrialN,flashPractice.thisN,flashPractice.thisIndex,beepPractice.thisRepN,beepPractice.thisTrialN,beepPractice.thisN,beepPractice.thisIndex,practiceLoops.thisRepN,practiceLoops.thisTrialN,practiceLoops.thisN,practiceLoops.thisIndex,overarchingBreak.thisRepN,overarchingBreak.thisTrialN,overarchingBreak.thisN,overarchingBreak.thisIndex,SIFI_VisualTrials.thisRepN,SIFI_VisualTrials.thisTrialN,SIFI_VisualTrials.thisN,SIFI_VisualTrials.thisIndex,SIFI_AudTrials.thisRepN,SIFI_AudTrials.thisTrialN,SIFI_AudTrials.thisN,SIFI_AudTrials.thisIndex,SifiLoops.thisRepN,SifiLoops.thisTrialN,SifiLoops.thisN,SifiLoops.thisIndex,pitchPracticeLoop.thisRepN,pitchPracticeLoop.thisTrialN,pitchPracticeLoop.thisN,pitchPracticeLoop.thisIndex,repeatPitch.thisRepN,repeatPitch.thisTrialN,repeatPitch.thisN,repeatPitch.thisIndex,pitchTestFull.thisRepN,pitchTestFull.thisTrialN,pitchTestFull.thisN,pitchTestFull.thisIndex,ravenPracticeLoop.thisRepN,ravenPracticeLoop.thisTrialN,ravenPracticeLoop.thisN,ravenPracticeLoop.thisIndex,ravenTestLoop.thisRepN,ravenTestLoop.thisTrialN,ravenTestLoop.thisN,ravenTestLoop.thisIndex,welcomeTxt.started,welcomeTxt.stopped,goOnAndStart.keys,goOnAndStart.rt,goOnAndStart.started,goOnAndStart.stopped,helloWordTest.started,helloWordTest.stopped,key_resp_14.keys,key_resp_14.rt,key_resp_14.started,key_resp_14.stopped,wordListTime,text_7.started,text_7.stopped,text_8.started,text_8.stopped,helloInstr.started,helloInstr.stopped,beginPractPress.keys,beginPractPress.rt,beginPractPress.started,beginPractPress.stopped,text_4.started,text_4.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,practiceTypeHeader.started,practiceTypeHeader.stopped,fillInText.started,fillInText.stopped,firstResponseQ,flashCondition,flashCode,crossSetup.started,crossSetup.stopped,gratP1.started,gratP1.stopped,gratP2.started,gratP2.stopped,gratP3.started,gratP3.stopped,gratP4.started,gratP4.stopped,practiceBeep1.started,practiceBeep1.stopped,practiceBeeps2.started,practiceBeeps2.stopped,practiceBeeps3.started,practiceBeeps3.stopped,practiceBeeps4.started,practiceBeeps4.stopped,text_2.started,text_2.stopped,Border_1V.started,Border_1V.stopped,Border_2V.started,Border_2V.stopped,Border_3V.started,Border_3V.stopped,Border_4V.started,Border_4V.stopped,R1GeneralPrompt_3.started,R1GeneralPrompt_3.stopped,flashPromptTxt_2.started,flashPromptTxt_2.stopped,mouseClick1Vis.x,mouseClick1Vis.y,mouseClick1Vis.leftButton,mouseClick1Vis.midButton,mouseClick1Vis.rightButton,mouseClick1Vis.time,mouseClick1Vis.clicked_name,mouseClick1Vis.started,mouseClick1Vis.stopped,clickCounter,flashClick,flashRespNum,key_resp_12.keys,key_resp_12.rt,key_resp_12.started,key_resp_12.stopped,polygonVis_F1.started,polygonVis_F1.stopped,polygonVis_F2.started,polygonVis_F2.stopped,polygonVis_F3.started,polygonVis_F3.stopped,polygonVis_F4.started,polygonVis_F4.stopped,flashVisOpt1.started,flashVisOpt1.stopped,flashVisOpt2.started,flashVisOpt2.stopped,flashVisOpt3.started,flashVisOpt3.stopped,flashVisOpt4.started,flashVisOpt4.stopped,flashPic.started,flashPic.stopped,rollingOnVis.started,rollingOnVis.stopped,text_5.started,text_5.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,Border_1A.started,Border_1A.stopped,Border_2A.started,Border_2A.stopped,Border_3A.started,Border_3A.stopped,Border_4A.started,Border_4A.stopped,R1GeneralPrompt_4.started,R1GeneralPrompt_4.stopped,beepPrompt_uniAud.started,beepPrompt_uniAud.stopped,mouseClickAudB.x,mouseClickAudB.y,mouseClickAudB.leftButton,mouseClickAudB.midButton,mouseClickAudB.rightButton,mouseClickAudB.time,mouseClickAudB.clicked_name,mouseClickAudB.started,mouseClickAudB.stopped,beepClick,beepRespNum,key_resp_13.keys,key_resp_13.rt,key_resp_13.started,key_resp_13.stopped,polygonAud_B1.started,polygonAud_B1.stopped,polygonAud_B2.started,polygonAud_B2.stopped,polygonAud_B3.started,polygonAud_B3.stopped,polygonAud_B4.started,polygonAud_B4.stopped,beepAudOpt1.started,beepAudOpt1.stopped,beepAudOpt2.started,beepAudOpt2.stopped,beepAudOpt3.started,beepAudOpt3.stopped,beepAudOpt4.started,beepAudOpt4.stopped,speakerPic.started,speakerPic.stopped,rollingOnAud.started,rollingOnAud.stopped,text_6.started,text_6.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,Border_0F.started,Border_0F.stopped,Border_1F.started,Border_1F.stopped,Border_2F.started,Border_2F.stopped,Border_3F.started,Border_3F.stopped,Border_0B.started,Border_0B.stopped,Border_1B.started,Border_1B.stopped,Border_2B.started,Border_2B.stopped,Border_3B.started,Border_3B.stopped,R1GeneralPrompt_2.started,R1GeneralPrompt_2.stopped,flashPromptTxt.started,flashPromptTxt.stopped,beepPromptTxt.started,beepPromptTxt.stopped,mouseClick1.x,mouseClick1.y,mouseClick1.leftButton,mouseClick1.midButton,mouseClick1.rightButton,mouseClick1.time,mouseClick1.clicked_name,mouseClick1.started,mouseClick1.stopped,mouseClickB.x,mouseClickB.y,mouseClickB.leftButton,mouseClickB.midButton,mouseClickB.rightButton,mouseClickB.time,mouseClickB.clicked_name,mouseClickB.started,mouseClickB.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,polygonF0.started,polygonF0.stopped,polygonF2.started,polygonF2.stopped,polygonF3.started,polygonF3.stopped,polygonF1.started,polygonF1.stopped,polygonB0.started,polygonB0.stopped,polygonB1.started,polygonB1.stopped,polygonB2.started,polygonB2.stopped,polygonB3.started,polygonB3.stopped,flashOpt0.started,flashOpt0.stopped,flashOpt1.started,flashOpt1.stopped,flashOpt2.started,flashOpt2.stopped,flashOpt3.started,flashOpt3.stopped,beepOpt0.started,beepOpt0.stopped,beepOpt1.started,beepOpt1.stopped,beepOpt2.started,beepOpt2.stopped,beepOpt3.started,beepOpt3.stopped,flashPicBisen.started,flashPicBisen.stopped,beepPicBisen.started,beepPicBisen.stopped,rollingOn.started,rollingOn.stopped,goToTask.started,goToTask.stopped,spaceToStart.keys,spaceToStart.rt,spaceToStart.started,spaceToStart.stopped,flashGoGo.started,flashGoGo.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,grat1.started,grat1.stopped,grat2.started,grat2.stopped,grat3.started,grat3.stopped,grat4.started,grat4.stopped,b1Test.started,b1Test.stopped,b2Test.started,b2Test.stopped,b3Test.started,b3Test.stopped,b4Test.started,b4Test.stopped,text.started,text.stopped,beepGoGo.started,beepGoGo.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,bisenGoGo.started,bisenGoGo.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,breatheBro.started,breatheBro.stopped,image.started,image.stopped,moveOnTxt.started,moveOnTxt.stopped,keysToMoveOn.keys,keysToMoveOn.rt,keysToMoveOn.started,keysToMoveOn.stopped,topAppTxt.started,topAppTxt.stopped,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,holdHereTxt.started,holdHereTxt.stopped,holdKeys.keys,holdKeys.rt,holdKeys.started,holdKeys.stopped,helloPitches.started,helloPitches.stopped,PitchLetsGo.keys,PitchLetsGo.rt,PitchLetsGo.started,PitchLetsGo.stopped,cross_hold.started,cross_hold.stopped,tone1.started,tone1.stopped,tone2.started,tone2.stopped,getResponse.keys,getResponse.rt,getResponse.started,getResponse.stopped,responsePrompt.started,responsePrompt.stopped,feedbackWriting.started,feedbackWriting.stopped,PlsGoTxt.started,PlsGoTxt.stopped,LetsGoAlready.keys,LetsGoAlready.rt,LetsGoAlready.started,LetsGoAlready.stopped,RavenInstrTxt.started,RavenInstrTxt.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,ravenProbIm.started,ravenProbIm.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0F1B,1,,,0,1,0,6,12,18,12,19,20,21,1,1,1,1,1,0,0,0,white,1,b,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,0,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0F1B,1,2114.383257559035,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2116.30383580504,None,2116.30383580504,None,2116.30383580504,None,2116.30383580504,None,2116.30383580504,None,2116.30383580504,None,[-0.23307291666666666],[0.009114583333333334],[1],[0],[0],[0.27880542597267777],['polygonAud_B1'],0.007736138883046806,None,['polygonAud_B1'],1,space,0.11419113399460912,2116.5839847740135,None,2116.30383580504,None,2116.30383580504,None,2116.30383580504,None,2116.30383580504,None,2116.30383580504,None,2116.30383580504,None,2116.30383580504,None,2116.30383580504,None,2116.30383580504,None,2116.30383580504,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2115.0834648400196,2115.093399786041,2115.1434673210024,2115.1533967750147,2115.203572141996,2115.2135093600373,2115.2635520700132,2115.273543526011,2115.2034295789026,None,2115.2735531739136,None,2115.2835446299114,None,2115.293599312933,None,2115.273543526011,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,001,2023_Feb_15_1807,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,99.87697553467416,
0F4B,4,,,0,4,0,6,12,18,0,6,12,18,1,1,1,1,1,1,1,1,white,1,f,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,0,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,0F4B,4,2116.7339785930235,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2118.6544603800285,None,2118.6544603800285,None,2118.6544603800285,None,2118.6544603800285,None,2118.6544603800285,None,2118.6544603800285,None,[0.1171875],[-0.02734375],[1],[0],[0],[0.48879043001215905],['polygonAud_B3'],0.00768052990315482,None,['polygonAud_B3'],3,space,0.2673841190407984,2119.1346894380404,None,2118.6544603800285,None,2118.6544603800285,None,2118.6544603800285,None,2118.6544603800285,None,2118.6544603800285,None,2118.6544603800285,None,2118.6544603800285,None,2118.6544603800285,None,2118.6544603800285,None,2118.6544603800285,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2117.434217888047,2117.44414063805,2117.494256514008,2117.504160651006,2117.5542177050374,2117.56416555302,2117.6142592590186,2117.6242145090364,2117.4341655929284,None,2117.494140047912,None,2117.5541578529346,None,2117.6141701579154,None,2117.6242145090364,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,001,2023_Feb_15_1807,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,99.87697553467416,
0F3B,3,,,0,3,0,6,12,18,5,11,17,20,1,1,1,1,1,1,1,0,white,1,f,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,0,5,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,0F3B,3,2119.434736733034,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2121.3552309790393,None,2121.3552309790393,None,2121.3552309790393,None,2121.3552309790393,None,2121.3552309790393,None,2121.3552309790393,None,[0.11067708333333333],[-0.02734375],[1],[0],[0],[0.36926353303715587],['polygonAud_B3'],0.0075764949433505535,None,['polygonAud_B3'],3,space,0.10068353702081367,2121.725382137054,None,2121.3552309790393,None,2121.3552309790393,None,2121.3552309790393,None,2121.3552309790393,None,2121.3552309790393,None,2121.3552309790393,None,2121.3552309790393,None,2121.3552309790393,None,2121.3552309790393,None,2121.3552309790393,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2120.135046359035,2120.1449590400443,2120.1949615640333,2120.2049391620094,2120.254990164016,2120.2649586930056,2120.3149861520506,2120.3250537840067,2120.1848836769177,None,2120.2449284278964,None,2120.3050232749492,None,2120.335054887907,None,2120.3250537840067,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,001,2023_Feb_15_1807,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,99.87697553467416,
0F4B,4,,,0,4,0,6,12,18,0,6,12,18,1,1,1,1,1,1,1,1,white,1,b,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,0,6,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0F4B,4,2121.8855045780074,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2123.8060486590257,None,2123.8060486590257,None,2123.8060486590257,None,2123.8060486590257,None,2123.8060486590257,None,2123.8060486590257,None,[0.1953125],[-0.02734375],[1],[0],[0],[0.279543103009928],['polygonAud_B4'],0.007658954884391278,None,['polygonAud_B4'],4,space,0.21195446501951665,2124.0861101720366,None,2123.8060486590257,None,2123.8060486590257,None,2123.8060486590257,None,2123.8060486590257,None,2123.8060486590257,None,2123.8060486590257,None,2123.8060486590257,None,2123.8060486590257,None,2123.8060486590257,None,2123.8060486590257,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2122.585647111002,2122.595637937018,2122.6456704410375,2122.655609459034,2122.705629603006,2122.715691561054,2122.765688634012,2122.7757344130077,2122.585602956923,None,2122.6456105309016,None,2122.7057042909264,None,2122.7657466379287,None,2122.7757344130077,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,001,2023_Feb_15_1807,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,99.87697553467416,
0F2B,2,,,0,2,0,6,12,18,9,15,20,21,1,1,1,1,1,1,0,0,white,1,b,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,0,7,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0F2B,2,2124.3262503690203,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2126.2466334160417,None,2126.2466334160417,None,2126.2466334160417,None,2126.2466334160417,None,2126.2466334160417,None,2126.2466334160417,None,"[-0.024739583333333332, -0.048177083333333336]","[-0.013020833333333334, -0.013020833333333334]","[1, 1]","[0, 0]","[0, 0]","[0.2989333539735526, 0.8491100019891746]",['polygonAud_B2'],0.007676990935578942,None,['polygonAud_B2'],2,space,0.2107456450466998,2127.087316507008,None,2126.2466334160417,None,2126.2466334160417,None,2126.2466334160417,None,2126.2466334160417,None,2126.2466334160417,None,2126.2466334160417,None,2126.2466334160417,None,2126.2466334160417,None,2126.2466334160417,None,2126.2466334160417,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2125.026314960036,2125.036315527046,2125.086376190011,2125.09628374601,2125.146373153024,2125.156281348027,2125.2063609400066,2125.2164030010463,2125.116215024941,None,2125.176221261948,None,2125.2264041049466,None,2125.2363362449514,None,2125.2164030010463,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,001,2023_Feb_15_1807,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,99.87697553467416,
0F2B,2,,,0,2,0,6,12,18,9,15,20,21,1,1,1,1,1,1,0,0,white,1,b,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,1,0,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0F2B,2,2127.3269527200027,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2129.2475002320134,None,2129.2475002320134,None,2129.2475002320134,None,2129.2475002320134,None,2129.2475002320134,None,2129.2475002320134,None,[-0.055989583333333336],[-0.010416666666666666],[1],[0],[0],[0.3689180240035057],['polygonAud_B2'],0.0077245329157449305,None,['polygonAud_B2'],2,space,0.24244668398750946,2129.6076170490123,None,2129.2475002320134,None,2129.2475002320134,None,2129.2475002320134,None,2129.2475002320134,None,2129.2475002320134,None,2129.2475002320134,None,2129.2475002320134,None,2129.2475002320134,None,2129.2475002320134,None,2129.2475002320134,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2128.0272724880488,2128.0372054949985,2128.0872533390066,2128.097184391052,2128.1472534980276,2128.1571855220245,2128.2072729510255,2128.2172357210075,2128.1175162649424,None,2128.1771549419327,None,2128.227236824908,None,2128.237189693941,None,2128.2172357210075,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,001,2023_Feb_15_1807,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,99.87697553467416,
0F4B,4,,,0,4,0,6,12,18,0,6,12,18,1,1,1,1,1,1,1,1,white,1,f,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,1,1,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,0F4B,4,2129.8776517070364,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2131.798359827022,None,2131.798359827022,None,2131.798359827022,None,2131.798359827022,None,2131.798359827022,None,2131.798359827022,None,[0.2591145833333333],[-0.044270833333333336],[1],[0],[0],[1.4092494570068084],['polygonAud_B4'],0.007708550954703242,None,['polygonAud_B4'],4,space,0.6514699569670483,2133.1985961260507,None,2131.798359827022,None,2131.798359827022,None,2131.798359827022,None,2131.798359827022,None,2131.798359827022,None,2131.798359827022,None,2131.798359827022,None,2131.798359827022,None,2131.798359827022,None,2131.798359827022,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2130.5780092970235,2130.5878976010135,2130.638010865019,2130.6479308090056,2130.6979411480133,2130.7079329850385,2130.7580080210464,2130.767971721012,2130.577873433923,None,2130.637867939932,None,2130.6978999409303,None,2130.7579966619205,None,2130.767971721012,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,001,2023_Feb_15_1807,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,99.87697553467416,
0F1B,1,,,0,1,0,6,12,18,12,19,20,21,1,1,1,1,1,0,0,0,white,1,f,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,1,2,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,0F1B,1,2133.8889087770367,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2135.809360633022,None,2135.809360633022,None,2135.809360633022,None,2135.809360633022,None,2135.809360633022,None,2135.809360633022,None,[-0.25390625],[-0.00390625],[1],[0],[0],[0.2882350269937888],['polygonAud_B1'],0.007111894898116589,None,['polygonAud_B1'],1,space,0.16053478000685573,2136.089531178004,None,2135.809360633022,None,2135.809360633022,None,2135.809360633022,None,2135.809360633022,None,2135.809360633022,None,2135.809360633022,None,2135.809360633022,None,2135.809360633022,None,2135.809360633022,None,2135.809360633022,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2134.5891045480384,2134.5989243670483,2134.6490477680345,2134.6590086350334,2134.709142478998,2134.719078855007,2134.7690875060507,2134.779100886022,2134.7090555519508,None,2134.779088609951,None,2134.7891019899225,None,2134.799118388951,None,2134.779100886022,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,001,2023_Feb_15_1807,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,99.87697553467416,
0F1B,1,,,0,1,0,6,12,18,12,19,20,21,1,1,1,1,1,0,0,0,white,1,b,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,1,3,11,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0F1B,1,2136.299611740047,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2138.220156957046,None,2138.220156957046,None,2138.220156957046,None,2138.220156957046,None,2138.220156957046,None,2138.220156957046,None,[-0.2682291666666667],[0.0],[1],[0],[0],[0.288889478018973],['polygonAud_B1'],0.0076695948373526335,None,['polygonAud_B1'],1,space,0.17377040203427896,2138.5002856480423,None,2138.220156957046,None,2138.220156957046,None,2138.220156957046,None,2138.220156957046,None,2138.220156957046,None,2138.220156957046,None,2138.220156957046,None,2138.220156957046,None,2138.220156957046,None,2138.220156957046,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2136.999717284052,2137.0096814360004,2137.059792494052,2137.069707005052,2137.119763417053,2137.1297975990456,2137.1798870140337,2137.189727134013,2137.119913470914,None,2137.189888117934,None,2137.1997282379134,None,2137.2097694769445,None,2137.189727134013,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,001,2023_Feb_15_1807,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,99.87697553467416,
0F4B,4,,,0,4,0,6,12,18,0,6,12,18,1,1,1,1,1,1,1,1,white,1,b,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,1,4,12,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0F4B,4,2138.7201632420183,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2140.6407683440484,None,2140.6407683440484,None,2140.6407683440484,None,2140.6407683440484,None,2140.6407683440484,None,2140.6407683440484,None,[0.22526041666666666],[-0.01171875],[1],[0],[0],[1.3386708869948052],['polygonAud_B4'],0.00718773587141186,None,['polygonAud_B4'],4,space,0.11890197201864794,2141.97117225104,None,2140.6407683440484,None,2140.6407683440484,None,2140.6407683440484,None,2140.6407683440484,None,2140.6407683440484,None,2140.6407683440484,None,2140.6407683440484,None,2140.6407683440484,None,2140.6407683440484,None,2140.6407683440484,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2139.420518472034,2139.430355223012,2139.4806170120137,2139.490477543033,2139.5405197130167,2139.5503942970536,2139.600565469009,2139.6104991270113,2139.4204127669045,None,2139.480554791907,None,2139.5403448559055,None,2139.6004319918984,None,2139.6104991270113,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,001,2023_Feb_15_1807,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,99.87697553467416,
