Audio_Only_Files,Video_Files,Original_Word_List,noiseLevelCode,conditionCodes,noiseLevelFile1,noiseLevelFile2
earn.wav,earn.mpg,earn,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
sun.wav,sun.mpg,sun,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
wet.wav,wet.mpg,wet,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
paid.wav,paid.mpg,paid,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
cleft.wav,cleft.mpg,cleft,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
book.wav,book.mpg,book,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
fan.wav,fan.mpg,fan,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
belt.wav,belt.mpg,belt,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
aunt.wav,aunt.mpg,aunt,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
pact.wav,pact.mpg,pact,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
dirt.wav,dirt.mpg,dirt,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
dress.wav,dress.mpg,dress,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
grasp.wav,grasp.mpg,grasp,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
cheek.wav,cheek.mpg,cheek,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
crypt.wav,crypt.mpg,crypt,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
curl.wav,curl.mpg,curl,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
gone.wav,gone.mpg,gone,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
three.wav,three.mpg,three,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
stove.wav,stove.mpg,stove,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
desk.wav,desk.mpg,desk,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
shrimp.wav,shrimp.mpg,shrimp,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
ghost.wav,ghost.mpg,ghost,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
bear.wav,bear.mpg,bear,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
click.wav,click.mpg,click,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
chief.wav,chief.mpg,chief,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
fruit.wav,fruit.mpg,fruit,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
crawl.wav,crawl.mpg,crawl,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
faint.wav,faint.mpg,faint,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
pants.wav,pants.mpg,pants,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
bring.wav,bring.mpg,bring,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
fame.wav,fame.mpg,fame,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
crack.wav,crack.mpg,crack,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
bound.wav,bound.mpg,bound,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
coat.wav,coat.mpg,coat,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
bay.wav,bay.mpg,bay,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
chef.wav,chef.mpg,chef,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
ton.wav,ton.mpg,ton,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
your.wav,your.mpg,your,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
fish.wav,fish.mpg,fish,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
dig.wav,dig.mpg,dig,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
faith.wav,faith.mpg,faith,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
