Audio_Only_Files,Video_Files,Original_Word_List,noiseLevelCode,conditionCodes,noiseLevelFile1,noiseLevelFile2,InstrTextVar,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,letsGoAlready.keys,letsGoAlready.rt,letsGoAlready.started,letsGoAlready.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_5.started,text_5.stopped,fixCross.started,fixCross.stopped,fixCross2.started,fixCross2.stopped,answerPrompt.started,answerPrompt.stopped,getAnswer.text,getAnswer.started,getAnswer.stopped,goToNext.keys,goToNext.rt,goToNext.started,goToNext.stopped,stretchBreakTxrt.started,stretchBreakTxrt.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,exitTxt.started,exitTxt.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
eight.wav,eight.mpg,eight,1,A,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav,,,,,,0,58,58,35,,,,,,,,,,,,,,,406.75383363000583,None,408.25390509399585,None,409.63685783202527,None,it,409.63685783202527,None,return,1.0666051949956454,409.7198327939841,None,,,,,,,,,,,,,2,001,2022_Nov_21_1646,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.97697052522312,
bland.wav,bland.mpg,bland,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav,,,,,,0,59,59,89,,,,,,,,,,,,,,,410.803637524019,None,412.3029657099978,None,413.6872433020035,None,bland,413.6872433020035,None,return,1.8558430839912035,413.7705663550296,None,,,,,,,,,,,,,2,001,2022_Nov_21_1646,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.97697052522312,
clay.wav,clay.mpg,clay,3,A,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav,,,,,,0,60,60,10,,,,,,,,,,,,,,,415.6536687859916,None,417.15376487001777,None,418.5371286550071,None,"grey
",418.5371286550071,None,return,2.317941006971523,418.62042287603253,None,,,,,,,,,,,,,2,001,2022_Nov_21_1646,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.97697052522312,
gulf.wav,gulf.mpg,gulf,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav,,,,,,0,61,61,88,,,,,,,,,,,,,,,420.9701044689864,None,422.48622402601177,None,423.870740621991,None,"golf
",423.870740621991,None,return,1.1846943980199285,423.9536668289802,None,,,,,,,,,,,,,2,001,2022_Nov_21_1646,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.97697052522312,
flat.wav,flat.mpg,flat,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav,,,,,,0,62,62,93,,,,,,,,,,,,,,,425.17035063001094,None,426.67079139099224,None,428.0536504589836,None,flat,428.0536504589836,None,return,1.5295924249803647,428.1367947650142,None,,,,,,,,,,,,,2,001,2022_Nov_21_1646,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.97697052522312,
chump.wav,chump.mpg,chump,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav,,,,,,0,63,63,108,,,,,,,,,,,,,,,429.6869316759985,None,431.18659319600556,None,432.57020545197884,None,jump,432.57020545197884,None,return,2.772733910998795,432.65373348997673,None,,,,,,,,,,,,,2,001,2022_Nov_21_1646,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.97697052522312,
deem.wav,deem.mpg,deem,2,A,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav,,,,,,0,64,64,30,,,,,,,,,,,,,,,435.4537640750059,None,436.9543548350339,None,438.3370639110217,None,dean,438.3370639110217,None,return,1.5978694729856215,438.42056784400484,None,,,,,,,,,,,,,2,001,2022_Nov_21_1646,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.97697052522312,
clog.wav,clog.mpg,clog,6,A,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav,,,,,,0,65,65,16,,,,,,,,,,,,,,,440.0366902850219,None,441.5375043579843,None,442.9201984999818,None,mom,442.9201984999818,None,return,2.5984685409930535,443.00392818800174,None,,,,,,,,,,,,,2,001,2022_Nov_21_1646,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.97697052522312,
curb.wav,curb.mpg,curb,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav,,,,,,0,66,66,117,,,,,,,,,,,,,,,445.62093720800476,None,447.1199188900064,None,448.5031525120139,None,curb,448.5031525120139,None,return,1.4951932480325922,448.5871792199905,None,,,,,,,,,,,,,2,001,2022_Nov_21_1646,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.97697052522312,
choir.wav,choir.mpg,choir,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav,,,,,,0,67,67,105,,,,,,,,,,,,,,,450.10397496499354,None,451.6361217959784,None,453.02026602998376,None,where,453.02026602998376,None,return,7.1463245889754035,453.1040472619934,None,,,,,,,,,,,,,2,001,2022_Nov_21_1646,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.97697052522312,
