Audio_Only_Files,Video_Files,Original_Word_List,noiseLevelCode,conditionCodes,noiseLevelFile1,noiseLevelFile2,InstrTextVar,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,letsGoAlready.keys,letsGoAlready.rt,letsGoAlready.started,letsGoAlready.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_5.started,text_5.stopped,fixCross.started,fixCross.stopped,fixCross2.started,fixCross2.stopped,answerPrompt.started,answerPrompt.stopped,getAnswer.text,getAnswer.started,getAnswer.stopped,goToNext.keys,goToNext.rt,goToNext.started,goToNext.stopped,stretchBreakTxrt.started,stretchBreakTxrt.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,exitTxt.started,exitTxt.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
client.wav,client.mpg,client,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav,,,,,,0,7,7,60,,,,,,,,,,,,,,,88.78535668901168,None,90.27067757502664,None,91.6519426649902,None,client,91.6519426649902,None,return,1.444367346004583,91.73538447695319,None,,,,,,,,,,,,,23,001,2023_Feb_16_1322,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.01316114714144,
calm.wav,calm.mpg,calm,6,A,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav,,,,,,0,8,8,55,,,,,,,,,,,,,,,93.2020265199244,None,94.68531226599589,None,96.06874922302086,None,hall,96.06874922302086,None,return,5.171807524049655,96.15201498102397,None,,,,,,,,,,,,,23,001,2023_Feb_16_1322,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.01316114714144,
book.wav,book.mpg,book,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav,,,,,,0,9,9,74,,,,,,,,,,,,,,,101.35207186895423,None,102.83521462394856,None,104.2186839459464,None,book,104.2186839459464,None,return,1.813694132026285,104.30212992592715,None,,,,,,,,,,,,,23,001,2023_Feb_16_1322,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.01316114714144,
deed.wav,deed.mpg,deed,3,A,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav,,,,,,0,10,10,45,,,,,,,,,,,,,,,106.13540126895532,None,107.61855647701304,None,109.00203321303707,None,thief,109.00203321303707,None,return,4.766440373961814,109.08538915892132,None,,,,,,,,,,,,,23,001,2023_Feb_16_1322,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.01316114714144,
lost.wav,lost.mpg,lost,4,A,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav,,,,,,0,11,11,4,,,,,,,,,,,,,,,113.86875585501548,None,115.35185921902303,None,116.73541685892269,None,lost,116.73541685892269,None,return,1.2971211490221322,116.81872355600353,None,,,,,,,,,,,,,23,001,2023_Feb_16_1322,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.01316114714144,
cab.wav,cab.mpg,cab,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav,,,,,,0,12,12,114,,,,,,,,,,,,,,,118.13540384103544,None,119.61858073703479,None,121.00212960795034,None,"cab
",121.00212960795034,None,return,1.1023454410023987,121.08540935500059,None,,,,,,,,,,,,,23,001,2023_Feb_16_1322,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.01316114714144,
bill.wav,bill.mpg,bill,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav,,,,,,0,13,13,106,,,,,,,,,,,,,,,122.21877618494909,None,123.7018493260257,None,125.08539120503701,None,"bill
",125.08539120503701,None,return,1.0510975330835208,125.16865775396582,None,,,,,,,,,,,,,23,001,2023_Feb_16_1322,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.01316114714144,
quart.wav,quart.mpg,quart,2,A,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav,,,,,,0,14,14,44,,,,,,,,,,,,,,,126.25204589997884,None,127.7351814849535,None,129.1187560899416,None,"quart
",129.1187560899416,None,return,1.7856625990243629,129.2020976030035,None,,,,,,,,,,,,,23,001,2023_Feb_16_1322,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.01316114714144,
snake.wav,snake.mpg,snake,4,A,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav,,,,,,0,15,15,0,,,,,,,,,,,,,,,131.01878590893466,None,132.50195679801982,None,133.88544067100156,None,"snake
",133.88544067100156,None,return,3.2509229419520125,133.96882921701763,None,,,,,,,,,,,,,23,001,2023_Feb_16_1322,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.01316114714144,
fable.wav,fable.mpg,fable,1,A,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav,,,,,,0,16,16,3,,,,,,,,,,,,,,,137.25211409502663,None,138.7352508379845,None,140.1187688569771,None,fable,140.1187688569771,None,return,0.9617007919587195,140.20202128903475,None,,,,,,,,,,,,,23,001,2023_Feb_16_1322,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.01316114714144,
