Audio_Only_Files,Video_Files,Original_Word_List,noiseLevelCode,conditionCodes,noiseLevelFile1,noiseLevelFile2,InstrTextVar,targetSpeakerName,targetSpeakerEccen,targetSpkrChannel,targetSpkrSound,targetVisualDegrees,visStimLoc,visStimLoc2,visStimW,visStimH,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,audLocalLoop.thisRepN,audLocalLoop.thisTrialN,audLocalLoop.thisN,audLocalLoop.thisIndex,visualLocalLoop.thisRepN,visualLocalLoop.thisTrialN,visualLocalLoop.thisN,visualLocalLoop.thisIndex,letsGoAlready.keys,letsGoAlready.rt,letsGoAlready.started,letsGoAlready.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_5.started,text_5.stopped,fixCross.started,fixCross.stopped,fixCross2.started,fixCross2.stopped,answerPrompt.started,answerPrompt.stopped,getAnswer.text,getAnswer.started,getAnswer.stopped,goToNext.keys,goToNext.rt,goToNext.started,goToNext.stopped,stretchBreakTxrt.started,stretchBreakTxrt.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,letsGoLocal.keys,letsGoLocal.rt,letsGoLocal.started,letsGoLocal.stopped,text_4.started,text_4.stopped,prepFixTxt.started,prepFixTxt.stopped,prepFixTxt_2.started,prepFixTxt_2.stopped,respPromptLocal.started,respPromptLocal.stopped,slider.response,slider.rt,slider.started,slider.stopped,letsGoLocal_2.keys,letsGoLocal_2.rt,letsGoLocal_2.started,letsGoLocal_2.stopped,text_7.started,text_7.stopped,prepFixTxt_3.started,prepFixTxt_3.stopped,grating.started,grating.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.998930374160409,11.160043549723923,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,001,2023_Apr_20_1433,SpeechDraft1Carolyn_lessNoise_PlusLocalization,2021.2.3,60.020579655306854,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.160043549723923,None,12.278331021778286,None,space,0.4744501826353371,12.46052471967414,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,001,2023_Apr_20_1433,SpeechDraft1Carolyn_lessNoise_PlusLocalization,2021.2.3,60.020579655306854,
ash.wav,ash.mpg,ash,1,A,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav,"This is an example of an

AUDIO trial",,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,12.993495131842792,None,13.976913603954017,None,16.05982595682144,None,17.443860922940075,None,ash,17.443860922940075,None,return,4.448263568803668,17.526853333692998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,001,2023_Apr_20_1433,SpeechDraft1Carolyn_lessNoise_PlusLocalization,2021.2.3,60.020579655306854,
ash.wav,ash.mpg,ash,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav,"This is an example of an

AUDIO + VIDEO  trial",,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,22.009741863701493,None,23.01019572885707,None,24.495351206045598,None,25.876904516946524,None,ash,25.876904516946524,None,return,1.607078262604773,25.9600324369967,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,001,2023_Apr_20_1433,SpeechDraft1Carolyn_lessNoise_PlusLocalization,2021.2.3,60.020579655306854,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.60971615696326,None,space,6.2854565270245075,27.79350302182138,None,,,,,,,,,,,,,,,,,,,,,,,,,,,79,001,2023_Apr_20_1433,SpeechDraft1Carolyn_lessNoise_PlusLocalization,2021.2.3,60.020579655306854,
chunk.wav,chunk.mpg,chunk,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav,,,,,,,,,,,,,,,0,0,0,64,,,,,,,,,,,,,,,,,,,,,,,34.14344029780477,None,35.62636999366805,None,37.01001982204616,None,shot,37.01001982204616,None,return,3.361540236044675,37.0934402840212,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,001,2023_Apr_20_1433,SpeechDraft1Carolyn_lessNoise_PlusLocalization,2021.2.3,60.020579655306854,
birth.wav,birth.mpg,birth,6,A,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav,,,,,,,,,,,,,,,0,1,1,19,,,,,,,,,,,,,,,,,,,,,,,40.47681421181187,None,41.976304777897894,None,43.36012263968587,None,"
",43.36012263968587,None,return,26.219607528764755,43.44337162561715,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,001,2023_Apr_20_1433,SpeechDraft1Carolyn_lessNoise_PlusLocalization,2021.2.3,60.020579655306854,
blood.wav,blood.mpg,blood,6,A,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav,,,,,,,,,,,,,,,0,2,2,35,,,,,,,,,,,,,,,,,,,,,,,69.7102545327507,None,71.20981799671426,None,72.5936395409517,None,,72.5936395409517,None,return,28.6101313540712,72.67686117487028,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,001,2023_Apr_20_1433,SpeechDraft1Carolyn_lessNoise_PlusLocalization,2021.2.3,60.020579655306854,
flop.wav,flop.mpg,flop,5,A,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav,,,,,,,,,,,,,,,0,3,3,38,,,,,,,,,,,,,,,,,,,,,,,101.3101180777885,None,102.80983113497496,None,104.19354415405542,None,"slap
",104.19354415405542,None,return,1.4020863599143922,104.27686844067648,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,001,2023_Apr_20_1433,SpeechDraft1Carolyn_lessNoise_PlusLocalization,2021.2.3,60.020579655306854,
brake.wav,brake.mpg,brake,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav,,,,,,,,,,,,,,,0,4,4,114,,,,,,,,,,,,,,,,,,,,,,,105.71010657399893,None,107.20987662160769,None,108.59347189497203,None,"break
",108.59347189497203,None,return,1.402100175153464,108.6768957870081,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,001,2023_Apr_20_1433,SpeechDraft1Carolyn_lessNoise_PlusLocalization,2021.2.3,60.020579655306854,
