targetSpeakerName,targetSpeakerEccen,targetSpkrChannel,targetSpkrSound,targetVisualDegrees,visStimLoc,visStimLoc2,visStimW,visStimH,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,audLocalLoop.thisRepN,audLocalLoop.thisTrialN,audLocalLoop.thisN,audLocalLoop.thisIndex,visualLocalLoop.thisRepN,visualLocalLoop.thisTrialN,visualLocalLoop.thisN,visualLocalLoop.thisIndex,letsGoAlready.keys,letsGoAlready.rt,letsGoAlready.started,letsGoAlready.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,stretchBreakTxrt.started,stretchBreakTxrt.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,letsGoLocal.keys,letsGoLocal.rt,letsGoLocal.started,letsGoLocal.stopped,text_4.started,text_4.stopped,prepFixTxt.started,prepFixTxt.stopped,prepFixTxt_2.started,prepFixTxt_2.stopped,respPromptLocal.started,respPromptLocal.stopped,slider.response,slider.rt,slider.started,slider.stopped,letsGoLocal_2.keys,letsGoLocal_2.rt,letsGoLocal_2.started,letsGoLocal_2.stopped,text_7.started,text_7.stopped,prepFixTxt_3.started,prepFixTxt_3.stopped,grating.started,grating.stopped,exitTxt.started,exitTxt.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
center,0.0,6,ch1Sound_localizationTask.wav,0.0,"(952, 878)","(-8,-202)",0,-338,,,,,,,,,3,0,21,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.37839611107484,None,132.4770604162477,None,133.4106078390032,None,1.58994708994709,0.6486408598721027,133.4106078390032,None,,,,,,,,,,,,,,,,,138,001,2023_Nov_20_1653,Localization_IfspeechCrashes,2021.2.3,60.01318735209274,
nearRight,6.5,0,ch1Sound_localizationTask.wav,6.5,"(1047, 878)","(87, -202)",95,-338,,,,,,,,,3,1,22,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.06072703097016,None,135.16056612785906,None,136.09366035228595,None,1.657142857142857,0.6840293481945992,136.09366035228595,None,,,,,,,,,,,,,,,,,138,001,2023_Nov_20_1653,Localization_IfspeechCrashes,2021.2.3,60.01318735209274,
midRight,13.0,3,ch1Sound_localizationTask.wav,13.0,"(1142, 878)","(182, -202)",190,-338,,,,,,,,,3,2,23,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.77907505910844,None,137.89388771122321,None,138.8105369862169,None,1.6941798941798942,0.4999972670339048,138.8105369862169,None,,,,,,,,,,,,,,,,,138,001,2023_Nov_20_1653,Localization_IfspeechCrashes,2021.2.3,60.01318735209274,
nearLeft,-6.5,1,ch1Sound_localizationTask.wav,-6.5,"(857, 878)","(-103,-202)",-95,-338,,,,,,,,,3,3,24,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.31120691122487,None,140.41045793518424,None,141.34364169323817,None,1.4936507936507937,0.5507710636593401,141.34364169323817,None,,,,,,,,,,,,,,,,,138,001,2023_Nov_20_1653,Localization_IfspeechCrashes,2021.2.3,60.01318735209274,
nearRight,6.5,0,ch1Sound_localizationTask.wav,6.5,"(1047, 878)","(87, -202)",95,-338,,,,,,,,,3,4,25,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.91084390925243,None,143.01051909988746,None,143.94385421089828,None,1.5984126984126985,0.4668915211223066,143.94385421089828,None,,,,,,,,,,,,,,,,,138,001,2023_Nov_20_1653,Localization_IfspeechCrashes,2021.2.3,60.01318735209274,
farLeft,-19.1,5,ch1Sound_localizationTask.wav,-19.1,"(667, 878)","(-293,-202)",-285,-338,,,,,,,,,3,5,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.4274077201262,None,145.5272416449152,None,146.46031465707347,None,1.1968253968253968,0.634585163090378,146.46031465707347,None,,,,,,,,,,,,,,,,,138,001,2023_Nov_20_1653,Localization_IfspeechCrashes,2021.2.3,60.01318735209274,
center,0.0,6,ch1Sound_localizationTask.wav,0.0,"(952, 878)","(-8,-202)",0,-338,,,,,,,,,3,6,27,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.110883213114,None,148.21068937005475,None,149.1439883671701,None,1.493121693121693,1.1159744900651276,149.1439883671701,None,,,,,,,,,,,,,,,,,138,001,2023_Nov_20_1653,Localization_IfspeechCrashes,2021.2.3,60.01318735209274,
midRight,13.0,3,ch1Sound_localizationTask.wav,13.0,"(1142, 878)","(182, -202)",190,-338,,,,,,,,,4,0,28,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.2608868512325,None,151.3607478979975,None,152.29405703628436,None,1.541798941798942,0.6003526160493493,152.29405703628436,None,,,,,,,,,,,,,,,,,138,001,2023_Nov_20_1653,Localization_IfspeechCrashes,2021.2.3,60.01318735209274,
midLeft,-13.0,2,ch1Sound_localizationTask.wav,-13.0,"(762, 878)","(-198,-202)",-190,-338,,,,,,,,,4,1,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.8945534331724,None,153.99390855804086,None,154.9273707671091,None,1.2089947089947088,0.6670527798123658,154.9273707671091,None,,,,,,,,,,,,,,,,,138,001,2023_Nov_20_1653,Localization_IfspeechCrashes,2021.2.3,60.01318735209274,
nearLeft,-6.5,1,ch1Sound_localizationTask.wav,-6.5,"(857, 878)","(-103,-202)",-95,-338,,,,,,,,,4,2,30,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.59528910694644,None,156.6938724280335,None,157.62729683006182,None,1.4306878306878308,0.7161457999609411,157.62729683006182,None,,,,,,,,,,,,,,,,,138,001,2023_Nov_20_1653,Localization_IfspeechCrashes,2021.2.3,60.01318735209274,
